peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|24573505|24573681	chr1	24573505	24573681	Enhancer	13818	chr1:24279770-24587411|-|Col19a1-201
chr1|24586378|24587694	chr1	24586378	24587694	Promoter	0	chr1:24263994-24587472|-|Col19a1-202,chr1:24279770-24587411|-|Col19a1-201
chr1|24633668|24633991	chr1	24633668	24633991	Enhancer	17632	chr1:24615706-24616197|-|Gm29216-201
chr1|25178761|25178962	chr1	25178761	25178962	Enhancer	44868	chr1:25223730-25224173|+|Gm15702-201
chr1|25228271|25228994	chr1	25228271	25228994	Promoter	0	chr1:25067476-25228826|-|Adgrb3-203
chr1|25829131|25829898	chr1	25829131	25829898	Promoter	0	chr1:25067550-25829511|-|Adgrb3-205,chr1:25067550-25829707|-|Adgrb3-207
chr1|33583260|33583619	chr1	33583260	33583619	Enhancer	33392	chr1:33613758-33616832|-|Gm37618-201
chr1|33906234|33907239	chr1	33906234	33907239	Enhancer	1031	chr1:33852052-33907768|-|Bend6-202
chr1|34432609|34434010	chr1	34432609	34434010	Promoter	0	chr1:34433121-34433199|-|Mir5103-201,chr1:34427002-34433264|-|Gm37233-201
chr1|34460447|34460630	chr1	34460447	34460630	Promoter	773	chr1:34459765-34473784|+|Ptpn18-201
chr1|34536175|34537072	chr1	34536175	34537072	Promoter	975	chr1:34535648-34544313|+|Cfc1-201
chr1|34749827|34750354	chr1	34749827	34750354	Enhancer	2684	chr1:34752775-34752922|+|Gm37224-201
chr1|35849945|35850359	chr1	35849945	35850359	Enhancer	29693	chr1:35879845-35881119|+|1110002O04Rik-201
chr1|35973429|35973656	chr1	35973429	35973656	Enhancer	12830	chr1:35981960-35986373|-|Gm37146-201
chr1|36123984|36124499	chr1	36123984	36124499	Enhancer	7800	chr1:36132042-36138746|+|Gm33280-201
chr1|36233227|36236040	chr1	36233227	36236040	Enhancer	9671	chr1:36140027-36244305|-|Uggt1-201
chr1|36275725|36276166	chr1	36275725	36276166	Enhancer	1266	chr1:36268861-36274679|-|Neurl3-202
chr1|36770860|36771157	chr1	36770860	36771157	Enhancer	5134	chr1:36765018-36765874|-|Gm18828-201
chr1|36836456|36836722	chr1	36836456	36836722	Enhancer	35456	chr1:36871903-36872045|-|Gm37506-201
chr1|37308588|37309178	chr1	37308588	37309178	Enhancer	8575	chr1:37300308-37408289|+|Inpp4a-205
chr1|37922495|37922737	chr1	37922495	37922737	Enhancer	6123	chr1:37905923-37916493|-|Lyg2-201
chr1|38260125|38260409	chr1	38260125	38260409	Enhancer	24847	chr1:38235420-38245603|+|Gm16150-201
chr1|38625821|38626152	chr1	38625821	38626152	Enhancer	1198	chr1:38177326-38627185|-|Aff3-203
chr1|39007205|39008020	chr1	39007205	39008020	Enhancer	14934	chr1:38992678-38994316|+|Gm37309-201
chr1|39194834|39195047	chr1	39194834	39195047	Promoter	728	chr1:39194212-39363236|+|Npas2-201
chr1|39534976|39535261	chr1	39534976	39535261	Promoter	0	chr1:39534992-39546889|+|Cnot11-203
chr1|39608672|39609403	chr1	39608672	39609403	Enhancer	11032	chr1:39597417-39598005|-|Gm5100-201
chr1|39637156|39637337	chr1	39637156	39637337	Enhancer	12929	chr1:39650176-39657390|+|D930019O06Rik-201
chr1|39649576|39650475	chr1	39649576	39650475	Promoter	0	chr1:39650176-39657390|+|D930019O06Rik-201
chr1|39707268|39707496	chr1	39707268	39707496	Enhancer	13615	chr1:39665301-39720997|-|Rfx8-202
chr1|39712281|39712543	chr1	39712281	39712543	Enhancer	8585	chr1:39665301-39720997|-|Rfx8-202
chr1|39731725|39731955	chr1	39731725	39731955	Enhancer	10843	chr1:39665301-39720997|-|Rfx8-202
chr1|39754629|39754959	chr1	39754629	39754959	Enhancer	33797	chr1:39665301-39720997|-|Rfx8-202
chr1|39784227|39785922	chr1	39784227	39785922	Enhancer	20257	chr1:39804148-39805332|-|Gm3646-201
chr1|39893582|39893744	chr1	39893582	39893744	Enhancer	7250	chr1:39900913-40026310|+|Map4k4-202
chr1|40091254|40091429	chr1	40091254	40091429	Enhancer	2830	chr1:40088511-40091581|+|Gm37347-201
chr1|40359668|40360109	chr1	40359668	40360109	Enhancer	6036	chr1:40353852-40354536|+|Gm17970-201
chr1|40404636|40405043	chr1	40404636	40405043	Enhancer	24730	chr1:40429570-40446723|+|Il1rl1-205
chr1|40465430|40466078	chr1	40465430	40466078	Promoter	0	chr1:40465970-40491578|+|Il18r1-205,chr1:40465552-40491578|+|Il18r1-203,chr1:40466006-40500833|+|Il18r1-201,chr1:40465676-40491580|+|Il18r1-204
chr1|42543389|42543611	chr1	42543389	42543611	Enhancer	51687	chr1:42491813-42495663|+|Gm37047-201
chr1|42697913|42700056	chr1	42697913	42700056	Enhancer	3216	chr1:42695768-42703176|+|Pou3f3-201
chr1|43467697|43468108	chr1	43467697	43468108	Enhancer	20544	chr1:43488447-43490937|+|Gm37536-201
chr1|43899003|43899488	chr1	43899003	43899488	Promoter	951	chr1:43898294-43899109|+|Gm8241-201
chr1|44198741|44198989	chr1	44198741	44198989	Enhancer	13297	chr1:44212162-44213118|+|Gm15833-201
chr1|51288796|51289032	chr1	51288796	51289032	Promoter	212	chr1:51289126-51302960|+|Cavin2-201
chr1|51333424|51333756	chr1	51333424	51333756	Promoter	189	chr1:51218386-51333779|-|9330175M20Rik-201
chr1|51597387|51597681	chr1	51597387	51597681	Promoter	816	chr1:51509505-51596718|-|Gm17767-201
chr1|51929538|51930010	chr1	51929538	51930010	Enhancer	8891	chr1:51938254-51938665|-|Gm8419-201
chr1|52014463|52014850	chr1	52014463	52014850	Enhancer	6413	chr1:52008243-52107184|+|Stat4-201
chr1|52027997|52029162	chr1	52027997	52029162	Enhancer	20336	chr1:52008243-52107184|+|Stat4-201
chr1|52100408|52100835	chr1	52100408	52100835	Enhancer	9555	chr1:52090635-52091066|-|Gm3940-201
chr1|52116767|52117563	chr1	52116767	52117563	Enhancer	2275	chr1:52119440-52155412|+|Stat1-205
chr1|52120773|52122660	chr1	52120773	52122660	Enhancer	2092	chr1:52119624-52160730|+|Stat1-203
chr1|52798965|52799838	chr1	52798965	52799838	Enhancer	18286	chr1:52785427-52817688|-|Inpp1-201
chr1|52953353|52953499	chr1	52953353	52953499	Promoter	76	chr1:52922324-52953350|-|1700019D03Rik-202
chr1|54564069|54564338	chr1	54564069	54564338	Enhancer	2499	chr1:54566703-54567281|+|Gm19637-201
chr1|54586083|54586699	chr1	54586083	54586699	Enhancer	19688	chr1:54566703-54567281|+|Gm19637-201
chr1|54836993|54839021	chr1	54836993	54839021	Enhancer	68789	chr1:54769218-54769322|+|Gm24053-201
chr1|54896527|54897193	chr1	54896527	54897193	Enhancer	19734	chr1:54913845-54916594|-|A130048G24Rik-201
chr1|55202031|55202489	chr1	55202031	55202489	Enhancer	23991	chr1:55226251-55235622|+|Gm10561-201
chr1|55226380|55227537	chr1	55226380	55227537	Promoter	0	chr1:55170159-55226782|-|Rftn2-201
chr1|55407087|55407592	chr1	55407087	55407592	Enhancer	1418	chr1:55405921-55754285|+|Plcl1-201
chr1|55445833|55446592	chr1	55445833	55446592	Enhancer	1188	chr1:55444074-55445024|-|Gm6644-201
chr1|56970190|56970871	chr1	56970190	56970871	Promoter	658	chr1:56793988-56969872|-|Satb2-205
chr1|56974556|56975917	chr1	56974556	56975917	Enhancer	1566	chr1:56976803-56978640|+|Gm4081-201
chr1|56982381|56984614	chr1	56982381	56984614	Enhancer	6694	chr1:56976803-56978640|+|Gm4081-201
chr1|58210188|58210902	chr1	58210188	58210902	Promoter	0	chr1:58210397-58268597|+|Aox4-201
chr1|58603830|58603971	chr1	58603830	58603971	Enhancer	17516	chr1:58586384-58595964|+|Ndufb3-201
chr1|58719319|58720296	chr1	58719319	58720296	Enhancer	6490	chr1:58713317-58755165|+|Cflar-201
chr1|59160339|59161154	chr1	59160339	59161154	Promoter	889	chr1:59120935-59161636|-|Mpp4-202
chr1|59479932|59481150	chr1	59479932	59481150	Enhancer	1883	chr1:59482424-59486955|+|Fzd7-201
chr1|59483332|59484068	chr1	59483332	59484068	Enhancer	1276	chr1:59482424-59486955|+|Fzd7-201
chr1|59495977|59496254	chr1	59495977	59496254	Enhancer	3510	chr1:59488480-59492605|-|Gm26813-201
chr1|59543922|59545085	chr1	59543922	59545085	Enhancer	4284	chr1:59532991-59548788|-|Gm28411-202
chr1|59584876|59585163	chr1	59584876	59585163	Enhancer	35498	chr1:59542158-59549521|-|Gm28411-201
chr1|59593152|59593217	chr1	59593152	59593217	Enhancer	33395	chr1:59626580-59626664|+|Gm24545-201
chr1|60408852|60409096	chr1	60408852	60409096	Promoter	645	chr1:60409619-60481158|+|Abi2-201
chr1|60669142|60670229	chr1	60669142	60670229	Enhancer	31186	chr1:60700872-60701937|+|Gm11577-201
chr1|60803633|60804559	chr1	60803633	60804559	Enhancer	5020	chr1:60809116-60809942|+|Gm11581-201
chr1|61780035|61780131	chr1	61780035	61780131	Enhancer	25138	chr1:61805221-61806140|+|Gm38075-201
chr1|62704855|62706312	chr1	62704855	62706312	Enhancer	1881	chr1:62703702-62796981|+|Nrp2-201
chr1|63116037|63116916	chr1	63116037	63116916	Promoter	641	chr1:63117118-63126837|+|Gm20342-201
chr1|63121941|63122581	chr1	63121941	63122581	Enhancer	5143	chr1:63117118-63126837|+|Gm20342-201
chr1|63246957|63248938	chr1	63246957	63248938	Promoter	0	chr1:63248021-63248499|-|1700039I01Rik-201
chr1|63260739|63262316	chr1	63260739	63262316	Enhancer	11587	chr1:63266848-63273115|-|Gm11608-202
chr1|63264010|63264798	chr1	63264010	63264798	Enhancer	8711	chr1:63266848-63273115|-|Gm11608-202
chr1|63273759|63274623	chr1	63273759	63274623	Promoter	828	chr1:63273226-63273363|-|Gm24513-201
chr1|63276578|63278268	chr1	63276578	63278268	Enhancer	4060	chr1:63273226-63273363|-|Gm24513-201
chr1|64117708|64119188	chr1	64117708	64119188	Enhancer	3034	chr1:64041926-64121482|-|Klf7-201
chr1|64308178|64308834	chr1	64308178	64308834	Enhancer	5463	chr1:64185991-64303043|-|Gm28981-201
chr1|64448630|64449063	chr1	64448630	64449063	Enhancer	5730	chr1:64454359-64454577|-|Gm28980-201
chr1|64518618|64519570	chr1	64518618	64519570	Enhancer	13551	chr1:64532645-64597695|+|Creb1-204
chr1|64530134|64531387	chr1	64530134	64531387	Enhancer	1884	chr1:64532645-64597695|+|Creb1-204
chr1|65185600|65185971	chr1	65185600	65185971	Promoter	693	chr1:65158618-65186479|-|Idh1-203
chr1|66861904|66862481	chr1	66861904	66862481	Enhancer	1084	chr1:66830839-66863277|-|Acadl-201
chr1|69408479|69408936	chr1	69408479	69408936	Enhancer	31386	chr1:69377321-69378071|+|Pced1c-ps-201
chr1|69591312|69591982	chr1	69591312	69591982	Enhancer	6875	chr1:69595036-69598522|-|Gm29112-201
chr1|69656863|69657948	chr1	69656863	69657948	Enhancer	4655	chr1:69660187-69662061|-|Gm28112-201
chr1|69826864|69827188	chr1	69826864	69827188	Promoter	0	chr1:69826992-69926242|+|Spag16-202,chr1:69826988-70725132|+|Spag16-201
chr1|71100705|71101119	chr1	71100705	71101119	Enhancer	2234	chr1:71027498-71103146|-|Bard1-201
chr1|72640972|72641339	chr1	72640972	72641339	Promoter	0	chr1:72641243-72642963|+|Gm39662-201
chr1|72710880|72711081	chr1	72710880	72711081	Promoter	309	chr1:72711290-72713813|+|Rpl37a-201
chr1|72871747|72873225	chr1	72871747	72873225	Enhancer	2398	chr1:72857932-72874884|-|Igfbp5-201
chr1|72874364|72874582	chr1	72874364	72874582	Promoter	411	chr1:72857932-72874884|-|Igfbp5-201
chr1|73381598|73381644	chr1	73381598	73381644	Enhancer	10625	chr1:73392246-73392399|+|Gm27315-201
chr1|73862739|73863285	chr1	73862739	73863285	Enhancer	1454	chr1:73618088-73864466|-|6030407O03Rik-201
chr1|74374972|74375133	chr1	74374972	74375133	Promoter	142	chr1:74375195-74385755|+|Slc11a1-211
chr1|74702195|74702548	chr1	74702195	74702548	Enhancer	11202	chr1:74713574-74737892|+|Cyp27a1-201
chr1|74893332|74893702	chr1	74893332	74893702	Promoter	374	chr1:74889934-74893143|-|Cryba2-201
chr1|75219911|75220025	chr1	75219911	75220025	Promoter	674	chr1:75214228-75219294|-|Tuba4a-202
chr1|75704641|75705318	chr1	75704641	75705318	Enhancer	68589	chr1:75636390-75637179|+|Gm5257-201
chr1|77369319|77369807	chr1	77369319	77369807	Enhancer	127205	chr1:77496653-77496768|-|Mir6352-201
chr1|77465650|77465797	chr1	77465650	77465797	Enhancer	31044	chr1:77496653-77496768|-|Mir6352-201
chr1|77517049|77517350	chr1	77517049	77517350	Enhancer	1919	chr1:77515280-77517128|+|Gm28386-201
chr1|78139365|78141105	chr1	78139365	78141105	Enhancer	56603	chr1:78101267-78196838|-|Pax3-201
chr1|78192024|78196023	chr1	78192024	78196023	Enhancer	2814	chr1:78101267-78196838|-|Pax3-201
chr1|78210089|78211053	chr1	78210089	78211053	Enhancer	13437	chr1:78101270-78197134|-|Pax3-202
chr1|78214070|78215154	chr1	78214070	78215154	Enhancer	17478	chr1:78101270-78197134|-|Pax3-202
chr1|78656728|78657310	chr1	78656728	78657310	Promoter	806	chr1:78657825-78707743|+|Acsl3-201
chr1|79581115|79581264	chr1	79581115	79581264	Enhancer	39844	chr1:79619522-79621034|-|Gm37886-201
chr1|79738922|79740883	chr1	79738922	79740883	Enhancer	21866	chr1:79702262-79761769|-|Wdfy1-204
chr1|79823029|79824313	chr1	79823029	79824313	Enhancer	35025	chr1:79794197-79858696|-|Serpine2-201
chr1|79857778|79858149	chr1	79857778	79858149	Promoter	732	chr1:79794197-79858696|-|Serpine2-201
chr1|80660082|80660581	chr1	80660082	80660581	Enhancer	4943	chr1:80501713-80665275|-|Dock10-209
chr1|82316177|82316369	chr1	82316177	82316369	Promoter	179	chr1:82316452-82445366|+|Rhbdd1-201
chr1|82795823|82796426	chr1	82795823	82796426	Enhancer	11343	chr1:82806423-82807468|-|Gm36999-201
chr1|85933317|85934776	chr1	85933317	85934776	Enhancer	3285	chr1:85933247-85937332|-|Gm28884-201
chr1|86017866|86018201	chr1	86017866	86018201	Promoter	0	chr1:86018068-86029248|+|Spata3-208
chr1|86046928|86047347	chr1	86046928	86047347	Enhancer	1274	chr1:86045863-86053353|+|2810459M11Rik-201
chr1|86313763|86314119	chr1	86313763	86314119	Enhancer	9326	chr1:86323267-86323593|+|Gm5258-201
chr1|86363717|86364211	chr1	86363717	86364211	Enhancer	4380	chr1:86359584-86373791|+|C130036L24Rik-202
chr1|86379015|86379499	chr1	86379015	86379499	Promoter	981	chr1:86377100-86378276|-|Gm45908-201
chr1|86470442|86471097	chr1	86470442	86471097	Enhancer	2889	chr1:86473659-86474006|+|Rpl30-ps6-201
chr1|86524850|86525021	chr1	86524850	86525021	Enhancer	1790	chr1:86526726-86530712|+|Ptma-201
chr1|86571306|86571539	chr1	86571306	86571539	Enhancer	8635	chr1:86580058-86581232|+|Gm37152-201
chr1|86623244|86623617	chr1	86623244	86623617	Enhancer	14177	chr1:86637552-86637608|-|Gm22955-201
chr1|87245868|87246230	chr1	87245868	87246230	Enhancer	5099	chr1:87251148-87251248|+|Gm26187-201
chr1|87636091|87637094	chr1	87636091	87637094	Enhancer	16193	chr1:87620399-87719694|+|Inpp5d-209
chr1|88095240|88097376	chr1	88095240	88097376	Enhancer	1244	chr1:88095064-88220002|+|Ugt1a7c-201
chr1|88260761|88260839	chr1	88260761	88260839	Enhancer	16706	chr1:88264978-88277506|-|Hjurp-206
chr1|88262169|88262815	chr1	88262169	88262815	Enhancer	15014	chr1:88264978-88277506|-|Hjurp-206
chr1|88634846|88635997	chr1	88634846	88635997	Enhancer	17663	chr1:88653085-88654845|+|Gm38130-201
chr1|88699077|88700477	chr1	88699077	88700477	Enhancer	2099	chr1:88673127-88701876|-|Arl4c-203
chr1|89071049|89071435	chr1	89071049	89071435	Promoter	827	chr1:89070415-89155068|+|Sh3bp4-201
chr1|89525917|89525948	chr1	89525917	89525948	Enhancer	37427	chr1:89563360-89563474|+|Gm25180-201
chr1|89931603|89932080	chr1	89931603	89932080	Promoter	662	chr1:89927956-89931179|-|Gbx2-201
chr1|89940678|89943640	chr1	89940678	89943640	Enhancer	10980	chr1:89927956-89931179|-|Gbx2-201
chr1|89967424|89968922	chr1	89967424	89968922	Enhancer	36994	chr1:89927956-89931179|-|Gbx2-201
chr1|89992121|89992347	chr1	89992121	89992347	Enhancer	22343	chr1:89950220-90014577|-|Asb18-201
chr1|90202355|90203551	chr1	90202355	90203551	Enhancer	1027	chr1:90203980-90216751|+|Ackr3-201
chr1|91010260|91010791	chr1	91010260	91010791	Enhancer	11746	chr1:90998779-91128940|+|Lrrfip1-201
chr1|91039868|91040450	chr1	91039868	91040450	Enhancer	13285	chr1:91053444-91128944|+|Lrrfip1-202
chr1|91044900|91046377	chr1	91044900	91046377	Enhancer	7805	chr1:91053444-91128944|+|Lrrfip1-202
chr1|91051937|91052392	chr1	91051937	91052392	Enhancer	1279	chr1:91053444-91128944|+|Lrrfip1-202
chr1|91055619|91057033	chr1	91055619	91057033	Enhancer	2740	chr1:91053586-91128287|+|Lrrfip1-212
chr1|91058059|91058783	chr1	91058059	91058783	Enhancer	4835	chr1:91053586-91128287|+|Lrrfip1-212
chr1|91182841|91183998	chr1	91182841	91183998	Enhancer	3373	chr1:91180046-91225196|+|Ramp1-201
chr1|91207204|91207949	chr1	91207204	91207949	Enhancer	27530	chr1:91180046-91225196|+|Ramp1-201
chr1|91456294|91456535	chr1	91456294	91456535	Enhancer	2909	chr1:91415982-91459324|-|Per2-201
chr1|91523769|91523999	chr1	91523769	91523999	Enhancer	16660	chr1:91540544-91556088|+|Asb1-202
chr1|91539382|91539824	chr1	91539382	91539824	Promoter	941	chr1:91540544-91556088|+|Asb1-202
chr1|91802286|91802647	chr1	91802286	91802647	Promoter	470	chr1:91798528-91802937|-|Gm29100-201
chr1|91954977|91956498	chr1	91954977	91956498	Enhancer	20249	chr1:91975987-91981564|+|Gm37048-201
chr1|92179128|92179257	chr1	92179128	92179257	Enhancer	1148	chr1:91928779-92180341|-|Hdac4-202
chr1|92216202|92216957	chr1	92216202	92216957	Enhancer	36238	chr1:91928779-92180341|-|Hdac4-202
chr1|93685283|93686758	chr1	93685283	93686758	Promoter	0	chr1:93685702-93695210|+|Bok-205,chr1:93685660-93695764|+|Bok-201
chr1|93691816|93692206	chr1	93691816	93692206	Enhancer	6309	chr1:93685702-93695210|+|Bok-205
chr1|95268188|95268491	chr1	95268188	95268491	Enhancer	11529	chr1:95255963-95256810|-|Gm5264-201
chr1|95399717|95400056	chr1	95399717	95400056	Enhancer	71205	chr1:95328681-95331218|+|BC055308-201
chr1|95449501|95449534	chr1	95449501	95449534	Enhancer	49103	chr1:95498621-95499151|+|Gm15427-201
chr1|95528836|95529165	chr1	95528836	95529165	Enhancer	30379	chr1:95498621-95499151|+|Gm15427-201
chr1|103419702|103419855	chr1	103419702	103419855	Enhancer	55792	chr1:103363986-103423658|+|Gm29141-201
chr1|104767426|104768342	chr1	104767426	104768342	Promoter	645	chr1:104768529-104995481|+|Cdh20-201
chr1|105843638|105843720	chr1	105843638	105843720	Enhancer	47333	chr1:105887633-105891012|-|Gm37779-201
chr1|105880182|105881381	chr1	105880182	105881381	Enhancer	10230	chr1:105887633-105891012|-|Gm37779-201
chr1|105992257|105994248	chr1	105992257	105994248	Enhancer	2563	chr1:105990689-106034067|+|Zcchc2-202
chr1|106035223|106035934	chr1	106035223	106035934	Enhancer	40315	chr1:106072584-106075894|-|Gm37372-201
chr1|106173133|106173436	chr1	106173133	106173436	Enhancer	1532	chr1:106171752-106394250|+|Phlpp1-201
chr1|106320646|106321789	chr1	106320646	106321789	Enhancer	80769	chr1:106400178-106401987|-|A530053M12Rik-201
chr1|106513679|106514222	chr1	106513679	106514222	Enhancer	27992	chr1:106541943-106558992|+|D630008O14Rik-201
chr1|118525505|118525672	chr1	118525505	118525672	Enhancer	43549	chr1:118482039-118607137|+|Clasp1-221
chr1|118825408|118825833	chr1	118825408	118825833	Enhancer	15484	chr1:118810136-118810453|+|Gm28467-201
chr1|119052448|119053214	chr1	119052448	119053214	Promoter	788	chr1:118834132-119053619|-|Gli2-201
chr1|119420322|119420529	chr1	119420322	119420529	Enhancer	1822	chr1:119415465-119422248|-|Inhbb-201
chr1|119487026|119488028	chr1	119487026	119488028	Enhancer	11950	chr1:119499477-119499869|+|Gm29454-201
chr1|119533631|119534671	chr1	119533631	119534671	Enhancer	2014	chr1:119529480-119536165|-|3830432H09Rik-202
chr1|120044835|120045135	chr1	120044835	120045135	Enhancer	29089	chr1:120067377-120074074|-|Tmem37-201
chr1|120600013|120600809	chr1	120600013	120600809	Enhancer	2007	chr1:120602418-120607992|+|En1-201
chr1|120603757|120604305	chr1	120603757	120604305	Enhancer	1613	chr1:120602418-120607992|+|En1-201
chr1|120964051|120964327	chr1	120964051	120964327	Enhancer	95193	chr1:120868996-120872100|+|Gm37043-201
chr1|121527227|121528438	chr1	121527227	121528438	Promoter	632	chr1:121509842-121528465|-|Htr5b-201
chr1|127348705|127349761	chr1	127348705	127349761	Enhancer	17420	chr1:127331813-127331941|+|Gm23370-202
chr1|127676628|127677135	chr1	127676628	127677135	Enhancer	1139	chr1:127486558-127678021|-|Tmem163-203
chr1|127975986|127976788	chr1	127975986	127976788	Enhancer	8300	chr1:127978905-127984687|-|Gm38248-201
chr1|128364240|128364311	chr1	128364240	128364311	Enhancer	4611	chr1:128331590-128359664|-|Mcm6-201
chr1|128435687|128436507	chr1	128435687	128436507	Enhancer	18729	chr1:128412118-128417368|-|Dars-202
chr1|128456887|128457358	chr1	128456887	128457358	Enhancer	32917	chr1:128490040-128490173|+|Gm23902-201
chr1|128463315|128463887	chr1	128463315	128463887	Enhancer	26439	chr1:128490040-128490173|+|Gm23902-201
chr1|128472185|128472722	chr1	128472185	128472722	Enhancer	17586	chr1:128490040-128490173|+|Gm23902-201
chr1|128570375|128570621	chr1	128570375	128570621	Enhancer	21792	chr1:128588199-128592290|-|Cxcr4-201
chr1|128589817|128590655	chr1	128589817	128590655	Enhancer	2054	chr1:128588199-128592290|-|Cxcr4-201
chr1|128592911|128593537	chr1	128592911	128593537	Promoter	934	chr1:128588199-128592290|-|Cxcr4-201
chr1|128608164|128608430	chr1	128608164	128608430	Enhancer	16007	chr1:128588199-128592290|-|Cxcr4-201
chr1|128714380|128714682	chr1	128714380	128714682	Enhancer	36395	chr1:128750926-128751347|+|Gm29599-201
chr1|128746980|128747545	chr1	128746980	128747545	Enhancer	3663	chr1:128750926-128751347|+|Gm29599-201
chr1|128766970|128768238	chr1	128766970	128768238	Enhancer	6817	chr1:128770599-128774421|-|Gm26686-201
chr1|128786936|128787685	chr1	128786936	128787685	Enhancer	12889	chr1:128770599-128774421|-|Gm26686-201
chr1|130550396|130550873	chr1	130550396	130550873	Enhancer	45041	chr1:130595570-130595676|-|Gm23623-201
chr1|131072540|131074649	chr1	131072540	131074649	Promoter	0	chr1:131073658-131073751|-|Gm25549-201
chr1|131082956|131085359	chr1	131082956	131085359	Enhancer	7991	chr1:131086252-131092149|-|Gm37084-201
chr1|131087060|131087139	chr1	131087060	131087139	Enhancer	5049	chr1:131086252-131092149|-|Gm37084-201
chr1|131671302|131671470	chr1	131671302	131671470	Enhancer	17309	chr1:131688695-131715439|+|Rab7b-202
chr1|131702450|131703670	chr1	131702450	131703670	Enhancer	14294	chr1:131688766-131711830|+|Rab7b-203
chr1|132211311|132212515	chr1	132211311	132212515	Enhancer	8061	chr1:132203852-132204509|+|Lemd1-202
