peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|8311179|8312680	chr1	8311179	8312680	Enhancer	141561	chr1:8450960-8453491|-|Gm38024-201
chr1|8346683|8349074	chr1	8346683	8349074	Enhancer	105612	chr1:8450960-8453491|-|Gm38024-201
chr1|8463301|8464829	chr1	8463301	8464829	Enhancer	4760	chr1:8468426-8468825|-|Gm16284-201
chr1|8492682|8493814	chr1	8492682	8493814	Enhancer	24423	chr1:8468426-8468825|-|Gm16284-201
chr1|8632101|8634002	chr1	8632101	8634002	Enhancer	11807	chr1:8643696-8644859|-|Gm37005-201
chr1|8644837|8646052	chr1	8644837	8646052	Promoter	0	chr1:8643696-8644859|-|Gm37005-201
chr1|8720587|8722273	chr1	8720587	8722273	Enhancer	70732	chr1:8791923-8792162|-|Gm15452-201
chr1|8742806|8744184	chr1	8742806	8744184	Enhancer	48667	chr1:8791923-8792162|-|Gm15452-201
chr1|8771250|8772158	chr1	8771250	8772158	Enhancer	20458	chr1:8791923-8792162|-|Gm15452-201
chr1|8795937|8796811	chr1	8795937	8796811	Enhancer	4212	chr1:8791923-8792162|-|Gm15452-201
chr1|8809813|8811385	chr1	8809813	8811385	Enhancer	5243	chr1:8815842-8816039|+|Gm36964-201
chr1|8816841|8818411	chr1	8816841	8818411	Enhancer	1488	chr1:8816138-8816247|+|Gm24276-201
chr1|8822389|8823711	chr1	8822389	8823711	Enhancer	6912	chr1:8816138-8816247|+|Gm24276-201
chr1|8848628|8851041	chr1	8848628	8851041	Enhancer	6432	chr1:8855928-8856267|-|Gm6152-201
chr1|8902844|8906191	chr1	8902844	8906191	Enhancer	47754	chr1:8856763-8857102|+|Gm7445-201
chr1|8955955|8958090	chr1	8955955	8958090	Enhancer	6598	chr1:8962996-8963621|-|Gm7493-201
chr1|8965449|8967381	chr1	8965449	8967381	Enhancer	2794	chr1:8962996-8963621|-|Gm7493-201
chr1|9066544|9067493	chr1	9066544	9067493	Enhancer	103397	chr1:8962996-8963621|-|Gm7493-201
chr1|9092870|9094462	chr1	9092870	9094462	Enhancer	98450	chr1:9191067-9192116|-|Gm37629-201
chr1|9109981|9110695	chr1	9109981	9110695	Enhancer	81778	chr1:9191067-9192116|-|Gm37629-201
chr1|9169778|9171242	chr1	9169778	9171242	Enhancer	21606	chr1:9191067-9192116|-|Gm37629-201
chr1|9300620|9301505	chr1	9300620	9301505	Enhancer	1824	chr1:8361475-9299238|-|Sntg1-207
chr1|9456659|9457914	chr1	9456659	9457914	Enhancer	1383	chr1:9458670-9458772|+|Gm24765-201
chr1|10095869|10096697	chr1	10095869	10096697	Enhancer	38339	chr1:10057025-10057944|-|1700047N06Rik-201
chr1|10679754|10681638	chr1	10679754	10681638	Enhancer	14427	chr1:10695123-10695614|+|Gm15603-201
chr1|10726856|10728837	chr1	10726856	10728837	Enhancer	7901	chr1:10324727-10719945|-|Cpa6-201
chr1|10763488|10764842	chr1	10763488	10764842	Enhancer	20212	chr1:10782456-10784377|-|Gm37133-201
chr1|10778278|10779705	chr1	10778278	10779705	Enhancer	5385	chr1:10782456-10784377|-|Gm37133-201
chr1|10813608|10815410	chr1	10813608	10815410	Enhancer	9228	chr1:10805281-10806522|+|Gm5522-201
chr1|10871610|10871971	chr1	10871610	10871971	Enhancer	3102	chr1:10868688-10869446|+|Gm28659-201
chr1|10896464|10902088	chr1	10896464	10902088	Enhancer	22394	chr1:10921670-10921760|+|Gm22963-201
chr1|10934298|10935583	chr1	10934298	10935583	Enhancer	13270	chr1:10921670-10921760|+|Gm22963-201
chr1|10982166|10984502	chr1	10982166	10984502	Enhancer	10131	chr1:10993465-11303681|+|Prex2-201
chr1|11021357|11024040	chr1	11021357	11024040	Enhancer	29233	chr1:10993465-11303681|+|Prex2-201
chr1|11048360|11051544	chr1	11048360	11051544	Enhancer	56487	chr1:10993465-11303681|+|Prex2-201
chr1|11058190|11058853	chr1	11058190	11058853	Enhancer	65056	chr1:10993465-11303681|+|Prex2-201
chr1|11092556|11093897	chr1	11092556	11093897	Enhancer	41011	chr1:11134111-11134238|-|Gm24173-201
chr1|11105521|11106560	chr1	11105521	11106560	Enhancer	28197	chr1:11134111-11134238|-|Gm24173-201
chr1|11119534|11120729	chr1	11119534	11120729	Enhancer	14106	chr1:11134111-11134238|-|Gm24173-201
chr1|11127585|11128266	chr1	11127585	11128266	Enhancer	6312	chr1:11134111-11134238|-|Gm24173-201
chr1|11135057|11138338	chr1	11135057	11138338	Enhancer	2459	chr1:11134111-11134238|-|Gm24173-201
chr1|11186684|11189516	chr1	11186684	11189516	Enhancer	36074	chr1:11223566-11224174|-|Gm28686-201
chr1|11200345|11201693	chr1	11200345	11201693	Enhancer	23155	chr1:11223566-11224174|-|Gm28686-201
chr1|11236205|11237966	chr1	11236205	11237966	Enhancer	12911	chr1:11223566-11224174|-|Gm28686-201
chr1|11265922|11267886	chr1	11265922	11267886	Enhancer	42730	chr1:11223566-11224174|-|Gm28686-201
chr1|11280768|11282098	chr1	11280768	11282098	Enhancer	57259	chr1:11223566-11224174|-|Gm28686-201
chr1|11295839|11298159	chr1	11295839	11298159	Enhancer	69965	chr1:11363926-11366964|-|Gm37410-201
chr1|11300028|11300730	chr1	11300028	11300730	Enhancer	66585	chr1:11363926-11366964|-|Gm37410-201
chr1|11323642|11326333	chr1	11323642	11326333	Enhancer	41976	chr1:11363926-11366964|-|Gm37410-201
chr1|11420636|11423148	chr1	11420636	11423148	Enhancer	4974	chr1:11416918-11419388|+|Gm38178-201
chr1|11445272|11447371	chr1	11445272	11447371	Enhancer	29403	chr1:11416918-11419388|+|Gm38178-201
chr1|11511361|11512781	chr1	11511361	11512781	Enhancer	95153	chr1:11416918-11419388|+|Gm38178-201
chr1|11520415|11521157	chr1	11520415	11521157	Enhancer	87614	chr1:11608139-11608400|-|Gm29273-201
chr1|11558777|11560584	chr1	11558777	11560584	Enhancer	48719	chr1:11608139-11608400|-|Gm29273-201
chr1|11568127|11568508	chr1	11568127	11568508	Enhancer	40082	chr1:11608139-11608400|-|Gm29273-201
chr1|11573748|11575056	chr1	11573748	11575056	Enhancer	33998	chr1:11608139-11608400|-|Gm29273-201
chr1|11586800|11588922	chr1	11586800	11588922	Enhancer	20539	chr1:11608139-11608400|-|Gm29273-201
chr1|11605957|11607846	chr1	11605957	11607846	Enhancer	1498	chr1:11608139-11608400|-|Gm29273-201
chr1|11642716|11644349	chr1	11642716	11644349	Enhancer	35132	chr1:11608139-11608400|-|Gm29273-201
chr1|11738541|11738808	chr1	11738541	11738808	Enhancer	34467	chr1:11704207-11706350|+|Gm38069-201
chr1|11793215|11795871	chr1	11793215	11795871	Enhancer	90336	chr1:11704207-11706350|+|Gm38069-201
chr1|11820527|11822628	chr1	11820527	11822628	Enhancer	117370	chr1:11704207-11706350|+|Gm38069-201
chr1|11845635|11847949	chr1	11845635	11847949	Enhancer	142585	chr1:11704207-11706350|+|Gm38069-201
chr1|11855277|11856643	chr1	11855277	11856643	Enhancer	151753	chr1:11704207-11706350|+|Gm38069-201
chr1|11937101|11937839	chr1	11937101	11937839	Enhancer	183490	chr1:12120960-12121832|+|Gm7560-201
chr1|11951193|11952597	chr1	11951193	11952597	Enhancer	169065	chr1:12120960-12121832|+|Gm7560-201
chr1|11966033|11972840	chr1	11966033	11972840	Enhancer	151523	chr1:12120960-12121832|+|Gm7560-201
chr1|11979715|11980605	chr1	11979715	11980605	Enhancer	140800	chr1:12120960-12121832|+|Gm7560-201
chr1|11998385|12000084	chr1	11998385	12000084	Enhancer	121725	chr1:12120960-12121832|+|Gm7560-201
chr1|12049994|12052954	chr1	12049994	12052954	Enhancer	69486	chr1:12120960-12121832|+|Gm7560-201
chr1|12084381|12086033	chr1	12084381	12086033	Enhancer	35753	chr1:12120960-12121832|+|Gm7560-201
chr1|12096490|12100783	chr1	12096490	12100783	Enhancer	22323	chr1:12120960-12121832|+|Gm7560-201
chr1|12149113|12151534	chr1	12149113	12151534	Enhancer	29363	chr1:12120960-12121832|+|Gm7560-201
chr1|12231193|12233187	chr1	12231193	12233187	Enhancer	111230	chr1:12120960-12121832|+|Gm7560-201
chr1|12349085|12351660	chr1	12349085	12351660	Enhancer	24563	chr1:12374936-12375042|+|Gm22633-201
chr1|12358501|12359970	chr1	12358501	12359970	Enhancer	15700	chr1:12374936-12375042|+|Gm22633-201
chr1|12400229|12401880	chr1	12400229	12401880	Enhancer	24931	chr1:12425986-12426106|+|Mir6341-201
chr1|12420669|12422224	chr1	12420669	12422224	Enhancer	4539	chr1:12425986-12426106|+|Mir6341-201
chr1|12465908|12468559	chr1	12465908	12468559	Enhancer	41247	chr1:12425986-12426106|+|Mir6341-201
chr1|12514400|12516358	chr1	12514400	12516358	Enhancer	50198	chr1:12565577-12566383|+|Gm2383-201
chr1|12553792|12555667	chr1	12553792	12555667	Enhancer	10847	chr1:12565577-12566383|+|Gm2383-201
chr1|12574660|12575242	chr1	12574660	12575242	Enhancer	9374	chr1:12565577-12566383|+|Gm2383-201
chr1|12747662|12749242	chr1	12747662	12749242	Enhancer	29923	chr1:12718529-12860377|+|Sulf1-201
chr1|12795735|12797384	chr1	12795735	12797384	Enhancer	78030	chr1:12718529-12860377|+|Sulf1-201
chr1|12914613|12915251	chr1	12914613	12915251	Enhancer	75982	chr1:12879683-12990914|-|Slco5a1-205
chr1|13820305|13822053	chr1	13820305	13822053	Enhancer	27940	chr1:13846871-13849119|-|Gm36947-201
chr1|13989563|13990195	chr1	13989563	13990195	Enhancer	57501	chr1:13932378-13932685|+|Gm25491-201
chr1|14010585|14011482	chr1	14010585	14011482	Enhancer	78655	chr1:13932378-13932685|+|Gm25491-201
chr1|14189753|14190555	chr1	14189753	14190555	Enhancer	7576	chr1:14182578-14182677|+|Gm22616-201
chr1|14197874|14201389	chr1	14197874	14201389	Enhancer	17053	chr1:14182578-14182677|+|Gm22616-201
chr1|14213929|14215692	chr1	14213929	14215692	Enhancer	32232	chr1:14182578-14182677|+|Gm22616-201
chr1|14222732|14226934	chr1	14222732	14226934	Enhancer	31157	chr1:14255552-14255990|-|Gm37444-201
chr1|14231213|14233967	chr1	14231213	14233967	Enhancer	23400	chr1:14255552-14255990|-|Gm37444-201
chr1|14241384|14241951	chr1	14241384	14241951	Enhancer	14322	chr1:14255552-14255990|-|Gm37444-201
chr1|14251140|14253087	chr1	14251140	14253087	Enhancer	3876	chr1:14255552-14255990|-|Gm37444-201
chr1|14258401|14260522	chr1	14258401	14260522	Enhancer	3471	chr1:14255552-14255990|-|Gm37444-201
chr1|14269984|14271310	chr1	14269984	14271310	Enhancer	14657	chr1:14255552-14255990|-|Gm37444-201
chr1|14283953|14286064	chr1	14283953	14286064	Enhancer	19561	chr1:14170643-14304570|-|Eya1-209
chr1|14297892|14300510	chr1	14297892	14300510	Enhancer	5369	chr1:14170643-14304570|-|Eya1-209
chr1|14325148|14327191	chr1	14325148	14327191	Enhancer	15934	chr1:14168958-14310235|-|Eya1-203
chr1|14349245|14350666	chr1	14349245	14350666	Enhancer	39720	chr1:14168958-14310235|-|Eya1-203
chr1|14384469|14385813	chr1	14384469	14385813	Enhancer	74906	chr1:14168958-14310235|-|Eya1-203
chr1|14407699|14410724	chr1	14407699	14410724	Enhancer	98976	chr1:14168958-14310235|-|Eya1-203
chr1|14415783|14416846	chr1	14415783	14416846	Enhancer	106079	chr1:14168958-14310235|-|Eya1-203
chr1|14457944|14458502	chr1	14457944	14458502	Enhancer	147988	chr1:14168958-14310235|-|Eya1-203
chr1|14473842|14475730	chr1	14473842	14475730	Enhancer	164551	chr1:14168958-14310235|-|Eya1-203
chr1|14488335|14491155	chr1	14488335	14491155	Enhancer	179510	chr1:14168958-14310235|-|Eya1-203
chr1|14522899|14524767	chr1	14522899	14524767	Enhancer	213598	chr1:14168958-14310235|-|Eya1-203
chr1|14539730|14541962	chr1	14539730	14541962	Enhancer	212091	chr1:14752937-14776931|+|Gm9947-202
chr1|14561251|14563484	chr1	14561251	14563484	Enhancer	190569	chr1:14752937-14776931|+|Gm9947-202
chr1|14569802|14570501	chr1	14569802	14570501	Enhancer	182785	chr1:14752937-14776931|+|Gm9947-202
chr1|14571613|14572824	chr1	14571613	14572824	Enhancer	180718	chr1:14752937-14776931|+|Gm9947-202
chr1|14620069|14621265	chr1	14620069	14621265	Enhancer	132270	chr1:14752937-14776931|+|Gm9947-202
chr1|14699929|14701232	chr1	14699929	14701232	Enhancer	52356	chr1:14752937-14776931|+|Gm9947-202
chr1|14705452|14706857	chr1	14705452	14706857	Enhancer	46782	chr1:14752937-14776931|+|Gm9947-202
chr1|14784960|14786291	chr1	14784960	14786291	Enhancer	3019	chr1:14788645-14792965|+|Gm37412-201
chr1|14807287|14809398	chr1	14807287	14809398	Enhancer	19697	chr1:14788645-14792965|+|Gm37412-201
chr1|14814665|14817528	chr1	14814665	14817528	Enhancer	24059	chr1:14839869-14840156|-|Smt3h2-ps4-201
chr1|14897357|14898048	chr1	14897357	14898048	Enhancer	21132	chr1:14873506-14918835|-|Trpa1-202
chr1|15045453|15047180	chr1	15045453	15047180	Enhancer	27157	chr1:15019040-15019159|-|Gm26345-201
chr1|15056939|15057877	chr1	15056939	15057877	Enhancer	38249	chr1:15019040-15019159|-|Gm26345-201
chr1|15117603|15119927	chr1	15117603	15119927	Enhancer	99606	chr1:15019040-15019159|-|Gm26345-201
chr1|15130119|15131530	chr1	15130119	15131530	Enhancer	111665	chr1:15019040-15019159|-|Gm26345-201
chr1|15147674|15148804	chr1	15147674	15148804	Enhancer	121558	chr1:15268802-15269797|-|Gm10566-201
chr1|15169289|15172084	chr1	15169289	15172084	Enhancer	99110	chr1:15268802-15269797|-|Gm10566-201
chr1|15199892|15201637	chr1	15199892	15201637	Enhancer	69032	chr1:15268802-15269797|-|Gm10566-201
chr1|15243937|15247812	chr1	15243937	15247812	Enhancer	23922	chr1:15268802-15269797|-|Gm10566-201
chr1|15290399|15293013	chr1	15290399	15293013	Enhancer	4452	chr1:15287254-15712548|+|Kcnb2-202
chr1|15295652|15299662	chr1	15295652	15299662	Enhancer	10403	chr1:15287254-15712548|+|Kcnb2-202
chr1|15307837|15309535	chr1	15307837	15309535	Enhancer	3766	chr1:15312452-15723750|+|Kcnb2-201
chr1|15326555|15328586	chr1	15326555	15328586	Enhancer	15118	chr1:15312452-15723750|+|Kcnb2-201
chr1|15414614|15415928	chr1	15414614	15415928	Enhancer	50969	chr1:15364302-15365834|+|Gm38116-201
chr1|15436527|15439935	chr1	15436527	15439935	Enhancer	73929	chr1:15364302-15365834|+|Gm38116-201
chr1|15513930|15515407	chr1	15513930	15515407	Enhancer	41580	chr1:15556249-15558337|+|Gm37138-201
chr1|15522375|15524143	chr1	15522375	15524143	Enhancer	32990	chr1:15556249-15558337|+|Gm37138-201
chr1|15563985|15565733	chr1	15563985	15565733	Enhancer	8610	chr1:15556249-15558337|+|Gm37138-201
chr1|15587771|15589264	chr1	15587771	15589264	Enhancer	32268	chr1:15556249-15558337|+|Gm37138-201
chr1|15658232|15660147	chr1	15658232	15660147	Enhancer	26856	chr1:15685935-15686046|-|Gm25227-201
chr1|15671052|15673737	chr1	15671052	15673737	Enhancer	13651	chr1:15685935-15686046|-|Gm25227-201
chr1|15688168|15689646	chr1	15688168	15689646	Enhancer	2861	chr1:15685935-15686046|-|Gm25227-201
chr1|15692497|15693372	chr1	15692497	15693372	Enhancer	6888	chr1:15685935-15686046|-|Gm25227-201
chr1|15726693|15727580	chr1	15726693	15727580	Enhancer	30695	chr1:15757832-15757963|+|Gm25168-201
chr1|16015538|16015759	chr1	16015538	16015759	Enhancer	37686	chr1:16053335-16053887|+|Gm7634-201
chr1|16197437|16198099	chr1	16197437	16198099	Enhancer	12749	chr1:16208197-16210517|-|Gm38249-201
chr1|16356363|16357277	chr1	16356363	16357277	Enhancer	103228	chr1:16253592-16258861|+|Gm7568-203
chr1|16364008|16365609	chr1	16364008	16365609	Enhancer	111216	chr1:16253592-16258861|+|Gm7568-203
chr1|16906870|16908149	chr1	16906870	16908149	Enhancer	9324	chr1:16898185-17091631|+|Gm28376-201
chr1|16982940|16984656	chr1	16982940	16984656	Enhancer	52828	chr1:16930970-16931796|+|4921511E07Rik-201
chr1|17002573|17004144	chr1	17002573	17004144	Enhancer	72388	chr1:16930970-16931796|+|4921511E07Rik-201
chr1|17012177|17013969	chr1	17012177	17013969	Enhancer	82103	chr1:16930970-16931796|+|4921511E07Rik-201
chr1|17025524|17026930	chr1	17025524	17026930	Enhancer	71662	chr1:16994938-17097889|-|Jph1-201
chr1|17049062|17051979	chr1	17049062	17051979	Enhancer	47368	chr1:16994938-17097889|-|Jph1-201
chr1|17059329|17060626	chr1	17059329	17060626	Enhancer	37911	chr1:16994938-17097889|-|Jph1-201
chr1|17066350|17067701	chr1	17066350	17067701	Enhancer	30863	chr1:16994938-17097889|-|Jph1-201
chr1|17084162|17086202	chr1	17084162	17086202	Enhancer	12707	chr1:16994938-17097889|-|Jph1-201
chr1|17179718|17182018	chr1	17179718	17182018	Enhancer	12465	chr1:17168403-17173103|+|Gm28784-201
chr1|17220063|17221035	chr1	17220063	17221035	Enhancer	29943	chr1:17250114-17250492|-|Gm28785-201
chr1|17241774|17243506	chr1	17241774	17243506	Enhancer	7852	chr1:17250114-17250492|-|Gm28785-201
chr1|17259272|17260319	chr1	17259272	17260319	Enhancer	9303	chr1:17250114-17250492|-|Gm28785-201
chr1|17278575|17280266	chr1	17278575	17280266	Enhancer	28928	chr1:17250114-17250492|-|Gm28785-201
chr1|17297007|17298909	chr1	17297007	17298909	Enhancer	47466	chr1:17250114-17250492|-|Gm28785-201
chr1|17350652|17352083	chr1	17350652	17352083	Enhancer	43590	chr1:17394958-17395429|+|Gm5251-201
chr1|17355920|17358136	chr1	17355920	17358136	Enhancer	37930	chr1:17394958-17395429|+|Gm5251-201
chr1|17366346|17369107	chr1	17366346	17369107	Enhancer	27231	chr1:17394958-17395429|+|Gm5251-201
chr1|17375129|17376393	chr1	17375129	17376393	Enhancer	19197	chr1:17394958-17395429|+|Gm5251-201
chr1|17415163|17416885	chr1	17415163	17416885	Enhancer	13504	chr1:17429043-17429528|-|Gm6075-201
chr1|17432191|17434145	chr1	17432191	17434145	Enhancer	3640	chr1:17429043-17429528|-|Gm6075-201
chr1|17465401|17465842	chr1	17465401	17465842	Enhancer	36093	chr1:17429043-17429528|-|Gm6075-201
chr1|17510536|17511660	chr1	17510536	17511660	Enhancer	8903	chr1:17520001-17520111|+|Gm25166-201
chr1|17512689|17512807	chr1	17512689	17512807	Enhancer	7253	chr1:17520001-17520111|+|Gm25166-201
chr1|17529106|17530158	chr1	17529106	17530158	Enhancer	9631	chr1:17520001-17520111|+|Gm25166-201
chr1|17532692|17534208	chr1	17532692	17534208	Enhancer	13449	chr1:17520001-17520111|+|Gm25166-201
chr1|17548428|17548891	chr1	17548428	17548891	Enhancer	28658	chr1:17520001-17520111|+|Gm25166-201
