peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|39465604|39465898	chr1	39465604	39465898	Enhancer	12949	chr1:39373316-39478700|-|Tbc1d8-204
chr1|39486601|39487250	chr1	39486601	39487250	Enhancer	8170	chr1:39371492-39478755|-|Tbc1d8-201
chr1|39527918|39528393	chr1	39527918	39528393	Enhancer	6836	chr1:39534992-39546889|+|Cnot11-203
chr1|39707437|39707524	chr1	39707437	39707524	Enhancer	13516	chr1:39665301-39720997|-|Rfx8-202
chr1|39720510|39721494	chr1	39720510	39721494	Promoter	0	chr1:39665301-39720997|-|Rfx8-202
chr1|39838380|39839506	chr1	39838380	39839506	Enhancer	6756	chr1:39839175-39845699|-|1700066B17Rik-202
chr1|39842579|39843290	chr1	39842579	39843290	Enhancer	2764	chr1:39839175-39845699|-|1700066B17Rik-202
chr1|39868091|39868985	chr1	39868091	39868985	Enhancer	21208	chr1:39842423-39847330|-|1700066B17Rik-203
chr1|39925015|39926241	chr1	39925015	39926241	Enhancer	24398	chr1:39901230-40024925|+|Map4k4-209
chr1|39932034|39933155	chr1	39932034	39933155	Enhancer	31364	chr1:39901230-40024925|+|Map4k4-209
chr1|39942577|39944139	chr1	39942577	39944139	Enhancer	42128	chr1:39901230-40024925|+|Map4k4-209
chr1|39949229|39951138	chr1	39949229	39951138	Enhancer	48953	chr1:39901230-40024925|+|Map4k4-209
chr1|39955820|39956248	chr1	39955820	39956248	Enhancer	54804	chr1:39901230-40024925|+|Map4k4-209
chr1|39957988|39958281	chr1	39957988	39958281	Enhancer	56904	chr1:39901230-40024925|+|Map4k4-209
chr1|40268252|40270766	chr1	40268252	40270766	Enhancer	2923	chr1:40266586-40316201|+|Il1r1-202
chr1|40290592|40290911	chr1	40290592	40290911	Enhancer	24165	chr1:40266586-40316201|+|Il1r1-202
chr1|40325246|40325817	chr1	40325246	40325817	Promoter	841	chr1:40324690-40367562|+|Il1rl2-204
chr1|40359522|40361289	chr1	40359522	40361289	Enhancer	6553	chr1:40353852-40354536|+|Gm17970-201
chr1|40391423|40392212	chr1	40391423	40392212	Enhancer	37752	chr1:40429570-40446723|+|Il1rl1-205
chr1|40464138|40464414	chr1	40464138	40464414	Enhancer	1276	chr1:40465552-40491578|+|Il18r1-203
chr1|40469709|40470730	chr1	40469709	40470730	Enhancer	4213	chr1:40466006-40500833|+|Il18r1-201
chr1|40705328|40705576	chr1	40705328	40705576	Enhancer	7816	chr1:40691442-40697636|-|Gm37623-201
chr1|42697882|42698184	chr1	42697882	42698184	Enhancer	2265	chr1:42695768-42703176|+|Pou3f3-201
chr1|43167857|43169041	chr1	43167857	43169041	Enhancer	4488	chr1:43123074-43163961|-|Fhl2-201
chr1|43399894|43400061	chr1	43399894	43400061	Enhancer	9606	chr1:43409584-43409963|+|Gm29041-201
chr1|43463117|43464885	chr1	43463117	43464885	Enhancer	18250	chr1:43445751-43570515|+|Nck2-201
chr1|43534212|43535489	chr1	43534212	43535489	Enhancer	25422	chr1:43560273-43561565|+|Gm38228-201
chr1|45893284|45893334	chr1	45893284	45893334	Enhancer	3231	chr1:45889941-45890078|-|Gm5269-201
chr1|52597351|52598888	chr1	52597351	52598888	Enhancer	13601	chr1:52584518-52585159|+|Gm5527-201
chr1|52801489|52802628	chr1	52801489	52802628	Enhancer	15629	chr1:52785427-52817688|-|Inpp1-201
chr1|52808517|52808838	chr1	52808517	52808838	Enhancer	9010	chr1:52785427-52817688|-|Inpp1-201
chr1|53781649|53782525	chr1	53781649	53782525	Enhancer	3137	chr1:53755506-53785224|-|Stk17b-201
chr1|53845670|53846415	chr1	53845670	53846415	Enhancer	3381	chr1:53849424-53849495|+|Mir7681-201
chr1|53853269|53854770	chr1	53853269	53854770	Enhancer	4595	chr1:53849424-53849495|+|Mir7681-201
chr1|54905158|54907340	chr1	54905158	54907340	Enhancer	10345	chr1:54913845-54916594|-|A130048G24Rik-201
chr1|55226379|55227807	chr1	55226379	55227807	Promoter	0	chr1:55170159-55226782|-|Rftn2-201
chr1|55902887|55903861	chr1	55902887	55903861	Enhancer	27867	chr1:55931241-55972098|+|9130227L01Rik-202
chr1|56982716|56985325	chr1	56982716	56985325	Enhancer	7217	chr1:56976803-56978640|+|Gm4081-201
chr1|57436548|57436664	chr1	57436548	57436664	Enhancer	14233	chr1:57422244-57422373|-|Gm22371-201
chr1|58304323|58304613	chr1	58304323	58304613	Enhancer	11188	chr1:58254117-58315656|-|Gm15759-201
chr1|58954496|58955778	chr1	58954496	58955778	Enhancer	8800	chr1:58903504-58946337|-|Trak2-205
chr1|58962013|58963368	chr1	58962013	58963368	Enhancer	10739	chr1:58900449-58973430|-|Trak2-201
chr1|59172554|59173646	chr1	59172554	59173646	Enhancer	9711	chr1:59120935-59163389|-|Mpp4-203
chr1|59193259|59195493	chr1	59193259	59195493	Enhancer	30987	chr1:59120935-59163389|-|Mpp4-203
chr1|59483255|59484077	chr1	59483255	59484077	Enhancer	1242	chr1:59482424-59486955|+|Fzd7-201
chr1|59498330|59499452	chr1	59498330	59499452	Enhancer	6286	chr1:59488480-59492605|-|Gm26813-201
chr1|59788850|59789201	chr1	59788850	59789201	Enhancer	12237	chr1:59801263-59804700|+|Gm38125-201
chr1|59832262|59832535	chr1	59832262	59832535	Enhancer	31135	chr1:59801263-59804700|+|Gm38125-201
chr1|59904730|59904969	chr1	59904730	59904969	Enhancer	8156	chr1:59913006-59985346|+|Fam117b-201
chr1|59917436|59917726	chr1	59917436	59917726	Enhancer	4575	chr1:59913006-59985346|+|Fam117b-201
chr1|60908935|60908965	chr1	60908935	60908965	Promoter	75	chr1:60909025-60915832|+|Ctla4-201
chr1|61151028|61151384	chr1	61151028	61151384	Enhancer	27202	chr1:61121378-61124004|-|Gm11590-201
chr1|62422940|62423042	chr1	62422940	62423042	Enhancer	76270	chr1:62456725-62499261|-|Pard3bos3-201
chr1|62449756|62449962	chr1	62449756	62449962	Enhancer	49402	chr1:62456725-62499261|-|Pard3bos3-201
chr1|62612162|62612380	chr1	62612162	62612380	Enhancer	45517	chr1:62656695-62657788|-|Gm11600-201
chr1|62876090|62876123	chr1	62876090	62876123	Enhancer	43736	chr1:62821355-62832370|-|Gm4208-201
chr1|63994572|63995934	chr1	63994572	63995934	Enhancer	30526	chr1:63964727-63968999|+|Gm13749-201
chr1|64087809|64088369	chr1	64087809	64088369	Enhancer	9435	chr1:64078654-64090782|+|Gm13748-201
chr1|64117684|64118402	chr1	64117684	64118402	Enhancer	3439	chr1:64041926-64121482|-|Klf7-201
chr1|64308193|64309285	chr1	64308193	64309285	Enhancer	5696	chr1:64185991-64303043|-|Gm28981-201
chr1|64734783|64735117	chr1	64734783	64735117	Enhancer	1290	chr1:64736240-64740607|+|Gm38058-201
chr1|66825996|66827222	chr1	66825996	66827222	Promoter	695	chr1:66821226-66825914|-|Gm38218-201
chr1|66840949|66841996	chr1	66840949	66841996	Enhancer	8129	chr1:66849108-66849602|-|Gm15793-201
chr1|66875535|66876234	chr1	66875535	66876234	Enhancer	9087	chr1:66866797-66866926|+|Gm25832-201
chr1|69544430|69545639	chr1	69544430	69545639	Enhancer	31102	chr1:69513932-69547707|+|Gm29114-201
chr1|69607476|69607538	chr1	69607476	69607538	Enhancer	8985	chr1:69595036-69598522|-|Gm29112-201
chr1|69630497|69631122	chr1	69630497	69631122	Enhancer	31251	chr1:69660187-69662061|-|Gm28112-201
chr1|69641552|69643412	chr1	69641552	69643412	Enhancer	19579	chr1:69660187-69662061|-|Gm28112-201
chr1|69672154|69673237	chr1	69672154	69673237	Enhancer	10634	chr1:69660187-69662061|-|Gm28112-201
chr1|69679426|69680980	chr1	69679426	69680980	Enhancer	3954	chr1:69538768-69684157|-|Ikzf2-208
chr1|71576840|71577190	chr1	71576840	71577190	Enhancer	19865	chr1:71557150-71579631|+|Atic-201
chr1|72599592|72599985	chr1	72599592	72599985	Enhancer	16173	chr1:72583615-72633134|+|Smarcal1-207
chr1|72712425|72713204	chr1	72712425	72713204	Enhancer	1524	chr1:72711290-72713813|+|Rpl37a-201
chr1|73939126|73939817	chr1	73939126	73939817	Enhancer	10958	chr1:73913911-73928513|-|Tns1-209
chr1|74027460|74027924	chr1	74027460	74027924	Enhancer	63659	chr1:73910232-74091351|-|Tns1-208
chr1|74098167|74098230	chr1	74098167	74098230	Enhancer	6847	chr1:73910232-74091351|-|Tns1-208
chr1|74344177|74344469	chr1	74344177	74344469	Enhancer	11713	chr1:74332610-74353686|+|Pnkd-202
chr1|74713097|74713692	chr1	74713097	74713692	Promoter	0	chr1:74713574-74737892|+|Cyp27a1-201
chr1|75306845|75307624	chr1	75306845	75307624	Enhancer	9710	chr1:75308565-75316945|-|Dnpep-202
chr1|77407457|77408673	chr1	77407457	77408673	Enhancer	88703	chr1:77496653-77496768|-|Mir6352-201
chr1|79450183|79450666	chr1	79450183	79450666	Enhancer	10304	chr1:79434669-79440120|-|Scg2-201
chr1|79803551|79804033	chr1	79803551	79804033	Enhancer	27774	chr1:79776018-79781445|+|Mrpl44-201
chr1|80168098|80169361	chr1	80168098	80169361	Enhancer	18220	chr1:80186950-80192028|+|9830004L10Rik-202
chr1|80360169|80360899	chr1	80360169	80360899	Enhancer	20054	chr1:80264923-80340480|-|Cul3-201
chr1|80633791|80633968	chr1	80633791	80633968	Enhancer	31395	chr1:80501713-80665275|-|Dock10-209
chr1|85737209|85737960	chr1	85737209	85737960	Promoter	955	chr1:85717689-85736629|-|A630001G21Rik-201
chr1|86047074|86047240	chr1	86047074	86047240	Enhancer	1294	chr1:86045863-86053353|+|2810459M11Rik-201
chr1|86160543|86161255	chr1	86160543	86161255	Enhancer	6084	chr1:86154815-86252489|+|Armc9-205
chr1|86205081|86205499	chr1	86205081	86205499	Enhancer	50475	chr1:86154815-86252489|+|Armc9-205
chr1|86234666|86236163	chr1	86234666	86236163	Enhancer	65960	chr1:86275509-86301375|-|Gm16341-201
chr1|86267505|86268644	chr1	86267505	86268644	Enhancer	33300	chr1:86275509-86301375|-|Gm16341-201
chr1|87126363|87127844	chr1	87126363	87127844	Enhancer	2095	chr1:87125008-87127912|+|Akp3-201
chr1|87475361|87475658	chr1	87475361	87475658	Enhancer	5238	chr1:87470271-87475482|+|Snorc-201
chr1|87545826|87546329	chr1	87545826	87546329	Enhancer	1385	chr1:87543635-87544692|-|Gm6153-201
chr1|87574849|87574974	chr1	87574849	87574974	Promoter	884	chr1:87574027-87597821|+|Neu2-206
chr1|88205284|88205838	chr1	88205284	88205838	Promoter	0	chr1:88204732-88205782|-|Dnajb3-201
chr1|88258660|88259485	chr1	88258660	88259485	Enhancer	18433	chr1:88264978-88277506|-|Hjurp-206
chr1|88260486|88261604	chr1	88260486	88261604	Enhancer	16461	chr1:88264978-88277506|-|Hjurp-206
chr1|88491705|88492035	chr1	88491705	88492035	Enhancer	18196	chr1:88499871-88510066|-|Glrp1-201
chr1|88610856|88610903	chr1	88610856	88610903	Enhancer	42205	chr1:88653085-88654845|+|Gm38130-201
chr1|89611103|89611248	chr1	89611103	89611248	Enhancer	30939	chr1:89580236-89895277|+|Agap1-202
chr1|89621046|89622350	chr1	89621046	89622350	Enhancer	41462	chr1:89580236-89895277|+|Agap1-202
chr1|89927063|89928996	chr1	89927063	89928996	Enhancer	2204	chr1:89930234-89931862|+|D130058E05Rik-201
chr1|89967822|89968717	chr1	89967822	89968717	Enhancer	37090	chr1:89927956-89931179|-|Gbx2-201
chr1|90202217|90203402	chr1	90202217	90203402	Enhancer	1170	chr1:90203980-90216751|+|Ackr3-201
chr1|90999935|91000703	chr1	90999935	91000703	Enhancer	1540	chr1:90998779-91128940|+|Lrrfip1-201
chr1|91093552|91094507	chr1	91093552	91094507	Enhancer	40443	chr1:91053586-91128287|+|Lrrfip1-212
chr1|91256799|91258879	chr1	91256799	91258879	Enhancer	7273	chr1:91250566-91285927|+|Ube2f-202
chr1|91294957|91295107	chr1	91294957	91295107	Enhancer	1013	chr1:91296045-91296936|+|Gm7785-201
chr1|91345001|91345409	chr1	91345001	91345409	Enhancer	5811	chr1:91351016-91362416|+|Klhl30-201
chr1|91352917|91353002	chr1	91352917	91353002	Enhancer	1943	chr1:91351016-91362416|+|Klhl30-201
chr1|91457984|91458153	chr1	91457984	91458153	Enhancer	1255	chr1:91415982-91459324|-|Per2-201
chr1|91538329|91539436	chr1	91538329	91539436	Enhancer	1661	chr1:91540544-91556088|+|Asb1-202
chr1|92902628|92903060	chr1	92902628	92903060	Promoter	0	chr1:92870129-92902906|-|Ankmy1-202
chr1|93802797|93803244	chr1	93802797	93803244	Promoter	944	chr1:93803965-93822095|+|Ing5-201
chr1|94074461|94075768	chr1	94074461	94075768	Enhancer	22561	chr1:94038305-94052553|-|Pdcd1-201
chr1|97631994|97633585	chr1	97631994	97633585	Enhancer	28886	chr1:97643903-97661676|-|D1Ertd622e-204
chr1|97659522|97660414	chr1	97659522	97660414	Enhancer	1708	chr1:97643903-97661676|-|D1Ertd622e-204
chr1|97781630|97782155	chr1	97781630	97782155	Enhancer	11481	chr1:97706048-97770411|-|Ppip5k2-201
chr1|98027964|98030557	chr1	98027964	98030557	Enhancer	18498	chr1:98031127-98047759|-|B230216N24Rik-201
chr1|98056337|98057421	chr1	98056337	98057421	Promoter	801	chr1:98031868-98057680|-|B230216N24Rik-202
chr1|98092627|98092721	chr1	98092627	98092721	Enhancer	2947	chr1:97821094-98095621|-|Pam-201
chr1|105780079|105781286	chr1	105780079	105781286	Promoter	0	chr1:105780718-105847981|+|Tnfrsf11a-201
chr1|105994907|105995291	chr1	105994907	105995291	Enhancer	4410	chr1:105990689-106034067|+|Zcchc2-202
chr1|105996617|105998706	chr1	105996617	105998706	Enhancer	6972	chr1:105990689-106034067|+|Zcchc2-202
chr1|106035042|106036305	chr1	106035042	106036305	Enhancer	40220	chr1:106072584-106075894|-|Gm37372-201
chr1|106548303|106549571	chr1	106548303	106549571	Enhancer	2306	chr1:106546496-106546631|-|Mir3473f-201
chr1|106552981|106555773	chr1	106552981	106555773	Enhancer	7746	chr1:106546496-106546631|-|Mir3473f-201
chr1|106650187|106650317	chr1	106650187	106650317	Enhancer	43382	chr1:106604784-106606870|-|Gm37053-201
chr1|106709959|106712251	chr1	106709959	106712251	Enhancer	2074	chr1:106710339-106713179|-|Bcl2-202
chr1|106714884|106715658	chr1	106714884	106715658	Promoter	997	chr1:106538178-106714274|-|Bcl2-201
chr1|107384766|107384899	chr1	107384766	107384899	Enhancer	2579	chr1:107385200-107387412|-|Gm15391-201
chr1|118479487|118481619	chr1	118479487	118481619	Promoter	0	chr1:118478604-118479591|-|Gm28466-201
chr1|119051964|119052608	chr1	119051964	119052608	Enhancer	1333	chr1:118834132-119053619|-|Gli2-201
chr1|119486726|119488070	chr1	119486726	119488070	Enhancer	12079	chr1:119499477-119499869|+|Gm29454-201
chr1|121474589|121475440	chr1	121474589	121475440	Enhancer	18188	chr1:121489296-121493203|-|Gm15392-201
chr1|121527472|121528284	chr1	121527472	121528284	Promoter	587	chr1:121509842-121528465|-|Htr5b-201
chr1|127319277|127320940	chr1	127319277	127320940	Enhancer	11703	chr1:127331812-127331941|+|Gm23370-201
chr1|127512905|127514795	chr1	127512905	127514795	Enhancer	107074	chr1:127406776-127407318|+|Gm38301-201
chr1|128121439|128122382	chr1	128121439	128122382	Enhancer	6978	chr1:128128410-128128889|-|Gm29383-201
chr1|128437430|128438960	chr1	128437430	128438960	Enhancer	20827	chr1:128412118-128417368|-|Dars-202
chr1|128456969|128457494	chr1	128456969	128457494	Enhancer	32808	chr1:128490040-128490173|+|Gm23902-201
chr1|128471962|128473151	chr1	128471962	128473151	Enhancer	17483	chr1:128490040-128490173|+|Gm23902-201
chr1|128570030|128571274	chr1	128570030	128571274	Enhancer	21638	chr1:128588199-128592290|-|Cxcr4-201
chr1|128574307|128576103	chr1	128574307	128576103	Enhancer	17085	chr1:128588199-128592290|-|Cxcr4-201
chr1|128595890|128597547	chr1	128595890	128597547	Enhancer	4428	chr1:128588199-128592290|-|Cxcr4-201
chr1|128626175|128626712	chr1	128626175	128626712	Enhancer	34153	chr1:128588199-128592290|-|Cxcr4-201
chr1|130797453|130798297	chr1	130797453	130798297	Enhancer	3027	chr1:130800902-130814708|+|Fcamr-202
chr1|131073645|131074903	chr1	131073645	131074903	Promoter	0	chr1:131073658-131073751|-|Gm25549-201
chr1|131082204|131083200	chr1	131082204	131083200	Enhancer	8951	chr1:131073658-131073751|-|Gm25549-201
chr1|131118669|131118794	chr1	131118669	131118794	Enhancer	15986	chr1:131102393-131102745|-|Gm25717-201
chr1|131243918|131244807	chr1	131243918	131244807	Promoter	895	chr1:131176410-131245258|-|Rassf5-201
chr1|131616982|131617605	chr1	131616982	131617605	Enhancer	15675	chr1:131632509-131632969|-|Gm8532-201
chr1|131752003|131752136	chr1	131752003	131752136	Enhancer	8047	chr1:131744022-131771504|+|Slc26a9-201
chr1|131797394|131799289	chr1	131797394	131799289	Promoter	0	chr1:131797398-131821473|+|Pm20d1-201
chr1|132027058|132027498	chr1	132027058	132027498	Enhancer	9527	chr1:132036805-132067945|+|Gm26892-201
chr1|132211643|132212507	chr1	132211643	132212507	Enhancer	8223	chr1:132203852-132204509|+|Lemd1-202
chr1|132377714|132378467	chr1	132377714	132378467	Enhancer	3038	chr1:132381129-132382509|+|Gm15849-201
chr1|132385429|132385602	chr1	132385429	132385602	Enhancer	4386	chr1:132381129-132382509|+|Gm15849-201
chr1|132880615|132881000	chr1	132880615	132881000	Promoter	534	chr1:132880273-132940005|+|Lrrn2-201
chr1|133076821|133077175	chr1	133076821	133077175	Enhancer	8593	chr1:133050128-133068405|-|Gm28609-201
chr1|133269173|133269620	chr1	133269173	133269620	Promoter	411	chr1:133250398-133269808|-|Gm19461-205
chr1|133312195|133312328	chr1	133312195	133312328	Enhancer	2434	chr1:133309827-133329688|+|Gm28040-203
chr1|133422379|133422889	chr1	133422379	133422889	Enhancer	1743	chr1:133382303-133424377|-|Sox13-205
chr1|133451115|133451346	chr1	133451115	133451346	Enhancer	26853	chr1:133382303-133424377|-|Sox13-205
chr1|133826121|133827348	chr1	133826121	133827348	Enhancer	2793	chr1:133829528-133831225|+|Gm10537-201
chr1|133871309|133871650	chr1	133871309	133871650	Enhancer	35051	chr1:133906531-133914822|+|Gm15851-201
chr1|133886063|133886257	chr1	133886063	133886257	Enhancer	20371	chr1:133906531-133914822|+|Gm15851-201
chr1|133890134|133890711	chr1	133890134	133890711	Enhancer	16108	chr1:133906531-133914822|+|Gm15851-201
chr1|134060004|134060685	chr1	134060004	134060685	Enhancer	18775	chr1:134075170-134079120|-|Btg2-201
chr1|134082754|134083169	chr1	134082754	134083169	Enhancer	3841	chr1:134075170-134079120|-|Btg2-201
chr1|134087897|134089426	chr1	134087897	134089426	Enhancer	9541	chr1:134075170-134079120|-|Btg2-201
chr1|134344629|134344875	chr1	134344629	134344875	Enhancer	11824	chr1:134296783-134332928|-|Ppfia4-201
chr1|134425854|134426545	chr1	134425854	134426545	Enhancer	9428	chr1:134435628-134439597|+|Platr1-201
chr1|134521502|134522752	chr1	134521502	134522752	Enhancer	2149	chr1:134519978-134524139|+|Gm29376-201
chr1|135085093|135085651	chr1	135085093	135085651	Enhancer	19904	chr1:134983301-135105276|-|Lgr6-201
chr1|135198302|135200015	chr1	135198302	135200015	Enhancer	31477	chr1:135160234-135167681|-|Gpr37l1-201
chr1|135248117|135249181	chr1	135248117	135249181	Promoter	0	chr1:135248561-135266443|+|Gm26642-201
chr1|135511070|135511696	chr1	135511070	135511696	Enhancer	13955	chr1:135523088-135525338|-|Gm37333-201
chr1|135701613|135704197	chr1	135701613	135704197	Enhancer	14800	chr1:135606447-135688105|-|Gm38399-201
chr1|135779377|135780299	chr1	135779377	135780299	Enhancer	13719	chr1:135766119-135769136|+|Phlda3-201
chr1|135917348|135918791	chr1	135917348	135918791	Enhancer	1050	chr1:135872950-135919120|-|Pkp1-203
chr1|136041320|136041557	chr1	136041320	136041557	Enhancer	9365	chr1:136050804-136051370|+|Ascl5-201
chr1|136047787|136048250	chr1	136047787	136048250	Enhancer	2785	chr1:136050804-136051370|+|Ascl5-201
chr1|136265397|136266444	chr1	136265397	136266444	Enhancer	5047	chr1:136259797-136260873|-|Gpr25-201
