peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr16|38651232|38653180	chr16	38651232	38653180	Enhancer	33663	chr16:38685315-38685869|-|Gm15530-201
chr16|38697959|38699073	chr16	38697959	38699073	Enhancer	12647	chr16:38685315-38685869|-|Gm15530-201
chr16|38765423|38768111	chr16	38765423	38768111	Enhancer	5962	chr16:38760805-38768311|+|B4galt4-202
chr16|38774648|38775862	chr16	38774648	38775862	Enhancer	14450	chr16:38760805-38768311|+|B4galt4-202
chr16|48372549|48372815	chr16	48372549	48372815	Enhancer	4040	chr16:48368642-48368752|+|Gm49771-201
chr16|48818735|48818814	chr16	48818735	48818814	Enhancer	1918	chr16:48816856-48818892|+|Retnlb-201
chr16|55272819|55275302	chr16	55272819	55275302	Enhancer	9176	chr16:55225175-55283237|-|Zpld1-201
chr16|55472993|55478361	chr16	55472993	55478361	Enhancer	19054	chr16:55494731-55494797|+|Mir5118-201
chr16|55479643|55480833	chr16	55479643	55480833	Enhancer	14493	chr16:55494731-55494797|+|Mir5118-201
chr16|55497916|55498507	chr16	55497916	55498507	Enhancer	3480	chr16:55494731-55494797|+|Mir5118-201
chr16|55532354|55533736	chr16	55532354	55533736	Enhancer	38314	chr16:55494731-55494797|+|Mir5118-201
chr16|55550960|55552737	chr16	55550960	55552737	Enhancer	43039	chr16:55594782-55594888|-|Gm23003-201
chr16|55555708|55557849	chr16	55555708	55557849	Enhancer	38109	chr16:55594782-55594888|-|Gm23003-201
chr16|55559327|55561146	chr16	55559327	55561146	Enhancer	34651	chr16:55594782-55594888|-|Gm23003-201
chr16|55696453|55697285	chr16	55696453	55697285	Enhancer	43049	chr16:55739918-55740152|+|Gm19771-201
chr16|55701159|55702831	chr16	55701159	55702831	Enhancer	37923	chr16:55739918-55740152|+|Gm19771-201
chr16|55715182|55715368	chr16	55715182	55715368	Enhancer	24643	chr16:55739918-55740152|+|Gm19771-201
chr16|55786868|55788432	chr16	55786868	55788432	Enhancer	8506	chr16:55779045-55779144|-|Gm26369-201
chr16|55790416|55792835	chr16	55790416	55792835	Enhancer	12481	chr16:55779045-55779144|-|Gm26369-201
chr16|55847737|55849368	chr16	55847737	55849368	Enhancer	9653	chr16:55811375-55838899|-|Nfkbiz-201
chr16|55882915|55884420	chr16	55882915	55884420	Promoter	823	chr16:55883072-55884491|-|Gm17809-201
chr16|55919070|55920787	chr16	55919070	55920787	Enhancer	14304	chr16:55904978-55934233|-|Cep97-202
chr16|55939673|55940667	chr16	55939673	55940667	Promoter	541	chr16:55940339-55940711|-|Gm8900-201
chr16|55947686|55947796	chr16	55947686	55947796	Enhancer	7030	chr16:55940339-55940711|-|Gm8900-201
chr16|55969662|55971776	chr16	55969662	55971776	Enhancer	3164	chr16:55973883-56008913|+|Zbtb11-201
chr16|56062110|56063085	chr16	56062110	56063085	Enhancer	7965	chr16:56070563-56070666|+|Gm24047-201
chr16|56240577|56241583	chr16	56240577	56241583	Enhancer	36742	chr16:56204338-56273756|+|Impg2-202
chr16|56245530|56245688	chr16	56245530	56245688	Enhancer	41271	chr16:56204338-56273756|+|Impg2-202
chr16|56248024|56248722	chr16	56248024	56248722	Enhancer	44035	chr16:56204338-56273756|+|Impg2-202
chr16|56475309|56477633	chr16	56475309	56477633	Enhancer	1412	chr16:56477883-56689163|+|Abi3bp-207
chr16|56550963|56552851	chr16	56550963	56552851	Enhancer	74007	chr16:56477900-56689317|+|Abi3bp-203
chr16|56559315|56559781	chr16	56559315	56559781	Enhancer	81648	chr16:56477900-56689317|+|Abi3bp-203
chr16|56585298|56585670	chr16	56585298	56585670	Enhancer	107584	chr16:56477900-56689317|+|Abi3bp-203
chr16|56651479|56652529	chr16	56651479	56652529	Enhancer	65446	chr16:56690332-56717450|-|Tfg-201
chr16|56656070|56658425	chr16	56656070	56658425	Enhancer	60202	chr16:56690332-56717450|-|Tfg-201
chr16|56659539|56660641	chr16	56659539	56660641	Enhancer	57360	chr16:56690332-56717450|-|Tfg-201
chr16|56692926|56694244	chr16	56692926	56694244	Enhancer	23865	chr16:56690332-56717450|-|Tfg-201
chr16|56844698|56847206	chr16	56844698	56847206	Enhancer	40214	chr16:56805161-56886166|-|Tmem45a-201
chr16|56848233|56849954	chr16	56848233	56849954	Enhancer	37072	chr16:56805161-56886166|-|Tmem45a-201
chr16|56851128|56853452	chr16	56851128	56853452	Enhancer	33876	chr16:56805161-56886166|-|Tmem45a-201
chr16|57191254|57193671	chr16	57191254	57193671	Enhancer	25061	chr16:57167401-57174413|+|Gm16892-201
chr16|57196311|57198170	chr16	57196311	57198170	Enhancer	29839	chr16:57167401-57174413|+|Gm16892-201
chr16|57303098|57304738	chr16	57303098	57304738	Enhancer	11053	chr16:57266139-57292865|-|Tmem30c-202
chr16|57307315|57309362	chr16	57307315	57309362	Enhancer	15473	chr16:57266139-57292865|-|Tmem30c-202
chr16|57313136|57314107	chr16	57313136	57314107	Enhancer	18329	chr16:57331951-57335432|+|4921517D16Rik-201
chr16|57417004|57417499	chr16	57417004	57417499	Enhancer	63974	chr16:57353277-57515690|+|Filip1l-201
chr16|57432586|57433390	chr16	57432586	57433390	Enhancer	79711	chr16:57353277-57515690|+|Filip1l-201
chr16|85072304|85072632	chr16	85072304	85072632	Enhancer	7643	chr16:85080111-85083392|+|Gm49227-201
chr16|87612272|87612613	chr16	87612272	87612613	Enhancer	8677	chr16:87621014-87621120|-|Gm22808-201
chr16|89835640|89836203	chr16	89835640	89836203	Enhancer	17569	chr16:89787730-89818352|-|Tiam1-214
chr16|91727522|91727705	chr16	91727522	91727705	Promoter	994	chr16:91715018-91728608|-|Cryzl1-205
chr16|92693298|92695121	chr16	92693298	92695121	Enhancer	1915	chr16:92605398-92696125|-|Runx1-203
chr17|15761367|15761479	chr17	15761367	15761479	Enhancer	56449	chr17:15704974-15752992|+|Chd1-204
chr17|27897057|27897343	chr17	27897057	27897343	Enhancer	10524	chr17:27901128-27907724|-|Taf11-201
chr17|34305099|34306813	chr17	34305099	34306813	Promoter	0	chr17:34293073-34305720|-|Gm20513-201,chr17:34305867-34316674|+|H2-Eb1-203
chr17|46930663|46930758	chr17	46930663	46930758	Enhancer	20251	chr17:46910459-46924933|+|Prph2-201
chr18|12158984|12159801	chr18	12158984	12159801	Enhancer	4045	chr18:12163438-12163556|+|Gm25289-201
chr18|15205755|15207110	chr18	15205755	15207110	Enhancer	1358	chr18:15201112-15207791|-|AC102342.1-201
chr18|60211851|60213993	chr18	60211851	60213993	Promoter	0	chr18:60212080-60247820|+|Gm4951-201
chr18|60805252|60806839	chr18	60805252	60806839	Enhancer	2189	chr18:60803856-60812646|+|Cd74-203
chr18|62179091|62179490	chr18	62179091	62179490	Promoter	668	chr18:62177816-62179959|-|Adrb2-201
chr18|70620236|70620283	chr18	70620236	70620283	Enhancer	27777	chr18:70647149-70648037|-|AC166779.2-201
chr18|80179557|80179956	chr18	80179557	80179956	Enhancer	6482	chr18:80186239-80193569|+|AC131065.2-201
chr19|16325995|16326094	chr19	16325995	16326094	Enhancer	11040	chr19:16314892-16315004|-|Mir496b-201
chr19|16447931|16449171	chr19	16447931	16449171	Enhancer	9251	chr19:16439300-16609819|+|Gna14-202
chr19|25072623|25072881	chr19	25072623	25072881	Enhancer	73218	chr19:24999534-25202432|+|Dock8-201
chr19|29324148|29324802	chr19	29324148	29324802	Promoter	881	chr19:29321344-29325356|-|Insl6-201
chr19|29369681|29371081	chr19	29369681	29371081	Enhancer	2926	chr19:29367455-29388095|+|Cd274-201
chr19|37157045|37157108	chr19	37157045	37157108	Enhancer	7914	chr19:37149085-37149162|-|Gm22714-201
chr19|41036676|41036974	chr19	41036676	41036974	Enhancer	7443	chr19:41029382-41059510|+|Dntt-202
chr19|42988778|42989870	chr19	42988778	42989870	Enhancer	171578	chr19:43160795-43160902|-|Gm22135-201
chr19|43786226|43787609	chr19	43786226	43787609	Enhancer	4725	chr19:43782192-43840740|+|Abcc2-201
chr19|50087580|50089207	chr19	50087580	50089207	Enhancer	56097	chr19:50144491-50144615|+|Gm27749-201
chr19|50093854|50095849	chr19	50093854	50095849	Enhancer	49639	chr19:50144491-50144615|+|Gm27749-201
chr19|50098911|50101698	chr19	50098911	50101698	Enhancer	44186	chr19:50144491-50144615|+|Gm27749-201
chr19|50212011|50213740	chr19	50212011	50213740	Enhancer	65861	chr19:50147014-50169777|+|Gm45352-201
chr19|50515281|50516056	chr19	50515281	50516056	Enhancer	161737	chr19:50677406-50778662|+|Gm26629-201
chr19|50535321|50536398	chr19	50535321	50536398	Enhancer	141546	chr19:50677406-50778662|+|Gm26629-201
chr19|50658173|50658758	chr19	50658173	50658758	Enhancer	18940	chr19:50677406-50778662|+|Gm26629-201
chr19|50690648|50692501	chr19	50690648	50692501	Enhancer	12928	chr19:50143299-50678646|-|Sorcs1-205
chr19|50799226|50799835	chr19	50799226	50799835	Enhancer	12793	chr19:50812324-50812360|+|Gm25659-201
chr19|50868069|50869243	chr19	50868069	50869243	Enhancer	56332	chr19:50812324-50812360|+|Gm25659-201
chr19|50893144|50895317	chr19	50893144	50895317	Enhancer	81906	chr19:50812324-50812360|+|Gm25659-201
chr19|50931462|50933520	chr19	50931462	50933520	Enhancer	120167	chr19:50812324-50812360|+|Gm25659-201
chr19|50938150|50940439	chr19	50938150	50940439	Enhancer	126970	chr19:50812324-50812360|+|Gm25659-201
chr19|50992659|50995156	chr19	50992659	50995156	Enhancer	150841	chr19:51144749-51148034|+|AC101812.1-201
chr19|51004499|51005979	chr19	51004499	51005979	Enhancer	139510	chr19:51144749-51148034|+|AC101812.1-201
chr19|51146880|51149015	chr19	51146880	51149015	Enhancer	3198	chr19:51144749-51148034|+|AC101812.1-201
chr19|51850858|51852826	chr19	51850858	51852826	Enhancer	59616	chr19:51792226-51792602|+|Rpl31-ps18-201
chr19|51925243|51925748	chr19	51925243	51925748	Enhancer	5162	chr19:51891724-51920333|-|AC122763.1-201
chr19|51994135|51995146	chr19	51994135	51995146	Enhancer	74307	chr19:51891724-51920333|-|AC122763.1-201
chr19|51999623|52000544	chr19	51999623	52000544	Enhancer	79750	chr19:51891724-51920333|-|AC122763.1-201
chr19|52859202|52859371	chr19	52859202	52859371	Enhancer	63894	chr19:52923181-52926931|+|AC163221.1-201
chr19|52980818|52981697	chr19	52980818	52981697	Enhancer	29498	chr19:53010656-53010756|-|Mir6407-201
chr19|53874419|53876303	chr19	53874419	53876303	Enhancer	8006	chr19:53883367-53883768|+|AC117805.1-201
chr19|54056417|54057371	chr19	54056417	54057371	Enhancer	11634	chr19:54045260-54048980|+|Adra2a-202
chr19|55470645|55471941	chr19	55470645	55471941	Enhancer	154942	chr19:55316351-55626561|+|Vti1a-201
chr19|55488629|55489234	chr19	55488629	55489234	Enhancer	172580	chr19:55316351-55626561|+|Vti1a-201
chr19|55602333|55602929	chr19	55602333	55602929	Enhancer	99573	chr19:55640589-55702204|-|4930552P12Rik-201
chr2|3578311|3578649	chr2	3578311	3578649	Enhancer	7992	chr2:3570488-3782142|+|Fam107b-209
chr2|9867227|9867809	chr2	9867227	9867809	Enhancer	9738	chr2:9877256-9878869|+|Gm13256-201
chr2|27687973|27688279	chr2	27687973	27688279	Enhancer	10864	chr2:27677262-27761417|+|Rxra-206
chr2|31135740|31135842	chr2	31135740	31135842	Enhancer	6011	chr2:31026206-31141802|-|Fnbp1-201
chr2|83729431|83729790	chr2	83729431	83729790	Enhancer	5055	chr2:83724555-83806916|+|Itgav-202
chr2|118638756|118639005	chr2	118638756	118639005	Enhancer	24422	chr2:118663303-118698020|+|Pak6-201
chr2|122150505|122152607	chr2	122150505	122152607	Enhancer	3870	chr2:122147686-122153083|+|B2m-201
chr3|84826659|84828701	chr3	84826659	84828701	Enhancer	12412	chr3:84815268-84979198|+|Fbxw7-204
chr3|102781116|102781171	chr3	102781116	102781171	Enhancer	1339	chr3:102777446-102782483|-|Tshb-205
chr3|104246407|104247533	chr3	104246407	104247533	Enhancer	26596	chr3:104013259-104220374|-|Magi3-201
chr3|104434041|104434360	chr3	104434041	104434360	Enhancer	15873	chr3:104417613-104418327|-|Gm9273-201
chr3|104752894|104753298	chr3	104752894	104753298	Promoter	0	chr3:104752727-104753165|-|Gm6485-201
chr3|108123381|108123836	chr3	108123381	108123836	Enhancer	22537	chr3:108107280-108146146|-|Gnai3-201
chr3|116184680|116185457	chr3	116184680	116185457	Enhancer	15339	chr3:116200408-116202713|+|Gm31651-201
chr3|121159667|121160805	chr3	121159667	121160805	Enhancer	8420	chr3:121168656-121171277|+|Gm10652-201
chr3|121493924|121494196	chr3	121493924	121494196	Enhancer	37559	chr3:121531619-121536206|+|A530020G20Rik-202
chr3|121570741|121571017	chr3	121570741	121571017	Enhancer	38475	chr3:121459528-121532404|-|Slc44a3-201
chr3|122629393|122630172	chr3	122629393	122630172	Promoter	0	chr3:122628626-122629885|-|Gm43568-202,chr3:122622255-122630168|-|Gm43568-203
chr3|126598660|126598878	chr3	126598660	126598878	Enhancer	1260	chr3:126600029-126604461|+|Gm43011-201
chr3|126630131|126630604	chr3	126630131	126630604	Enhancer	4487	chr3:126625880-126628757|+|Gm43010-201
chr3|127123714|127123896	chr3	127123714	127123896	Enhancer	16685	chr3:127137837-127140490|-|Gm42974-201
chr3|130796604|130796817	chr3	130796604	130796817	Enhancer	36520	chr3:130760190-130762111|+|Gm43522-201
chr3|142561641|142562071	chr3	142561641	142562071	Enhancer	1445	chr3:142560411-142573207|+|Gbp3-202
chr4|59265801|59265938	chr4	59265801	59265938	Enhancer	5818	chr4:59260051-59263269|+|Gm12596-201
chr4|93927091|93927397	chr4	93927091	93927397	Enhancer	124911	chr4:93802333-93802590|+|Gm12650-201
chr4|101192045|101192084	chr4	101192045	101192084	Enhancer	5300	chr4:101186764-101186867|+|Gm24468-201
chr4|133176543|133176991	chr4	133176543	133176991	Promoter	396	chr4:133176371-133196504|+|Wasf2-202
chr4|134526034|134526509	chr4	134526034	134526509	Enhancer	8996	chr4:134525550-134535268|-|Mtfr1l-201
chr4|155170954|155171503	chr4	155170954	155171503	Enhancer	51306	chr4:155154075-155222535|-|Ski-202
chr5|3382382|3382586	chr5	3382382	3382586	Enhancer	38172	chr5:3344312-3522225|+|Cdk6-201
chr5|51557442|51557491	chr5	51557442	51557491	Enhancer	3544	chr5:51454250-51553922|-|Ppargc1a-203
chr5|52866439|52866572	chr5	52866439	52866572	Enhancer	32493	chr5:52834012-52867797|+|Anapc4-201
chr5|57721272|57723376	chr5	57721272	57723376	Promoter	0	chr5:57721913-57913448|+|Pcdh7-207
chr5|64960627|64961719	chr5	64960627	64961719	Enhancer	1126	chr5:64952031-64960047|-|Tlr6-201
chr5|66216842|66217890	chr5	66216842	66217890	Enhancer	2619	chr5:66214747-66217681|+|Gm3822-201
chr5|66246009|66248441	chr5	66246009	66248441	Enhancer	12672	chr5:66259897-66297062|+|Nsun7-204
chr5|66249720|66251887	chr5	66249720	66251887	Enhancer	9093	chr5:66259897-66297062|+|Nsun7-204
chr5|72983823|72985178	chr5	72983823	72985178	Enhancer	9798	chr5:72965808-72974702|-|Gm10135-201
chr5|73069422|73070118	chr5	73069422	73070118	Enhancer	24616	chr5:73041777-73045154|-|Gm42572-201
chr5|73133264|73135162	chr5	73133264	73135162	Enhancer	13923	chr5:73021211-73148136|-|Fryl-201
chr5|73137594|73138383	chr5	73137594	73138383	Enhancer	10147	chr5:73021211-73148136|-|Fryl-201
chr5|73203185|73204771	chr5	73203185	73204771	Enhancer	8665	chr5:73210156-73212643|-|Gm17207-201
chr5|73244023|73249671	chr5	73244023	73249671	Enhancer	9772	chr5:73020322-73256619|-|Fryl-202
chr5|73361612|73362736	chr5	73361612	73362736	Enhancer	18386	chr5:73380560-73381423|+|Gm34583-202
chr5|73660948|73663808	chr5	73660948	73663808	Enhancer	4843	chr5:73657535-73679482|+|Spata18-203
chr5|73681797|73685855	chr5	73681797	73685855	Enhancer	26291	chr5:73657535-73679482|+|Spata18-203
chr5|73698551|73700036	chr5	73698551	73700036	Enhancer	41758	chr5:73657535-73679482|+|Spata18-203
chr5|74026619|74026861	chr5	74026619	74026861	Enhancer	5534	chr5:74032274-74040003|+|Usp46os2-201
chr5|74038187|74038965	chr5	74038187	74038965	Enhancer	6302	chr5:74032274-74040003|+|Usp46os2-201
chr5|74205858|74206687	chr5	74205858	74206687	Enhancer	10986	chr5:74195286-74199481|+|Rasl11b-201
chr5|74372141|74373563	chr5	74372141	74373563	Enhancer	2937	chr5:74367163-74369915|-|6720475M21Rik-201
chr5|74405071|74406640	chr5	74405071	74406640	Enhancer	25249	chr5:74429500-74431105|-|Gm43167-201
chr5|74407829|74410927	chr5	74407829	74410927	Enhancer	21727	chr5:74429500-74431105|-|Gm43167-201
chr5|74412818|74414210	chr5	74412818	74414210	Enhancer	17591	chr5:74429500-74431105|-|Gm43167-201
chr5|74415794|74416738	chr5	74415794	74416738	Enhancer	14839	chr5:74429500-74431105|-|Gm43167-201
chr5|74616641|74617164	chr5	74616641	74617164	Enhancer	40955	chr5:74575947-74577276|+|Gm43747-201
chr5|74701897|74703495	chr5	74701897	74703495	Promoter	0	chr5:74597104-74702912|-|Lnx1-204,chr5:74702598-74728605|+|Gm15984-202
chr5|74717142|74719104	chr5	74717142	74719104	Enhancer	15211	chr5:74597104-74702912|-|Lnx1-204
chr5|74739360|74739536	chr5	74739360	74739536	Enhancer	4997	chr5:74731516-74734451|-|Gm15985-201
chr5|75670669|75670708	chr5	75670669	75670708	Enhancer	64141	chr5:75734830-75735967|+|Gm43101-202
chr5|100656735|100656942	chr5	100656735	100656942	Enhancer	14020	chr5:100670859-100678105|+|Gm15777-201
chr5|115977359|115978171	chr5	115977359	115978171	Enhancer	31551	chr5:116009316-116016105|+|Gm14508-201
chr5|144001731|144002972	chr5	144001731	144002972	Enhancer	11646	chr5:144013998-144014101|+|Gm24311-201
chr5|144109398|144109666	chr5	144109398	144109666	Enhancer	2240	chr5:144110816-144111772|-|Gm26925-201
chr5|146247796|146249036	chr5	146247796	146249036	Promoter	0	chr5:146248551-146249422|+|Gm15739-201
chr5|147871378|147871815	chr5	147871378	147871815	Enhancer	3048	chr5:147868074-147868548|-|Gm35648-201
chr6|3200774|3200831	chr6	3200774	3200831	Enhancer	7066	chr6:3207869-3208706|+|Gm2651-201
chr6|12082120|12083043	chr6	12082120	12083043	Enhancer	17687	chr6:12099710-12100269|-|Gm6578-202
chr6|17747748|17747930	chr6	17747748	17747930	Enhancer	1061	chr6:17747522-17748900|-|Gm42852-201
chr6|30738256|30738291	chr6	30738256	30738291	Promoter	220	chr6:30738053-30748465|+|Mest-202
chr6|34161571|34161690	chr6	34161571	34161690	Enhancer	9701	chr6:34151929-34174235|+|Gm13856-201
chr6|48043799|48044178	chr6	48043799	48044178	Enhancer	1966	chr6:48045548-48045955|-|Gm45738-201
chr6|57768879|57769185	chr6	57768879	57769185	Enhancer	56104	chr6:57727807-57825136|-|Vopp1-202
chr6|90630287|90630665	chr6	90630287	90630665	Enhancer	11329	chr6:90619147-90646412|+|Slc41a3-201
