peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|38650051|38650156	chr1	38650051	38650156	Enhancer	14851	chr1:38177327-38664955|-|Aff3-202
chr1|38657422|38659365	chr1	38657422	38659365	Enhancer	6561	chr1:38177327-38664955|-|Aff3-202
chr1|38667955|38668621	chr1	38667955	38668621	Enhancer	3333	chr1:38177327-38664955|-|Aff3-202
chr1|38670446|38671833	chr1	38670446	38671833	Enhancer	6184	chr1:38177327-38664955|-|Aff3-202
chr1|38749155|38749909	chr1	38749155	38749909	Enhancer	17652	chr1:38767184-38767686|+|2610300A13Rik-201
chr1|39031097|39031909	chr1	39031097	39031909	Enhancer	26134	chr1:39048648-39057637|-|Gm37821-201
chr1|39272973|39273575	chr1	39272973	39273575	Enhancer	3291	chr1:39276283-39276565|-|Gm20428-201
chr1|39370507|39370646	chr1	39370507	39370646	Enhancer	2427	chr1:39368149-39371366|+|Rpl31-206
chr1|39455688|39455872	chr1	39455688	39455872	Enhancer	22920	chr1:39373316-39478700|-|Tbc1d8-204
chr1|39707337|39707461	chr1	39707337	39707461	Enhancer	13598	chr1:39665301-39720997|-|Rfx8-202
chr1|39838380|39839360	chr1	39838380	39839360	Enhancer	6829	chr1:39839175-39845699|-|1700066B17Rik-202
chr1|39842579|39843289	chr1	39842579	39843289	Enhancer	2765	chr1:39839175-39845699|-|1700066B17Rik-202
chr1|39949361|39950918	chr1	39949361	39950918	Enhancer	48909	chr1:39901230-40024925|+|Map4k4-209
chr1|40290592|40290701	chr1	40290592	40290701	Enhancer	24060	chr1:40266586-40316201|+|Il1r1-202
chr1|40323444|40325753	chr1	40323444	40325753	Promoter	0	chr1:40324627-40365471|+|Il1rl2-201,chr1:40324690-40367562|+|Il1rl2-204
chr1|40359522|40361289	chr1	40359522	40361289	Enhancer	6553	chr1:40353852-40354536|+|Gm17970-201
chr1|40392099|40392212	chr1	40392099	40392212	Enhancer	37414	chr1:40429570-40446723|+|Il1rl1-205
chr1|40464295|40464414	chr1	40464295	40464414	Enhancer	1197	chr1:40465552-40491578|+|Il18r1-203
chr1|40469117|40470730	chr1	40469117	40470730	Enhancer	3917	chr1:40466006-40500833|+|Il18r1-201
chr1|40705179|40705576	chr1	40705179	40705576	Enhancer	7741	chr1:40691442-40697636|-|Gm37623-201
chr1|43561275|43562346	chr1	43561275	43562346	Enhancer	1537	chr1:43560273-43561565|+|Gm38228-201
chr1|53845670|53846416	chr1	53845670	53846416	Enhancer	3381	chr1:53849424-53849495|+|Mir7681-201
chr1|53936734|53936838	chr1	53936734	53936838	Enhancer	49845	chr1:53886828-53886941|-|Gm24251-201
chr1|57436548|57437176	chr1	57436548	57437176	Enhancer	14489	chr1:57422244-57422373|-|Gm22371-201
chr1|58304322|58304613	chr1	58304322	58304613	Enhancer	11188	chr1:58254117-58315656|-|Gm15759-201
chr1|59183085|59183524	chr1	59183085	59183524	Enhancer	19915	chr1:59120935-59163389|-|Mpp4-203
chr1|59904730|59904969	chr1	59904730	59904969	Enhancer	8156	chr1:59913006-59985346|+|Fam117b-201
chr1|60908719|60908965	chr1	60908719	60908965	Promoter	183	chr1:60909025-60915832|+|Ctla4-201
chr1|62449756|62449962	chr1	62449756	62449962	Enhancer	49402	chr1:62456725-62499261|-|Pard3bos3-201
chr1|62612162|62612379	chr1	62612162	62612379	Enhancer	45517	chr1:62656695-62657788|-|Gm11600-201
chr1|64117685|64117840	chr1	64117685	64117840	Enhancer	3719	chr1:64041926-64121482|-|Klf7-201
chr1|66840949|66841996	chr1	66840949	66841996	Enhancer	8129	chr1:66849108-66849602|-|Gm15793-201
chr1|66875755|66876234	chr1	66875755	66876234	Enhancer	9197	chr1:66866797-66866926|+|Gm25832-201
chr1|69544431|69545519	chr1	69544431	69545519	Enhancer	31043	chr1:69513932-69547707|+|Gm29114-201
chr1|69630497|69631122	chr1	69630497	69631122	Enhancer	31251	chr1:69660187-69662061|-|Gm28112-201
chr1|69672154|69672445	chr1	69672154	69672445	Enhancer	10238	chr1:69660187-69662061|-|Gm28112-201
chr1|69679278|69680501	chr1	69679278	69680501	Enhancer	4267	chr1:69538768-69684157|-|Ikzf2-208
chr1|71576840|71577123	chr1	71576840	71577123	Enhancer	19831	chr1:71557150-71579631|+|Atic-201
chr1|75249347|75250197	chr1	75249347	75250197	Enhancer	2550	chr1:75252322-75257427|+|Gm28294-201
chr1|75306845|75307557	chr1	75306845	75307557	Enhancer	9744	chr1:75308565-75316945|-|Dnpep-202
chr1|77407528|77408673	chr1	77407528	77408673	Enhancer	88667	chr1:77496653-77496768|-|Mir6352-201
chr1|86205081|86205499	chr1	86205081	86205499	Enhancer	50475	chr1:86154815-86252489|+|Armc9-205
chr1|86258430|86258488	chr1	86258430	86258488	Enhancer	42916	chr1:86275509-86301375|-|Gm16341-201
chr1|88249280|88249316	chr1	88249280	88249316	Enhancer	22267	chr1:88227031-88262289|+|Mroh2a-202
chr1|88258660|88259320	chr1	88258660	88259320	Enhancer	18516	chr1:88264978-88277506|-|Hjurp-206
chr1|88491705|88491917	chr1	88491705	88491917	Enhancer	18255	chr1:88499871-88510066|-|Glrp1-201
chr1|88610856|88610903	chr1	88610856	88610903	Enhancer	42205	chr1:88653085-88654845|+|Gm38130-201
chr1|91294957|91295108	chr1	91294957	91295108	Enhancer	1012	chr1:91296045-91296936|+|Gm7785-201
chr1|91352916|91353001	chr1	91352916	91353001	Enhancer	1942	chr1:91351016-91362416|+|Klhl30-201
chr1|91457984|91458370	chr1	91457984	91458370	Enhancer	1147	chr1:91415982-91459324|-|Per2-201
chr1|92313462|92316156	chr1	92313462	92316156	Enhancer	9701	chr1:92324510-92329888|+|Gm29099-201
chr1|95655727|95656092	chr1	95655727	95656092	Enhancer	7401	chr1:95646774-95648508|-|Gm37642-201
chr1|98027824|98030557	chr1	98027824	98030557	Enhancer	18568	chr1:98031127-98047759|-|B230216N24Rik-201
chr1|98055508|98057421	chr1	98055508	98057421	Enhancer	1215	chr1:98031868-98057680|-|B230216N24Rik-202
chr1|98092627|98092721	chr1	98092627	98092721	Enhancer	2947	chr1:97821094-98095621|-|Pam-201
chr1|105243489|105243645	chr1	105243489	105243645	Promoter	858	chr1:105244425-105244661|+|Gm29013-201
chr1|106709959|106712105	chr1	106709959	106712105	Enhancer	2147	chr1:106710339-106713179|-|Bcl2-202
chr1|118483235|118483674	chr1	118483235	118483674	Enhancer	1415	chr1:118482039-118607137|+|Clasp1-221
chr1|119486726|119488070	chr1	119486726	119488070	Enhancer	12079	chr1:119499477-119499869|+|Gm29454-201
chr1|127319277|127320940	chr1	127319277	127320940	Enhancer	11703	chr1:127331812-127331941|+|Gm23370-201
chr1|127512975|127514795	chr1	127512975	127514795	Enhancer	107109	chr1:127406776-127407318|+|Gm38301-201
chr1|128121439|128122382	chr1	128121439	128122382	Enhancer	6978	chr1:128128410-128128889|-|Gm29383-201
chr1|128570030|128571274	chr1	128570030	128571274	Enhancer	21638	chr1:128588199-128592290|-|Cxcr4-201
chr1|128574298|128575241	chr1	128574298	128575241	Enhancer	17520	chr1:128588199-128592290|-|Cxcr4-201
chr1|128626210|128626290	chr1	128626210	128626290	Enhancer	33960	chr1:128588199-128592290|-|Cxcr4-201
chr1|130797565|130798193	chr1	130797565	130798193	Enhancer	3023	chr1:130800902-130814708|+|Fcamr-202
chr1|133269173|133269620	chr1	133269173	133269620	Promoter	411	chr1:133250398-133269808|-|Gm19461-205
chr1|134057281|134057532	chr1	134057281	134057532	Enhancer	20152	chr1:134037254-134048277|+|Fmod-201
chr1|134082754|134083169	chr1	134082754	134083169	Enhancer	3841	chr1:134075170-134079120|-|Btg2-201
chr1|134521394|134522578	chr1	134521394	134522578	Enhancer	2008	chr1:134519978-134524139|+|Gm29376-201
chr1|135199047|135200015	chr1	135199047	135200015	Enhancer	31850	chr1:135160234-135167681|-|Gpr37l1-201
chr1|135700425|135704197	chr1	135700425	135704197	Enhancer	14206	chr1:135606447-135688105|-|Gm38399-201
chr1|136265531|136266444	chr1	136265531	136266444	Enhancer	5114	chr1:136259797-136260873|-|Gpr25-201
chr1|136268237|136268636	chr1	136268237	136268636	Enhancer	7563	chr1:136259797-136260873|-|Gpr25-201
chr1|136321802|136323034	chr1	136321802	136323034	Enhancer	23280	chr1:136269160-136345698|-|Camsap2-202
chr1|136360942|136361075	chr1	136360942	136361075	Enhancer	14904	chr1:136268123-136346104|-|Camsap2-201
chr1|137079646|137079725	chr1	137079646	137079725	Enhancer	89415	chr1:136990211-136990270|-|Gm23763-201
chr1|138134532|138134814	chr1	138134532	138134814	Enhancer	33010	chr1:138161820-138167683|-|A130071D04Rik-201
chr1|138384973|138386749	chr1	138384973	138386749	Enhancer	8597	chr1:138377264-138377414|+|Gm28500-201
chr1|138681773|138682458	chr1	138681773	138682458	Promoter	0	chr1:138640095-138682077|-|Gm5833-202
chr1|139078257|139079836	chr1	139078257	139079836	Enhancer	7937	chr1:139082862-139086984|-|Gm37655-201
chr1|151086235|151088571	chr1	151086235	151088571	Enhancer	6953	chr1:151080450-151082545|+|Gm37671-201
chr1|151156915|151157567	chr1	151156915	151157567	Enhancer	19207	chr1:151138034-151142345|+|C730036E19Rik-201
chr1|151166137|151166420	chr1	151166137	151166420	Enhancer	16258	chr1:151182537-151184243|+|Gm47985-201
chr1|151998708|151999400	chr1	151998708	151999400	Enhancer	91071	chr1:151884524-152090125|-|1700025G04Rik-201
chr1|153002463|153003001	chr1	153002463	153003001	Enhancer	47734	chr1:152954998-153119261|+|Nmnat2-201
chr1|153120505|153121388	chr1	153120505	153121388	Enhancer	31439	chr1:153066481-153089507|-|Gm28960-201
chr1|153617380|153617835	chr1	153617380	153617835	Enhancer	3065	chr1:153619604-153620673|-|Gm6652-201
chr1|153894090|153894730	chr1	153894090	153894730	Enhancer	2113	chr1:153889741-153892297|-|Gm38352-201
chr1|153908283|153910217	chr1	153908283	153910217	Enhancer	9042	chr1:153849542-153900208|-|Teddm2-202
chr1|155191918|155193452	chr1	155191918	155193452	Enhancer	12884	chr1:155179801-155180388|+|Gm8850-201
chr1|155319579|155320230	chr1	155319579	155320230	Enhancer	3938	chr1:155315966-155316089|+|Gm22569-201
chr1|155505112|155505896	chr1	155505112	155505896	Enhancer	21607	chr1:155520173-155527111|-|Gm5532-201
chr1|156289478|156289669	chr1	156289478	156289669	Enhancer	1173	chr1:156290102-156290747|-|A430050A11Rik-201
chr1|156642679|156643076	chr1	156642679	156643076	Enhancer	31436	chr1:156655023-156674314|-|Tor3a-207
chr1|156715778|156716345	chr1	156715778	156716345	Enhancer	3010	chr1:156678532-156719072|-|Fam20b-202
chr1|156721151|156722505	chr1	156721151	156722505	Enhancer	2742	chr1:156678571-156719086|-|Fam20b-201
chr1|157513570|157514497	chr1	157513570	157514497	Enhancer	2312	chr1:157497931-157511721|-|Gm15486-201
chr1|160325472|160325815	chr1	160325472	160325815	Enhancer	1434	chr1:160321686-160327078|-|Gm37529-201
chr1|162037357|162038514	chr1	162037357	162038514	Enhancer	32966	chr1:162004969-162016485|+|2810442N19Rik-202
chr1|163835735|163836313	chr1	163835735	163836313	Enhancer	56441	chr1:163779583-163917109|+|Kifap3-202
chr1|164298042|164298315	chr1	164298042	164298315	Enhancer	9305	chr1:164289800-164307484|-|Blzf1-201
chr1|164441224|164441888	chr1	164441224	164441888	Enhancer	16799	chr1:164437109-164458355|-|Atp1b1-201
chr1|164564881|164565174	chr1	164564881	164565174	Enhancer	10427	chr1:164575455-164578553|+|D630023O14Rik-201
chr1|165286647|165287129	chr1	165286647	165287129	Enhancer	8901	chr1:165295789-165321797|+|Gpr161-202
chr1|165323170|165323467	chr1	165323170	165323467	Enhancer	20695	chr1:165302623-165326745|+|Gpr161-201
chr1|165343705|165344778	chr1	165343705	165344778	Enhancer	35277	chr1:165379519-165380853|+|Gm38368-201
chr1|165592770|165593137	chr1	165592770	165593137	Enhancer	7770	chr1:165585183-165585991|+|Gm38210-201
chr1|165616734|165618780	chr1	165616734	165618780	Enhancer	3867	chr1:165613059-165613890|-|Gm37559-201
chr1|165865288|165865661	chr1	165865288	165865661	Enhancer	16430	chr1:165848155-165849044|-|Gm37469-201
chr1|168225707|168226569	chr1	168225707	168226569	Enhancer	111533	chr1:168335980-168337671|-|Gm37524-201
chr1|168271272|168271503	chr1	168271272	168271503	Enhancer	66283	chr1:168335980-168337671|-|Gm37524-201
chr1|170609423|170610810	chr1	170609423	170610810	Enhancer	20255	chr1:170317459-170589861|-|Nos1ap-202
chr1|170718256|170718647	chr1	170718256	170718647	Enhancer	33371	chr1:170751717-170751823|-|Gm23523-201
chr1|170861848|170862478	chr1	170861848	170862478	Enhancer	5608	chr1:170704674-170867771|-|Atf6-201
chr1|170972468|170972988	chr1	170972468	170972988	Promoter	645	chr1:170973373-170977746|+|Gm38204-201
chr1|171187644|171189090	chr1	171187644	171189090	Enhancer	7901	chr1:171173262-171196268|-|Pcp4l1-201
chr1|171788466|171789641	chr1	171788466	171789641	Enhancer	21926	chr1:171767127-171801184|+|Slamf1-201
chr1|172243792|172244968	chr1	172243792	172244968	Enhancer	7089	chr1:172237291-172238290|+|Gm37950-201
chr1|172651533|172652488	chr1	172651533	172652488	Enhancer	17625	chr1:172669034-172669636|-|Gm2710-201
chr1|173191777|173192308	chr1	173191777	173192308	Enhancer	1402	chr1:173181853-173190640|-|Olfr1406-202
chr1|174157975|174159482	chr1	174157975	174159482	Promoter	0	chr1:174158722-174159767|+|Olfr420-201
chr1|174364087|174365872	chr1	174364087	174365872	Promoter	0	chr1:174365122-174374472|+|Olfr417-202
chr1|176835172|176837274	chr1	176835172	176837274	Promoter	0	chr1:176835724-176836062|+|Gm38158-201
chr1|177667574|177667802	chr1	177667574	177667802	Enhancer	24745	chr1:177641542-177642943|-|2310043L19Rik-201
chr1|178447833|178448753	chr1	178447833	178448753	Enhancer	42190	chr1:178406103-178484513|+|Efcab2-201
chr1|179096570|179097312	chr1	179096570	179097312	Enhancer	179327	chr1:178898582-178917614|-|Gm16564-201
chr1|179198094|179198467	chr1	179198094	179198467	Enhancer	280666	chr1:178898582-178917614|-|Gm16564-201
chr1|179958834|179958994	chr1	179958834	179958994	Enhancer	1558	chr1:179960472-180163156|+|Cdc42bpa-203
chr1|180364064|180364405	chr1	180364064	180364405	Enhancer	6585	chr1:180357649-180364998|+|Gm37033-201
chr1|180912014|180912556	chr1	180912014	180912556	Enhancer	7992	chr1:180904293-180908088|+|Pycr2-201
chr1|181299540|181300552	chr1	181299540	181300552	Enhancer	18000	chr1:181282046-181283892|+|Gm8146-201
chr1|181312211|181312783	chr1	181312211	181312783	Enhancer	30451	chr1:181282046-181283892|+|Gm8146-201
chr1|181334669|181335117	chr1	181334669	181335117	Enhancer	17735	chr1:181352628-181459909|+|Cnih3-202
chr1|183171197|183171365	chr1	183171197	183171365	Enhancer	23820	chr1:183086266-183147461|-|Disp1-202
chr1|183207760|183208192	chr1	183207760	183208192	Enhancer	1419	chr1:183205071-183206557|-|BC085271-201
chr1|184510844|184511307	chr1	184510844	184511307	Enhancer	46615	chr1:184527841-184557691|-|1700112H15Rik-201
chr1|184664234|184665430	chr1	184664234	184665430	Enhancer	30202	chr1:184695034-184695461|+|Gm38358-201
chr1|184781460|184782007	chr1	184781460	184782007	Enhancer	27119	chr1:184787289-184808853|-|Marc1-203
chr1|184963288|184963972	chr1	184963288	184963972	Enhancer	35940	chr1:184896789-184999570|-|Mark1-201
chr1|185433202|185433245	chr1	185433202	185433245	Enhancer	8595	chr1:185429357-185441819|-|9630028B13Rik-201
chr1|187228563|187228631	chr1	187228563	187228631	Enhancer	2417	chr1:187226180-187351427|+|Gpatch2-208
chr1|188316243|188316899	chr1	188316243	188316899	Enhancer	53537	chr1:188263034-188965041|+|Ush2a-201
chr1|189781521|189783401	chr1	189781521	189783401	Enhancer	4211	chr1:189786672-189870068|+|Ptpn14-201
chr1|189795195|189796110	chr1	189795195	189796110	Enhancer	8980	chr1:189786672-189870068|+|Ptpn14-201
chr1|189854564|189857165	chr1	189854564	189857165	Enhancer	19244	chr1:189833141-189836620|-|Gm26574-201
chr1|189864453|189868832	chr1	189864453	189868832	Enhancer	13292	chr1:189879935-189884652|+|Gm37422-201
chr1|191714790|191715296	chr1	191714790	191715296	Enhancer	2791	chr1:191717834-191784255|+|Lpgat1-201
chr1|193537561|193538524	chr1	193537561	193538524	Enhancer	27868	chr1:193507238-193510174|-|4631405K08Rik-201
chr10|4128543|4128830	chr10	4128543	4128830	Enhancer	24373	chr10:4104313-4104469|+|Gm25515-201
chr10|4470160|4470307	chr10	4470160	4470307	Enhancer	12268	chr10:4482502-4562231|+|Ccdc170-202
chr10|4633368|4634130	chr10	4633368	4634130	Enhancer	21728	chr10:4612021-5003761|+|Esr1-201
chr10|4775180|4776547	chr10	4775180	4776547	Enhancer	65708	chr10:4710155-4967336|+|Esr1-202
chr10|5295482|5296518	chr10	5295482	5296518	Enhancer	61173	chr10:5357173-5357279|+|Gm23573-201
chr10|7010620|7010834	chr10	7010620	7010834	Enhancer	12458	chr10:6911543-7023185|-|Ipcef1-209
chr10|7976433|7976826	chr10	7976433	7976826	Enhancer	20399	chr10:7905653-7956230|-|Tab2-204
chr10|8037978|8038926	chr10	8037978	8038926	Enhancer	17160	chr10:8001943-8021292|-|Gm48614-201
chr10|8633415|8634133	chr10	8633415	8634133	Enhancer	9160	chr10:8642934-8643039|+|Gm24374-201
chr10|10008659|10009488	chr10	10008659	10009488	Enhancer	31846	chr10:10040920-10041426|+|Gm48282-201
chr10|12614511|12614667	chr10	12614511	12614667	Promoter	242	chr10:12384188-12614831|-|Utrn-204
chr10|12824099|12824234	chr10	12824099	12824234	Enhancer	21921	chr10:12846088-12846541|+|Gm7525-201
chr10|12976529|12976800	chr10	12976529	12976800	Enhancer	12402	chr10:12938209-12964262|-|Stx11-201
chr10|14688887|14689080	chr10	14688887	14689080	Enhancer	16576	chr10:14654755-14705560|-|Vta1-205
chr10|17493277|17493946	chr10	17493277	17493946	Enhancer	21118	chr10:17514730-17514944|+|Gm47768-201
chr10|17565022|17565572	chr10	17565022	17565572	Enhancer	38383	chr10:17522613-17526914|-|Gm47770-201
chr10|18064591|18065965	chr10	18064591	18065965	Enhancer	9338	chr10:18055940-18125132|+|Reps1-201
chr10|18193244|18193705	chr10	18193244	18193705	Enhancer	7878	chr10:18129022-18201353|-|Ect2l-203
chr10|19585254|19586793	chr10	19585254	19586793	Enhancer	5925	chr10:19591949-19610229|+|Ifngr1-201
chr10|19589796|19589862	chr10	19589796	19589862	Enhancer	2120	chr10:19591949-19610229|+|Ifngr1-201
chr10|19718243|19719160	chr10	19718243	19719160	Promoter	0	chr10:19716152-19718704|-|Gm33332-201
chr10|20006589|20007038	chr10	20006589	20007038	Enhancer	72287	chr10:19934526-20141670|+|Map3k5-202
chr10|20111383|20112211	chr10	20111383	20112211	Enhancer	36674	chr10:20148471-20281522|+|Map7-201
chr10|20117490|20117725	chr10	20117490	20117725	Enhancer	30863	chr10:20148471-20281522|+|Map7-201
chr10|20178608|20179290	chr10	20178608	20179290	Enhancer	22889	chr10:20199240-20201838|-|4930405J17Rik-201
chr10|20181335|20181530	chr10	20181335	20181530	Enhancer	20405	chr10:20199240-20201838|-|4930405J17Rik-201
chr10|21092850|21093225	chr10	21092850	21093225	Enhancer	7522	chr10:21100560-21102226|+|Gm48189-201
chr10|21118192|21119077	chr10	21118192	21119077	Enhancer	18074	chr10:21100560-21102226|+|Gm48189-201
chr10|21245463|21245983	chr10	21245463	21245983	Enhancer	6391	chr10:21198101-21252114|-|Gm33728-201
chr10|21326664|21327828	chr10	21326664	21327828	Enhancer	14811	chr10:21319088-21342057|-|4930455C13Rik-201
chr10|21361798|21362064	chr10	21361798	21362064	Enhancer	15360	chr10:21377291-21396585|+|Aldh8a1-201
chr10|21395252|21395932	chr10	21395252	21395932	Enhancer	14981	chr10:21410263-21410573|-|Fkbp1a-ps2-201
chr10|21511575|21514055	chr10	21511575	21514055	Enhancer	67179	chr10:21445181-21445636|-|Gm48386-201
chr10|21669773|21670059	chr10	21669773	21670059	Enhancer	20929	chr10:21690845-21693978|+|Gm5420-201
chr10|21687479|21689974	chr10	21687479	21689974	Enhancer	2118	chr10:21690845-21693978|+|Gm5420-201
chr10|21809666|21809723	chr10	21809666	21809723	Enhancer	35156	chr10:21830499-21844851|-|Platr6-201
chr10|21916291|21916312	chr10	21916291	21916312	Enhancer	34117	chr10:21882184-21999893|+|Sgk1-204
chr10|24730551|24731765	chr10	24730551	24731765	Enhancer	19000	chr10:24637914-24712158|-|Enpp1-202
chr10|24758253|24758937	chr10	24758253	24758937	Enhancer	46437	chr10:24637914-24712158|-|Enpp1-202
chr10|24999960|25001208	chr10	24999960	25001208	Promoter	0	chr10:25000020-25030598|+|Gm47715-202
chr10|25145307|25145652	chr10	25145307	25145652	Enhancer	54678	chr10:25169090-25200158|-|Akap7-203
chr10|25184675|25186325	chr10	25184675	25186325	Enhancer	14658	chr10:25169090-25200158|-|Akap7-203
chr10|25403865|25404480	chr10	25403865	25404480	Enhancer	4195	chr10:25408368-25523519|+|Epb41l2-202
chr10|25438176|25438584	chr10	25438176	25438584	Enhancer	3193	chr10:25441573-25523517|+|Epb41l2-204
chr10|28567575|28568412	chr10	28567575	28568412	Enhancer	100366	chr10:28668360-28789920|+|Themis-202
chr10|39564651|39565092	chr10	39564651	39565092	Enhancer	6809	chr10:39556071-39558062|-|Gm16364-201
chr10|39715921|39716233	chr10	39715921	39716233	Enhancer	12104	chr10:39653897-39728181|-|E130307A14Rik-203
chr10|40163406|40164201	chr10	40163406	40164201	Promoter	0	chr10:40164110-40169759|+|Gm31992-201
chr10|41204702|41205506	chr10	41204702	41205506	Enhancer	10941	chr10:41216045-41216176|+|Gm25526-201
chr10|41647704|41647733	chr10	41647704	41647733	Enhancer	23020	chr10:41670739-41670793|+|Mir3473b-201
chr10|41862763|41863662	chr10	41862763	41863662	Enhancer	24226	chr10:41887439-41908424|+|Sesn1-201
chr10|41957464|41958086	chr10	41957464	41958086	Enhancer	60441	chr10:42018216-42018810|+|1700016J18Rik-201
chr10|42068261|42070061	chr10	42068261	42070061	Enhancer	13855	chr10:42054113-42055306|-|Gm9855-201
chr10|43339994|43340075	chr10	43339994	43340075	Enhancer	20674	chr10:43319360-43319714|+|Gm16546-201
chr10|43633250|43634231	chr10	43633250	43634231	Enhancer	5482	chr10:43639223-43639648|+|Rpl26-ps1-201
chr10|43646411|43648018	chr10	43646411	43648018	Enhancer	7991	chr10:43639223-43639648|+|Rpl26-ps1-201
chr10|43693441|43694474	chr10	43693441	43694474	Enhancer	2129	chr10:43690726-43691828|-|Gm47926-201
chr10|44354489|44354766	chr10	44354489	44354766	Enhancer	5048	chr10:44359676-44359768|+|Mir1929-201
chr10|44410064|44410294	chr10	44410064	44410294	Enhancer	14145	chr10:44418400-44424324|-|Gm35028-201
chr10|44465748|44466087	chr10	44465748	44466087	Enhancer	7169	chr10:44437177-44458748|-|Prdm1-201
chr10|45583456|45584966	chr10	45583456	45584966	Enhancer	2992	chr10:45581219-45581571|+|Gm47504-201
chr10|45711011|45711864	chr10	45711011	45711864	Enhancer	30451	chr10:45680986-45681525|+|Gm47502-202
chr10|51476878|51477176	chr10	51476878	51477176	Enhancer	3605	chr10:51480632-51486703|+|Lilr4b-201
chr10|53110834|53111046	chr10	53110834	53111046	Enhancer	8397	chr10:53102543-53104953|+|Gm47622-201
chr10|53336264|53336589	chr10	53336264	53336589	Enhancer	1240	chr10:53337667-53344271|+|Pln-204
chr10|54013432|54014823	chr10	54013432	54014823	Enhancer	49683	chr10:54063811-54065069|+|Gm47917-201
chr10|54037013|54037655	chr10	54037013	54037655	Enhancer	26477	chr10:54063811-54065069|+|Gm47917-201
chr10|54038894|54040109	chr10	54038894	54040109	Enhancer	24309	chr10:54063811-54065069|+|Gm47917-201
chr10|56380348|56380886	chr10	56380348	56380886	Enhancer	1529	chr10:56379088-56390415|+|Gja1-206
chr10|56439677|56440944	chr10	56439677	56440944	Enhancer	2707	chr10:56436354-56437603|-|4930452L12Rik-201
chr10|56484552|56485429	chr10	56484552	56485429	Enhancer	12350	chr10:56497341-56498094|+|Gm9118-201
chr10|57815701|57816299	chr10	57815701	57816299	Enhancer	21626	chr10:57794374-57811830|+|Smpdl3a-201
chr10|59252485|59253647	chr10	59252485	59253647	Enhancer	31113	chr10:59221953-59226434|+|Sowahc-201
chr10|59361053|59361166	chr10	59361053	59361166	Enhancer	34522	chr10:59395632-59396757|+|Gm10273-201
chr10|59428907|59429142	chr10	59428907	59429142	Enhancer	12753	chr10:59422958-59441778|-|Oit3-201
chr10|59600527|59600984	chr10	59600527	59600984	Enhancer	15307	chr10:59616063-59616398|+|Gm10322-201
