peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|67068887|67070614	chr1	67068887	67070614	Enhancer	30878	chr1:67000517-67038872|-|Lancl1-202
chr1|67097576|67098552	chr1	67097576	67098552	Enhancer	24962	chr1:67123026-67231259|+|Cps1-201
chr1|67101212|67105079	chr1	67101212	67105079	Enhancer	19880	chr1:67123026-67231259|+|Cps1-201
chr1|67113473|67114442	chr1	67113473	67114442	Enhancer	9068	chr1:67123026-67231259|+|Cps1-201
chr1|67115514|67117261	chr1	67115514	67117261	Enhancer	6638	chr1:67123026-67231259|+|Cps1-201
chr1|67120355|67121497	chr1	67120355	67121497	Enhancer	2100	chr1:67123026-67231259|+|Cps1-201
chr1|67123031|67123755	chr1	67123031	67123755	Promoter	367	chr1:67123026-67231259|+|Cps1-201
chr1|67133720|67137116	chr1	67133720	67137116	Enhancer	12392	chr1:67123026-67231259|+|Cps1-201
chr1|67139523|67140414	chr1	67139523	67140414	Enhancer	16942	chr1:67123026-67231259|+|Cps1-201
chr1|67162522|67163241	chr1	67162522	67163241	Enhancer	39855	chr1:67123026-67231259|+|Cps1-201
chr1|67165162|67166495	chr1	67165162	67166495	Enhancer	42802	chr1:67123026-67231259|+|Cps1-201
chr1|67181885|67183006	chr1	67181885	67183006	Enhancer	59419	chr1:67123026-67231259|+|Cps1-201
chr1|67186331|67187762	chr1	67186331	67187762	Enhancer	62153	chr1:67249200-67323609|+|Gm15668-201
chr1|67191082|67193105	chr1	67191082	67193105	Enhancer	57106	chr1:67249200-67323609|+|Gm15668-201
chr1|67205393|67207113	chr1	67205393	67207113	Enhancer	42947	chr1:67249200-67323609|+|Gm15668-201
chr1|67217577|67218281	chr1	67217577	67218281	Enhancer	31271	chr1:67249200-67323609|+|Gm15668-201
chr1|67246486|67247777	chr1	67246486	67247777	Enhancer	2068	chr1:67249200-67323609|+|Gm15668-201
chr1|67260818|67261611	chr1	67260818	67261611	Enhancer	3990	chr1:67257224-67257352|+|Gm26342-201
chr1|67265515|67267506	chr1	67265515	67267506	Enhancer	9286	chr1:67257224-67257352|+|Gm26342-201
chr1|67274644|67277060	chr1	67274644	67277060	Enhancer	18628	chr1:67257224-67257352|+|Gm26342-201
chr1|67292355|67295131	chr1	67292355	67295131	Enhancer	36519	chr1:67257224-67257352|+|Gm26342-201
chr1|67299647|67303751	chr1	67299647	67303751	Enhancer	44475	chr1:67257224-67257352|+|Gm26342-201
chr1|67312958|67315716	chr1	67312958	67315716	Enhancer	57113	chr1:67257224-67257352|+|Gm26342-201
chr1|67316967|67317430	chr1	67316967	67317430	Enhancer	59974	chr1:67257224-67257352|+|Gm26342-201
chr1|67326301|67326853	chr1	67326301	67326853	Enhancer	69353	chr1:67257224-67257352|+|Gm26342-201
chr1|67349865|67351740	chr1	67349865	67351740	Enhancer	93578	chr1:67257224-67257352|+|Gm26342-201
chr1|67356335|67358562	chr1	67356335	67358562	Enhancer	100224	chr1:67257224-67257352|+|Gm26342-201
chr1|67373041|67375045	chr1	67373041	67375045	Enhancer	116819	chr1:67257224-67257352|+|Gm26342-201
chr1|67387144|67388590	chr1	67387144	67388590	Enhancer	130643	chr1:67257224-67257352|+|Gm26342-201
chr1|67402721|67407477	chr1	67402721	67407477	Enhancer	147875	chr1:67257224-67257352|+|Gm26342-201
chr1|67421629|67422636	chr1	67421629	67422636	Enhancer	162920	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67448549|67450794	chr1	67448549	67450794	Enhancer	135381	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67480456|67481785	chr1	67480456	67481785	Enhancer	103932	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67514669|67517266	chr1	67514669	67517266	Enhancer	69085	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67530098|67531692	chr1	67530098	67531692	Enhancer	54158	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67546130|67548354	chr1	67546130	67548354	Enhancer	37811	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67555219|67556470	chr1	67555219	67556470	Enhancer	29208	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67560833|67564097	chr1	67560833	67564097	Enhancer	22588	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67565148|67566348	chr1	67565148	67566348	Enhancer	19305	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67575348|67576679	chr1	67575348	67576679	Enhancer	9039	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67599785|67602135	chr1	67599785	67602135	Enhancer	15907	chr1:67585053-67587036|+|Kif22-ps-201
chr1|67610310|67611516	chr1	67610310	67611516	Enhancer	6062	chr1:67616975-67617052|+|Gm22548-201
chr1|67636670|67638976	chr1	67636670	67638976	Enhancer	20848	chr1:67616975-67617052|+|Gm22548-201
chr1|67641158|67642107	chr1	67641158	67642107	Enhancer	24657	chr1:67616975-67617052|+|Gm22548-201
chr1|67659239|67660383	chr1	67659239	67660383	Enhancer	42836	chr1:67616975-67617052|+|Gm22548-201
chr1|67665007|67665149	chr1	67665007	67665149	Enhancer	48103	chr1:67616975-67617052|+|Gm22548-201
chr1|67667215|67668606	chr1	67667215	67668606	Enhancer	50935	chr1:67616975-67617052|+|Gm22548-201
chr1|67677809|67679931	chr1	67677809	67679931	Enhancer	61895	chr1:67616975-67617052|+|Gm22548-201
chr1|67701742|67703548	chr1	67701742	67703548	Enhancer	85670	chr1:67616975-67617052|+|Gm22548-201
chr1|67781334|67782015	chr1	67781334	67782015	Enhancer	10806	chr1:67792481-67805324|+|Gm15669-201
chr1|67798354|67799169	chr1	67798354	67799169	Enhancer	6280	chr1:67792481-67805324|+|Gm15669-201
chr1|67812125|67812654	chr1	67812125	67812654	Enhancer	19908	chr1:67792481-67805324|+|Gm15669-201
chr1|67855844|67857674	chr1	67855844	67857674	Enhancer	46471	chr1:67903230-67905532|+|Gm37957-201
chr1|67913733|67915293	chr1	67913733	67915293	Enhancer	11283	chr1:67903230-67905532|+|Gm37957-201
chr1|67928528|67930062	chr1	67928528	67930062	Enhancer	26065	chr1:67903230-67905532|+|Gm37957-201
chr1|67935183|67940781	chr1	67935183	67940781	Enhancer	34752	chr1:67903230-67905532|+|Gm37957-201
chr1|67955728|67957055	chr1	67955728	67957055	Enhancer	17284	chr1:67973676-67973777|+|Gm23189-201
chr1|68020005|68022164	chr1	68020005	68022164	Enhancer	3158	chr1:68024243-68025763|+|Gm15671-201
chr1|68053577|68054554	chr1	68053577	68054554	Enhancer	29822	chr1:68024243-68025763|+|Gm15671-201
chr1|68058172|68059267	chr1	68058172	68059267	Enhancer	34476	chr1:68024243-68025763|+|Gm15671-201
chr1|68065408|68066481	chr1	68065408	68066481	Enhancer	41701	chr1:68024243-68025763|+|Gm15671-201
chr1|68071030|68072105	chr1	68071030	68072105	Enhancer	44979	chr1:68115195-68116547|-|Gm37100-201
chr1|68082827|68083628	chr1	68082827	68083628	Enhancer	33319	chr1:68115195-68116547|-|Gm37100-201
chr1|68108587|68108776	chr1	68108587	68108776	Enhancer	7865	chr1:68115195-68116547|-|Gm37100-201
chr1|68131634|68133318	chr1	68131634	68133318	Enhancer	15929	chr1:68115195-68116547|-|Gm37100-201
chr1|68142605|68144344	chr1	68142605	68144344	Enhancer	26927	chr1:68115195-68116547|-|Gm37100-201
chr1|68168233|68168728	chr1	68168233	68168728	Enhancer	51933	chr1:68115195-68116547|-|Gm37100-201
chr1|68186799|68187635	chr1	68186799	68187635	Enhancer	70670	chr1:68115195-68116547|-|Gm37100-201
chr1|68201540|68202529	chr1	68201540	68202529	Enhancer	85487	chr1:68115195-68116547|-|Gm37100-201
chr1|68204935|68207614	chr1	68204935	68207614	Enhancer	87451	chr1:68293280-68293726|-|Gm15670-201
chr1|68211697|68213300	chr1	68211697	68213300	Enhancer	81227	chr1:68293280-68293726|-|Gm15670-201
chr1|68230588|68232426	chr1	68230588	68232426	Enhancer	62219	chr1:68293280-68293726|-|Gm15670-201
chr1|68250153|68254038	chr1	68250153	68254038	Enhancer	41630	chr1:68293280-68293726|-|Gm15670-201
chr1|68263455|68265179	chr1	68263455	68265179	Enhancer	29409	chr1:68293280-68293726|-|Gm15670-201
chr1|68277920|68279803	chr1	68277920	68279803	Enhancer	14864	chr1:68293280-68293726|-|Gm15670-201
chr1|68291710|68292337	chr1	68291710	68292337	Enhancer	1702	chr1:68293280-68293726|-|Gm15670-201
chr1|68311934|68313928	chr1	68311934	68313928	Enhancer	19205	chr1:68293280-68293726|-|Gm15670-201
chr1|68320214|68322290	chr1	68320214	68322290	Enhancer	27526	chr1:68293280-68293726|-|Gm15670-201
chr1|68352143|68354135	chr1	68352143	68354135	Enhancer	31896	chr1:68384942-68385035|-|Gm25542-201
chr1|68356040|68356662	chr1	68356040	68356662	Enhancer	28684	chr1:68384942-68385035|-|Gm25542-201
chr1|68363685|68366529	chr1	68363685	68366529	Enhancer	19928	chr1:68384942-68385035|-|Gm25542-201
chr1|68368688|68371622	chr1	68368688	68371622	Enhancer	14880	chr1:68384942-68385035|-|Gm25542-201
chr1|68382574|68384564	chr1	68382574	68384564	Enhancer	1466	chr1:68384942-68385035|-|Gm25542-201
chr1|68387396|68389994	chr1	68387396	68389994	Enhancer	3660	chr1:68384942-68385035|-|Gm25542-201
chr1|68391513|68394854	chr1	68391513	68394854	Enhancer	8148	chr1:68384942-68385035|-|Gm25542-201
chr1|68401725|68402857	chr1	68401725	68402857	Enhancer	17256	chr1:68384942-68385035|-|Gm25542-201
chr1|68417731|68419083	chr1	68417731	68419083	Enhancer	33372	chr1:68384942-68385035|-|Gm25542-201
chr1|68420161|68421501	chr1	68420161	68421501	Enhancer	35796	chr1:68384942-68385035|-|Gm25542-201
chr1|68455849|68458331	chr1	68455849	68458331	Enhancer	72055	chr1:68384942-68385035|-|Gm25542-201
chr1|68477205|68478157	chr1	68477205	68478157	Enhancer	92646	chr1:68384942-68385035|-|Gm25542-201
chr1|68484069|68487227	chr1	68484069	68487227	Enhancer	100613	chr1:68384942-68385035|-|Gm25542-201
chr1|68490154|68491832	chr1	68490154	68491832	Enhancer	102693	chr1:68591618-68593686|-|Gm19335-201
chr1|68503288|68504478	chr1	68503288	68504478	Enhancer	89803	chr1:68591618-68593686|-|Gm19335-201
chr1|68517406|68517624	chr1	68517406	68517624	Enhancer	76171	chr1:68591618-68593686|-|Gm19335-201
chr1|68529291|68530498	chr1	68529291	68530498	Enhancer	63791	chr1:68591618-68593686|-|Gm19335-201
chr1|68666908|68668513	chr1	68666908	68668513	Enhancer	26881	chr1:68639424-68640829|-|Gm37735-201
chr1|68670243|68671673	chr1	68670243	68671673	Enhancer	30129	chr1:68639424-68640829|-|Gm37735-201
chr1|68672971|68673626	chr1	68672971	68673626	Enhancer	32469	chr1:68639424-68640829|-|Gm37735-201
chr1|68677285|68677817	chr1	68677285	68677817	Enhancer	35854	chr1:68711037-68713405|-|Gm37769-201
chr1|68689708|68693295	chr1	68689708	68693295	Enhancer	21903	chr1:68711037-68713405|-|Gm37769-201
chr1|68719082|68720179	chr1	68719082	68720179	Enhancer	6225	chr1:68711037-68713405|-|Gm37769-201
chr1|68737080|68739210	chr1	68737080	68739210	Enhancer	23582	chr1:68758485-68761727|-|Gm37061-201
chr1|68753482|68754865	chr1	68753482	68754865	Enhancer	7553	chr1:68758485-68761727|-|Gm37061-201
chr1|68775871|68780512	chr1	68775871	68780512	Enhancer	16464	chr1:68758485-68761727|-|Gm37061-201
chr1|68807705|68808135	chr1	68807705	68808135	Enhancer	46193	chr1:68758485-68761727|-|Gm37061-201
chr1|68831951|68833276	chr1	68831951	68833276	Enhancer	70886	chr1:68758485-68761727|-|Gm37061-201
