peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr3|33082445|33082446	chr3	33082445	33082446	Promoter	377	chr3:32949408-33082068|-|Pex5l-205
chr3|33093967|33093968	chr3	33093967	33093968	Enhancer	10907	chr3:32949408-33083060|-|Pex5l-211
chr3|33331910|33331911	chr3	33331910	33331911	Enhancer	48792	chr3:33283118-33285647|+|Gm37031-201
chr3|33602832|33602833	chr3	33602832	33602833	Enhancer	18775	chr3:33621608-33622403|+|Gm5845-201
chr3|33863475|33863476	chr3	33863475	33863476	Enhancer	19174	chr3:33812362-33844301|-|Ccdc39-201
chr3|34163284|34163285	chr3	34163284	34163285	Enhancer	20022	chr3:34183307-34184192|+|Gm5708-201
chr3|34638837|34638838	chr3	34638837	34638838	Promoter	373	chr3:34638464-34638542|+|Mir1897-201
chr3|34800874|34800875	chr3	34800874	34800875	Enhancer	25794	chr3:34826669-34879283|+|Gm21388-201
chr3|35020211|35020212	chr3	35020211	35020212	Enhancer	97560	chr3:34922545-34922651|-|Mir6378-201
chr3|35051446|35051447	chr3	35051446	35051447	Enhancer	128795	chr3:34922545-34922651|-|Mir6378-201
chr3|35174073|35174074	chr3	35174073	35174074	Enhancer	102057	chr3:35256462-35276131|-|1700017M07Rik-201
chr3|35211960|35211961	chr3	35211960	35211961	Enhancer	64170	chr3:35256462-35276131|-|1700017M07Rik-201
chr3|35412644|35412645	chr3	35412644	35412645	Enhancer	1188	chr3:35413833-35414000|+|Gm43078-201
chr3|35520706|35520707	chr3	35520706	35520707	Enhancer	17093	chr3:35536882-35537800|-|Gm7733-201
chr3|35578460|35578461	chr3	35578460	35578461	Enhancer	32566	chr3:35545894-35546329|+|Ube2l3-ps1-201
chr3|36700698|36700699	chr3	36700698	36700699	Enhancer	5645	chr3:36694802-36695053|-|Gm12377-201
chr3|36710478|36710479	chr3	36710478	36710479	Enhancer	15425	chr3:36694802-36695053|-|Gm12377-201
chr3|37970900|37970901	chr3	37970900	37970901	Enhancer	10813	chr3:37959612-37960087|-|Gm7799-201
chr3|38489115|38489116	chr3	38489115	38489116	Enhancer	4271	chr3:38449259-38484844|-|Ankrd50-202
chr3|38573456|38573457	chr3	38573456	38573457	Enhancer	14788	chr3:38558137-38558668|-|Gm7824-201
chr3|38928430|38928431	chr3	38928430	38928431	Enhancer	40171	chr3:38874570-38888259|-|C230034O21Rik-201
chr3|38937259|38937260	chr3	38937259	38937260	Enhancer	49000	chr3:38874570-38888259|-|C230034O21Rik-201
chr3|39042657|39042658	chr3	39042657	39042658	Enhancer	32976	chr3:39008602-39009681|-|Gm43539-201
chr3|39068360|39068361	chr3	39068360	39068361	Enhancer	58679	chr3:39008602-39009681|-|Gm43539-201
chr3|39142870|39142871	chr3	39142870	39142871	Enhancer	13965	chr3:39128533-39128905|-|Gm43308-201
chr3|39150624|39150625	chr3	39150624	39150625	Enhancer	21719	chr3:39128533-39128905|-|Gm43308-201
chr3|39209645|39209646	chr3	39209645	39209646	Enhancer	8200	chr3:39217561-39217846|-|Gm43008-201
chr3|39404574|39404575	chr3	39404574	39404575	Enhancer	45671	chr3:39358306-39358903|-|Gm9845-201
chr3|40049244|40049245	chr3	40049244	40049245	Enhancer	225667	chr3:39823577-39827411|+|Gm42785-201
chr3|40091300|40091301	chr3	40091300	40091301	Enhancer	267723	chr3:39823577-39827411|+|Gm42785-201
chr3|40123301|40123302	chr3	40123301	40123302	Enhancer	299724	chr3:39823577-39827411|+|Gm42785-201
chr3|41331161|41331162	chr3	41331161	41331162	Enhancer	22985	chr3:41354147-41369131|+|1700052H01Rik-202
chr3|41490482|41490483	chr3	41490482	41490483	Enhancer	2707	chr3:41487679-41493190|-|Platr4-203
chr3|41857029|41857030	chr3	41857029	41857030	Enhancer	83848	chr3:41773181-41775794|+|Gm37268-201
chr3|42174651|42174652	chr3	42174651	42174652	Enhancer	10786	chr3:42163865-42167638|+|Gm37846-201
chr3|42350159|42350160	chr3	42350159	42350160	Enhancer	12617	chr3:42362630-42362777|-|Gm38274-201
chr3|42384280|42384281	chr3	42384280	42384281	Enhancer	21503	chr3:42362630-42362777|-|Gm38274-201
chr3|43401504|43401505	chr3	43401504	43401505	Enhancer	9567	chr3:43390767-43391937|-|Gm18865-201
chr3|44117053|44117054	chr3	44117053	44117054	Enhancer	161332	chr3:43955721-43955918|+|Gm37746-201
chr3|44183111|44183112	chr3	44183111	44183112	Enhancer	227390	chr3:43955721-43955918|+|Gm37746-201
chr3|44541226|44541227	chr3	44541226	44541227	Enhancer	47323	chr3:44493495-44493903|-|Gm37365-201
chr3|45641779|45641780	chr3	45641779	45641780	Enhancer	49124	chr3:45690544-45690904|-|Gm37835-201
chr3|47221902|47221903	chr3	47221902	47221903	Enhancer	9100	chr3:47230538-47231003|-|Rpl23a-ps5-201
chr3|47263177|47263178	chr3	47263177	47263178	Enhancer	2622	chr3:47263078-47265800|-|Gm10730-201
chr3|47528545|47528546	chr3	47528545	47528546	Enhancer	68207	chr3:47459629-47460338|-|Gm2229-201
chr3|47648526|47648527	chr3	47648526	47648527	Enhancer	188188	chr3:47459629-47460338|-|Gm2229-201
chr3|47853374|47853375	chr3	47853374	47853375	Enhancer	173385	chr3:48026013-48026760|-|Gm7977-201
chr3|47925730|47925731	chr3	47925730	47925731	Enhancer	101029	chr3:48026013-48026760|-|Gm7977-201
chr3|48074343|48074344	chr3	48074343	48074344	Enhancer	3997	chr3:48078341-48078449|+|Gm37295-201
chr3|48088703|48088704	chr3	48088703	48088704	Enhancer	10362	chr3:48078341-48078449|+|Gm37295-201
chr3|48158052|48158053	chr3	48158052	48158053	Enhancer	79711	chr3:48078341-48078449|+|Gm37295-201
chr3|48277731|48277732	chr3	48277731	48277732	Enhancer	199390	chr3:48078341-48078449|+|Gm37295-201
chr3|49114583|49114584	chr3	49114583	49114584	Enhancer	22879	chr3:49137463-49138527|+|Gm37819-201
chr3|49263210|49263211	chr3	49263210	49263211	Enhancer	55142	chr3:49207714-49208068|-|Gm37684-201
chr3|49358894|49358895	chr3	49358894	49358895	Enhancer	23851	chr3:49381333-49382746|-|Gm5846-201
chr3|49895737|49895738	chr3	49895737	49895738	Enhancer	106234	chr3:50001972-50010783|+|Gm37854-201
chr3|50028095|50028096	chr3	50028095	50028096	Enhancer	1573	chr3:50029669-50029990|+|Gm37826-201
chr3|50184811|50184812	chr3	50184811	50184812	Enhancer	17919	chr3:50166661-50166892|-|Gm37692-201
chr3|50218161|50218162	chr3	50218161	50218162	Enhancer	36693	chr3:50254855-50255443|+|Gm2345-201
chr3|50504730|50504731	chr3	50504730	50504731	Enhancer	61116	chr3:49892526-50443614|-|Slc7a11-205
chr3|50944596|50944597	chr3	50944596	50944597	Enhancer	23071	chr3:50918887-50921525|-|Gm37843-201
chr3|51008680|51008681	chr3	51008680	51008681	Enhancer	29869	chr3:50977536-50978811|-|Gm37209-201
chr3|51116430|51116431	chr3	51116430	51116431	Enhancer	12770	chr3:51103660-51105170|+|Gm38246-201
chr3|52371776|52371777	chr3	52371776	52371777	Enhancer	53631	chr3:52425408-52425648|+|Gm38098-201
chr3|52404939|52404940	chr3	52404939	52404940	Enhancer	20468	chr3:52425408-52425648|+|Gm38098-201
chr3|52818672|52818673	chr3	52818672	52818673	Enhancer	20887	chr3:52789004-52797785|-|Gm30292-201
chr3|52834757|52834758	chr3	52834757	52834758	Enhancer	36972	chr3:52789004-52797785|-|Gm30292-201
chr3|53492904|53492905	chr3	53492904	53492905	Enhancer	4177	chr3:53488727-53508502|+|Stoml3-201
chr3|53755751|53755752	chr3	53755751	53755752	Promoter	979	chr3:53756731-53772950|+|C820005J03Rik-201
chr3|53808729|53808730	chr3	53808729	53808730	Enhancer	34677	chr3:53843407-53843509|+|Gm24851-201
chr3|53898335|53898336	chr3	53898335	53898336	Enhancer	26499	chr3:53924835-53943528|+|Gm31026-201
chr3|54368396|54368397	chr3	54368396	54368397	Enhancer	7253	chr3:54361143-54390452|+|Postn-202
chr3|54451965|54451966	chr3	54451965	54451966	Enhancer	29472	chr3:54481438-54482925|+|Gm5641-201
chr3|55790938|55790939	chr3	55790938	55790939	Enhancer	8428	chr3:55782510-55785001|+|Mab21l1-201
chr3|56048010|56048011	chr3	56048010	56048011	Enhancer	30842	chr3:56014918-56017168|-|Gm42840-201
chr3|57029849|57029850	chr3	57029849	57029850	Enhancer	24300	chr3:57054150-57054279|+|Gm22269-201
chr3|57121278|57121279	chr3	57121278	57121279	Enhancer	15552	chr3:57135496-57136831|-|Gm8177-201
chr3|57500089|57500090	chr3	57500089	57500090	Enhancer	28142	chr3:57528232-57528781|+|Gm16016-201
chr3|59451947|59451948	chr3	59451947	59451948	Enhancer	20410	chr3:59431537-59433348|+|Gm8276-201
chr3|59729907|59729908	chr3	59729907	59729908	Promoter	117	chr3:59729790-59752333|+|Gm5538-201
chr3|59985861|59985862	chr3	59985861	59985862	Enhancer	20881	chr3:60006743-60025420|+|Aadacl2-201
chr3|60243929|60243930	chr3	60243929	60243930	Enhancer	99163	chr3:60342358-60343093|-|Tgif1-ps-201
chr3|60779325|60779326	chr3	60779325	60779326	Enhancer	8870	chr3:60769887-60770455|-|Gm33707-201
chr3|60929827|60929828	chr3	60929827	60929828	Enhancer	52802	chr3:60877025-60877587|+|Gm8325-201
chr3|61771278|61771279	chr3	61771278	61771279	Enhancer	298515	chr3:62067540-62069794|-|Gm9700-201
chr3|62826122|62826123	chr3	62826122	62826123	Enhancer	64679	chr3:62761443-62762024|+|Gm18382-201
chr3|62923495|62923496	chr3	62923495	62923496	Promoter	737	chr3:62923807-62924233|-|Gm9701-201
chr3|62992984|62992985	chr3	62992984	62992985	Enhancer	68751	chr3:62923807-62924233|-|Gm9701-201
chr3|63078407|63078408	chr3	63078407	63078408	Enhancer	73809	chr3:63152217-63152358|+|Gm22433-201
chr3|63275498|63275499	chr3	63275498	63275499	Enhancer	20062	chr3:63295561-63381096|+|Mme-206
chr3|63532133|63532134	chr3	63532133	63532134	Enhancer	43140	chr3:63488993-63489098|+|Gm24946-201
chr3|64281049|64281050	chr3	64281049	64281050	Enhancer	6367	chr3:64258961-64287417|-|Vmn2r3-201
chr3|64781383|64781384	chr3	64781383	64781384	Enhancer	10726	chr3:64685044-64770657|-|Vmn2r7-204
chr3|64982927|64982928	chr3	64982927	64982928	Enhancer	33704	chr3:64949223-65223701|+|AC113458.1-201
chr3|65122183|65122184	chr3	65122183	65122184	Enhancer	12799	chr3:65109384-65378219|+|Kcnab1-201
chr3|65567575|65567576	chr3	65567575	65567576	Enhancer	38196	chr3:65527523-65529379|-|4931440P22Rik-201
chr3|65788791|65788792	chr3	65788791	65788792	Enhancer	17174	chr3:65771511-65771617|-|Gm25755-201
chr3|65989507|65989508	chr3	65989507	65989508	Promoter	245	chr3:65987158-65989753|-|Gm19024-201
chr3|66105792|66105793	chr3	66105792	66105793	Enhancer	5987	chr3:66099805-66100063|+|Gm36973-201
chr3|66106781|66106782	chr3	66106781	66106782	Enhancer	6976	chr3:66099805-66100063|+|Gm36973-201
chr3|66310272|66310273	chr3	66310272	66310273	Enhancer	13435	chr3:66053558-66296837|-|Veph1-201
chr3|67995090|67995091	chr3	67995090	67995091	Enhancer	69711	chr3:68064802-68626464|+|Schip1-201
chr3|68550365|68550366	chr3	68550365	68550366	Enhancer	2657	chr3:68547520-68547708|-|Gm22073-201
chr3|68978030|68978031	chr3	68978030	68978031	Enhancer	16506	chr3:68892525-68994537|-|Ift80-201
chr3|69276142|69276143	chr3	69276142	69276143	Enhancer	40718	chr3:69316861-69560802|+|Ppm1l-201
chr3|70180045|70180046	chr3	70180045	70180046	Enhancer	48828	chr3:70228747-70228874|-|Gm23477-201
chr3|70525379|70525380	chr3	70525379	70525380	Enhancer	41916	chr3:70566262-70567296|-|Gm37213-201
chr3|71381610|71381611	chr3	71381610	71381611	Enhancer	19936	chr3:71401091-71401547|-|Gm8599-201
chr3|71451878|71451879	chr3	71451878	71451879	Enhancer	13790	chr3:71465229-71465669|-|Gm38305-201
chr3|72101182|72101183	chr3	72101182	72101183	Enhancer	50580	chr3:72050098-72050602|-|Gm3351-201
chr3|72529891|72529892	chr3	72529891	72529892	Enhancer	74456	chr3:72603835-72604348|-|Gm37901-201
chr3|72621431|72621432	chr3	72621431	72621432	Enhancer	17083	chr3:72603835-72604348|-|Gm37901-201
chr3|72628027|72628028	chr3	72628027	72628028	Enhancer	23679	chr3:72603835-72604348|-|Gm37901-201
chr3|72707456|72707457	chr3	72707456	72707457	Enhancer	30524	chr3:72737831-72737981|-|Gm22451-201
chr3|72947664|72947665	chr3	72947664	72947665	Enhancer	19201	chr3:72888560-72966866|-|Sis-201
chr3|73240487|73240488	chr3	73240487	73240488	Enhancer	32486	chr3:73207703-73208001|-|Gm22538-201
chr3|73526287|73526288	chr3	73526287	73526288	Enhancer	44636	chr3:73351206-73481651|-|4930509J09Rik-201
chr3|73732101|73732102	chr3	73732101	73732102	Enhancer	23686	chr3:73635808-73708415|-|Bche-201
chr3|73957135|73957136	chr3	73957135	73957136	Enhancer	24089	chr3:73933046-73934122|+|Gm8625-201
chr3|74467995|74467996	chr3	74467995	74467996	Enhancer	144003	chr3:74323527-74323992|-|Gm37050-201
chr3|76124394|76124395	chr3	76124394	76124395	Enhancer	48811	chr3:76075583-76708636|+|Fstl5-203
chr3|76519366|76519367	chr3	76519366	76519367	Enhancer	27324	chr3:76546691-76550251|+|Gm37897-201
chr3|76652514|76652515	chr3	76652514	76652515	Enhancer	105823	chr3:76546691-76550251|+|Gm37897-201
chr3|77796183|77796184	chr3	77796183	77796184	Enhancer	76969	chr3:77872782-77873153|-|Gm37576-201
chr3|78006453|78006454	chr3	78006453	78006454	Promoter	5	chr3:78006459-78006899|+|Gm6677-201
chr3|78331418|78331419	chr3	78331418	78331419	Enhancer	74519	chr3:78404301-78405938|-|Gm43326-201
chr3|78562756|78562757	chr3	78562756	78562757	Enhancer	74119	chr3:78486808-78488637|-|Gm15442-201
chr3|78586817|78586818	chr3	78586817	78586818	Enhancer	98180	chr3:78486808-78488637|-|Gm15442-201
chr3|78792042|78792043	chr3	78792042	78792043	Enhancer	33423	chr3:78758619-78759464|+|Gm18952-201
chr3|78799981|78799982	chr3	78799981	78799982	Enhancer	41362	chr3:78758619-78759464|+|Gm18952-201
chr3|79901934|79901935	chr3	79901934	79901935	Enhancer	15128	chr3:79859293-79886806|-|Gm36569-201
chr3|80047498|80047499	chr3	80047498	80047499	Enhancer	7393	chr3:80054892-80213085|+|A330069K06Rik-201
chr3|80162312|80162313	chr3	80162312	80162313	Enhancer	28180	chr3:80134132-80136456|+|Gm43839-201
chr3|80558007|80558008	chr3	80558007	80558008	Enhancer	134305	chr3:80692203-80692313|-|Gm25749-201
chr3|81527141|81527142	chr3	81527141	81527142	Enhancer	29683	chr3:81556041-81556825|-|Gm4857-201
chr3|83045226|83045227	chr3	83045226	83045227	Enhancer	4636	chr3:83040141-83049863|-|Fgb-201
chr3|83143974|83143975	chr3	83143974	83143975	Enhancer	14728	chr3:83125276-83129246|-|Gm10710-201
chr3|83282696|83282697	chr3	83282696	83282697	Enhancer	120705	chr3:83403402-83405790|+|Gm38096-201
chr3|83512237|83512238	chr3	83512237	83512238	Enhancer	61884	chr3:83555363-83574122|-|1700028M03Rik-201
chr3|83882307|83882308	chr3	83882307	83882308	Enhancer	40540	chr3:83836272-83841767|-|Tlr2-201
chr3|84254671|84254672	chr3	84254671	84254672	Enhancer	5140	chr3:84160440-84259812|-|Trim2-203
chr3|84848970|84848971	chr3	84848970	84848971	Enhancer	15174	chr3:84864145-84979198|+|Fbxw7-203
chr3|85353492|85353493	chr3	85353492	85353493	Enhancer	35973	chr3:85317519-85332030|+|1700036G14Rik-201
chr3|85696203|85696204	chr3	85696203	85696204	Enhancer	45185	chr3:85660065-85741389|-|Fam160a1-201
chr3|86070123|86070124	chr3	86070123	86070124	Promoter	791	chr3:86070915-86130526|+|Sh3d19-203
chr3|86136190|86136191	chr3	86136190	86136191	Enhancer	2667	chr3:86138791-86138858|-|Snord73a-201
chr3|87516141|87516142	chr3	87516141	87516142	Enhancer	9265	chr3:87525407-87540156|+|Etv3-202
chr3|87584508|87584509	chr3	87584508	87584509	Enhancer	1717	chr3:87582672-87582791|-|Gm25167-201
chr3|87964828|87964829	chr3	87964828	87964829	Enhancer	3357	chr3:87968186-87968606|+|Gm3745-201
chr3|88808245|88808246	chr3	88808245	88808246	Enhancer	24122	chr3:88800688-88832368|-|1500004A13Rik-207
chr3|89195845|89195846	chr3	89195845	89195846	Enhancer	5427	chr3:89201167-89201273|-|Gm23269-201
chr3|89208995|89208996	chr3	89208995	89208996	Enhancer	1429	chr3:89210425-89213164|+|Gm43737-201
chr3|89283295|89283296	chr3	89283295	89283296	Enhancer	2153	chr3:89271736-89281142|-|Efna1-202
chr3|89869872|89869873	chr3	89869872	89869873	Enhancer	38502	chr3:89831370-89858834|+|She-201
chr3|90201330|90201331	chr3	90201330	90201331	Enhancer	2648	chr3:90198682-90198786|+|Gm24185-201
chr3|90598031|90598032	chr3	90598031	90598032	Enhancer	2183	chr3:90600215-90602702|+|S100a3-201
chr3|90682313|90682314	chr3	90682313	90682314	Enhancer	13335	chr3:90668978-90670035|+|S100a8-201
chr3|90738720|90738721	chr3	90738720	90738721	Enhancer	11809	chr3:90726911-90740514|+|Pglyrp4-201
chr3|90898066|90898067	chr3	90898066	90898067	Enhancer	49812	chr3:90846372-90848254|-|Gm43235-201
chr3|91180464|91180465	chr3	91180464	91180465	Enhancer	89661	chr3:91088137-91090803|-|9130204L05Rik-201
chr3|91338475|91338476	chr3	91338475	91338476	Enhancer	247672	chr3:91088137-91090803|-|9130204L05Rik-201
chr3|91710706|91710707	chr3	91710706	91710707	Enhancer	300158	chr3:92010756-92010865|-|Gm23697-201
chr3|91898011|91898012	chr3	91898011	91898012	Enhancer	112853	chr3:92010756-92010865|-|Gm23697-201
chr3|92442851|92442852	chr3	92442851	92442852	Enhancer	4062	chr3:92436809-92438789|-|Sprr1b-201
chr3|92500590|92500591	chr3	92500590	92500591	Promoter	97	chr3:92500263-92500493|-|Sprr4-201
chr3|92545214|92545215	chr3	92545214	92545215	Enhancer	10703	chr3:92532505-92534511|-|2310046K23Rik-201
