peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr14|38533227|38533228	chr14	38533227	38533228	Enhancer	11178	chr14:38522049-38532311|+|Gm20641-201
chr14|38678068|38678069	chr14	38678068	38678069	Enhancer	156019	chr14:38522049-38532311|+|Gm20641-201
chr14|38696011|38696012	chr14	38696011	38696012	Enhancer	173962	chr14:38522049-38532311|+|Gm20641-201
chr14|39215155|39215156	chr14	39215155	39215156	Enhancer	4915	chr14:39220071-39250430|+|Gm20642-201
chr14|39324073|39324074	chr14	39324073	39324074	Enhancer	104002	chr14:39220071-39250430|+|Gm20642-201
chr14|39670945|39670946	chr14	39670945	39670946	Enhancer	15282	chr14:39655663-39685293|+|1700109I08Rik-201
chr14|39677691|39677692	chr14	39677691	39677692	Enhancer	22028	chr14:39655663-39685293|+|1700109I08Rik-201
chr14|40125501|40125502	chr14	40125501	40125502	Enhancer	89739	chr14:40215132-40215241|-|Gm22191-201
chr14|40178204|40178205	chr14	40178204	40178205	Enhancer	37036	chr14:40215132-40215241|-|Gm22191-201
chr14|40524980|40524981	chr14	40524980	40524981	Enhancer	32257	chr14:40557238-40558240|+|Gm5205-201
chr14|40868291|40868292	chr14	40868291	40868292	Enhancer	14986	chr14:40813789-40853305|-|Sh2d4b-201
chr14|43023130|43023131	chr14	43023130	43023131	Enhancer	7502	chr14:43010188-43015628|-|Gm10376-202
chr14|43131076|43131077	chr14	43131076	43131077	Promoter	327	chr14:43131404-43146687|+|Gm49135-201
chr14|43757382|43757383	chr14	43757382	43757383	Enhancer	9078	chr14:43766461-43861032|+|AC154806.1-202
chr14|44370147|44370148	chr14	44370147	44370148	Enhancer	4790	chr14:44365357-44370841|+|Gm8229-201
chr14|44503065|44503066	chr14	44503065	44503066	Enhancer	2943	chr14:44500122-44506345|+|BC061237-201
chr14|44540776|44540777	chr14	44540776	44540777	Enhancer	5417	chr14:44472516-44535359|-|Gm17184-202
chr14|45033237|45033238	chr14	45033237	45033238	Enhancer	26337	chr14:44972268-45006900|-|Gm17173-201
chr14|45538329|45538330	chr14	45538329	45538330	Enhancer	5237	chr14:45541173-45543567|-|Gm41144-201
chr14|45999892|45999893	chr14	45999892	45999893	Enhancer	8855	chr14:45944000-45991037|-|Gm49192-201
chr14|46328713|46328714	chr14	46328713	46328714	Enhancer	50700	chr14:46379414-46383418|+|Gm15217-202
chr14|46461176|46461177	chr14	46461176	46461177	Enhancer	2343	chr14:46461162-46463520|-|Gm48911-201
chr14|46469695|46469696	chr14	46469695	46469696	Enhancer	6175	chr14:46461162-46463520|-|Gm48911-201
chr14|46605330|46605331	chr14	46605330	46605331	Enhancer	2221	chr14:46607552-46608952|+|Gm18761-201
chr14|46879676|46879677	chr14	46879676	46879677	Enhancer	1025	chr14:46877998-46880702|-|Gm34934-201
chr14|47131248|47131249	chr14	47131248	47131249	Enhancer	14952	chr14:47116296-47120439|+|Gm49132-201
chr14|47443176|47443177	chr14	47443176	47443177	Enhancer	20759	chr14:47422417-47427570|+|Gm48975-201
chr14|47471847|47471848	chr14	47471847	47471848	Promoter	713	chr14:47472561-47531954|+|Fbxo34-201
chr14|48172188|48172189	chr14	48172188	48172189	Enhancer	24571	chr14:48196760-48198030|+|Gm49307-201
chr14|48380934|48380935	chr14	48380934	48380935	Enhancer	7070	chr14:48387114-48388005|-|Gm18962-201
chr14|48752462|48752463	chr14	48752462	48752463	Enhancer	11653	chr14:48727414-48740809|-|Gm49156-201
chr14|49600599|49600600	chr14	49600599	49600600	Enhancer	27281	chr14:49573214-49573318|-|Gm22949-201
chr14|49799522|49799523	chr14	49799522	49799523	Enhancer	3262	chr14:49802785-49807277|+|Gm8417-201
chr14|50074145|50074146	chr14	50074145	50074146	Enhancer	10533	chr14:50083714-50084679|-|Olfr726-201
chr14|50856866|50856867	chr14	50856866	50856867	Enhancer	13496	chr14:50870363-50880488|+|Gm26782-203
chr14|51142854|51142855	chr14	51142854	51142855	Enhancer	1262	chr14:51142870-51144117|-|1810028F09Rik-201
chr14|51425431|51425432	chr14	51425431	51425432	Enhancer	3331	chr14:51428763-51432043|+|Vmn2r-ps111-203
chr14|51897569|51897570	chr14	51897569	51897570	Enhancer	3959	chr14:51893610-51896745|+|Slc39a2-201
chr14|51899693|51899694	chr14	51899693	51899694	Enhancer	6083	chr14:51893610-51896745|+|Slc39a2-201
chr14|51900214|51900215	chr14	51900214	51900215	Enhancer	6604	chr14:51893610-51896745|+|Slc39a2-201
chr14|51900745|51900746	chr14	51900745	51900746	Enhancer	7135	chr14:51893610-51896745|+|Slc39a2-201
chr14|51900746|51900747	chr14	51900746	51900747	Enhancer	7136	chr14:51893610-51896745|+|Slc39a2-201
chr14|51903753|51903754	chr14	51903753	51903754	Enhancer	9676	chr14:51905271-51913430|-|Ndrg2-201
chr14|51903755|51903756	chr14	51903755	51903756	Enhancer	9674	chr14:51905271-51913430|-|Ndrg2-201
chr14|51903758|51903759	chr14	51903758	51903759	Enhancer	9671	chr14:51905271-51913430|-|Ndrg2-201
chr14|51903760|51903761	chr14	51903760	51903761	Enhancer	9669	chr14:51905271-51913430|-|Ndrg2-201
chr14|51905409|51905410	chr14	51905409	51905410	Enhancer	8020	chr14:51905271-51913430|-|Ndrg2-201
chr14|51905485|51905486	chr14	51905485	51905486	Enhancer	7944	chr14:51905271-51913430|-|Ndrg2-201
chr14|51908271|51908272	chr14	51908271	51908272	Enhancer	5158	chr14:51905271-51913430|-|Ndrg2-201
chr14|51908987|51908988	chr14	51908987	51908988	Enhancer	4442	chr14:51905271-51913430|-|Ndrg2-201
chr14|51910490|51910491	chr14	51910490	51910491	Enhancer	2939	chr14:51905271-51913430|-|Ndrg2-201
chr14|51910711|51910712	chr14	51910711	51910712	Enhancer	2718	chr14:51905271-51913430|-|Ndrg2-201
chr14|51911139|51911140	chr14	51911139	51911140	Enhancer	2290	chr14:51905271-51913430|-|Ndrg2-201
chr14|51911333|51911334	chr14	51911333	51911334	Enhancer	2096	chr14:51905271-51913430|-|Ndrg2-201
chr14|51911818|51911819	chr14	51911818	51911819	Enhancer	1611	chr14:51905271-51913430|-|Ndrg2-201
chr14|51916627|51916628	chr14	51916627	51916628	Enhancer	1797	chr14:51918425-51920700|+|Tppp2-201
chr14|51916628|51916629	chr14	51916628	51916629	Enhancer	1796	chr14:51918425-51920700|+|Tppp2-201
chr14|51917203|51917204	chr14	51917203	51917204	Enhancer	1221	chr14:51918425-51920700|+|Tppp2-201
chr14|51917431|51917432	chr14	51917431	51917432	Promoter	993	chr14:51918425-51920700|+|Tppp2-201
chr14|51920702|51920703	chr14	51920702	51920703	Enhancer	1941	chr14:51918761-51920699|+|Tppp2-202
chr14|51922389|51922390	chr14	51922389	51922390	Promoter	383	chr14:51921362-51922773|-|Rnase13-201
chr14|51922390|51922391	chr14	51922390	51922391	Promoter	382	chr14:51921362-51922773|-|Rnase13-201
chr14|51925325|51925326	chr14	51925325	51925326	Enhancer	2552	chr14:51921362-51922773|-|Rnase13-201
chr14|51926753|51926754	chr14	51926753	51926754	Enhancer	2906	chr14:51926264-51929660|-|Gm49076-201
chr14|51926994|51926995	chr14	51926994	51926995	Enhancer	2665	chr14:51926264-51929660|-|Gm49076-201
chr14|51926995|51926996	chr14	51926995	51926996	Enhancer	2664	chr14:51926264-51929660|-|Gm49076-201
chr14|51927039|51927040	chr14	51927039	51927040	Enhancer	2620	chr14:51926264-51929660|-|Gm49076-201
chr14|51927104|51927105	chr14	51927104	51927105	Enhancer	2555	chr14:51926264-51929660|-|Gm49076-201
chr14|51927109|51927110	chr14	51927109	51927110	Enhancer	2550	chr14:51926264-51929660|-|Gm49076-201
chr14|51927110|51927111	chr14	51927110	51927111	Enhancer	2549	chr14:51926264-51929660|-|Gm49076-201
chr14|51927599|51927600	chr14	51927599	51927600	Enhancer	2060	chr14:51926264-51929660|-|Gm49076-201
chr14|51927988|51927989	chr14	51927988	51927989	Enhancer	1671	chr14:51926264-51929660|-|Gm49076-201
chr14|51928097|51928098	chr14	51928097	51928098	Enhancer	1562	chr14:51926264-51929660|-|Gm49076-201
chr14|51928098|51928099	chr14	51928098	51928099	Enhancer	1561	chr14:51926264-51929660|-|Gm49076-201
chr14|51928220|51928221	chr14	51928220	51928221	Enhancer	1439	chr14:51926264-51929660|-|Gm49076-201
chr14|51928221|51928222	chr14	51928221	51928222	Enhancer	1438	chr14:51926264-51929660|-|Gm49076-201
chr14|51928427|51928428	chr14	51928427	51928428	Enhancer	1232	chr14:51926264-51929660|-|Gm49076-201
chr14|51930044|51930045	chr14	51930044	51930045	Promoter	384	chr14:51926264-51929660|-|Gm49076-201
chr14|51930130|51930131	chr14	51930130	51930131	Promoter	470	chr14:51926264-51929660|-|Gm49076-201
chr14|51930171|51930172	chr14	51930171	51930172	Promoter	511	chr14:51926264-51929660|-|Gm49076-201
chr14|51930315|51930316	chr14	51930315	51930316	Promoter	655	chr14:51926264-51929660|-|Gm49076-201
chr14|51930373|51930374	chr14	51930373	51930374	Promoter	713	chr14:51926264-51929660|-|Gm49076-201
chr14|51930435|51930436	chr14	51930435	51930436	Promoter	775	chr14:51926264-51929660|-|Gm49076-201
chr14|51930447|51930448	chr14	51930447	51930448	Promoter	787	chr14:51926264-51929660|-|Gm49076-201
chr14|51931547|51931548	chr14	51931547	51931548	Enhancer	1887	chr14:51926264-51929660|-|Gm49076-201
chr14|51932030|51932031	chr14	51932030	51932031	Enhancer	2370	chr14:51926264-51929660|-|Gm49076-201
chr14|51933240|51933241	chr14	51933240	51933241	Enhancer	3580	chr14:51926264-51929660|-|Gm49076-201
chr14|51933608|51933609	chr14	51933608	51933609	Enhancer	3948	chr14:51926264-51929660|-|Gm49076-201
chr14|51933886|51933887	chr14	51933886	51933887	Enhancer	4226	chr14:51926264-51929660|-|Gm49076-201
chr14|51933900|51933901	chr14	51933900	51933901	Enhancer	4240	chr14:51926264-51929660|-|Gm49076-201
chr14|51937547|51937548	chr14	51937547	51937548	Enhancer	7887	chr14:51926264-51929660|-|Gm49076-201
chr14|51938233|51938234	chr14	51938233	51938234	Enhancer	8573	chr14:51926264-51929660|-|Gm49076-201
chr14|51938684|51938685	chr14	51938684	51938685	Enhancer	9024	chr14:51926264-51929660|-|Gm49076-201
chr14|51939013|51939014	chr14	51939013	51939014	Enhancer	9353	chr14:51926264-51929660|-|Gm49076-201
chr14|51939277|51939278	chr14	51939277	51939278	Enhancer	9617	chr14:51926264-51929660|-|Gm49076-201
chr14|51939278|51939279	chr14	51939278	51939279	Enhancer	9618	chr14:51926264-51929660|-|Gm49076-201
chr14|51939328|51939329	chr14	51939328	51939329	Enhancer	9668	chr14:51926264-51929660|-|Gm49076-201
chr14|51940889|51940890	chr14	51940889	51940890	Enhancer	11229	chr14:51926264-51929660|-|Gm49076-201
chr14|51940890|51940891	chr14	51940890	51940891	Enhancer	11230	chr14:51926264-51929660|-|Gm49076-201
chr14|51944429|51944430	chr14	51944429	51944430	Enhancer	14769	chr14:51926264-51929660|-|Gm49076-201
chr14|51944430|51944431	chr14	51944430	51944431	Enhancer	14770	chr14:51926264-51929660|-|Gm49076-201
chr14|51945634|51945635	chr14	51945634	51945635	Enhancer	15974	chr14:51926264-51929660|-|Gm49076-201
chr14|51947167|51947168	chr14	51947167	51947168	Enhancer	17507	chr14:51926264-51929660|-|Gm49076-201
chr14|51950745|51950746	chr14	51950745	51950746	Enhancer	21085	chr14:51926264-51929660|-|Gm49076-201
chr14|51950746|51950747	chr14	51950746	51950747	Enhancer	21086	chr14:51926264-51929660|-|Gm49076-201
chr14|51951481|51951482	chr14	51951481	51951482	Enhancer	21821	chr14:51926264-51929660|-|Gm49076-201
chr14|51951482|51951483	chr14	51951482	51951483	Enhancer	21822	chr14:51926264-51929660|-|Gm49076-201
chr14|51951897|51951898	chr14	51951897	51951898	Enhancer	22237	chr14:51926264-51929660|-|Gm49076-201
chr14|51951898|51951899	chr14	51951898	51951899	Enhancer	22238	chr14:51926264-51929660|-|Gm49076-201
chr14|51952302|51952303	chr14	51952302	51952303	Enhancer	22642	chr14:51926264-51929660|-|Gm49076-201
chr14|51953571|51953572	chr14	51953571	51953572	Enhancer	23911	chr14:51926264-51929660|-|Gm49076-201
chr14|51959353|51959354	chr14	51959353	51959354	Enhancer	25484	chr14:51984838-52006251|+|Arhgef40-201
chr14|51960313|51960314	chr14	51960313	51960314	Enhancer	24524	chr14:51984838-52006251|+|Arhgef40-201
chr14|51962056|51962057	chr14	51962056	51962057	Enhancer	22781	chr14:51984838-52006251|+|Arhgef40-201
chr14|51962217|51962218	chr14	51962217	51962218	Enhancer	22620	chr14:51984838-52006251|+|Arhgef40-201
chr14|51964072|51964073	chr14	51964072	51964073	Enhancer	20765	chr14:51984838-52006251|+|Arhgef40-201
chr14|51964073|51964074	chr14	51964073	51964074	Enhancer	20764	chr14:51984838-52006251|+|Arhgef40-201
chr14|51978627|51978628	chr14	51978627	51978628	Enhancer	6210	chr14:51984838-52006251|+|Arhgef40-201
chr14|51978628|51978629	chr14	51978628	51978629	Enhancer	6209	chr14:51984838-52006251|+|Arhgef40-201
chr14|51979649|51979650	chr14	51979649	51979650	Enhancer	5188	chr14:51984838-52006251|+|Arhgef40-201
chr14|51979650|51979651	chr14	51979650	51979651	Enhancer	5187	chr14:51984838-52006251|+|Arhgef40-201
chr14|51983322|51983323	chr14	51983322	51983323	Enhancer	1515	chr14:51984838-52006251|+|Arhgef40-201
chr14|51983323|51983324	chr14	51983323	51983324	Enhancer	1514	chr14:51984838-52006251|+|Arhgef40-201
chr14|51990955|51990956	chr14	51990955	51990956	Enhancer	2128	chr14:51986425-51988827|-|Gm16617-201
chr14|51992357|51992358	chr14	51992357	51992358	Enhancer	3530	chr14:51986425-51988827|-|Gm16617-201
chr14|51993419|51993420	chr14	51993419	51993420	Enhancer	4592	chr14:51986425-51988827|-|Gm16617-201
chr14|51998766|51998767	chr14	51998766	51998767	Enhancer	9939	chr14:51986425-51988827|-|Gm16617-201
chr14|52002287|52002288	chr14	52002287	52002288	Enhancer	12294	chr14:52006077-52014582|-|Zfp219-204
chr14|52002288|52002289	chr14	52002288	52002289	Enhancer	12293	chr14:52006077-52014582|-|Zfp219-204
chr14|52002609|52002610	chr14	52002609	52002610	Enhancer	11972	chr14:52006077-52014582|-|Zfp219-204
chr14|52008119|52008120	chr14	52008119	52008120	Enhancer	6462	chr14:52006077-52014582|-|Zfp219-204
chr14|52008261|52008262	chr14	52008261	52008262	Enhancer	6320	chr14:52006077-52014582|-|Zfp219-204
chr14|52025148|52025149	chr14	52025148	52025149	Enhancer	1864	chr14:52023284-52024108|+|Gm49256-201
chr14|52025276|52025277	chr14	52025276	52025277	Enhancer	1992	chr14:52023284-52024108|+|Gm49256-201
chr14|52025277|52025278	chr14	52025277	52025278	Enhancer	1993	chr14:52023284-52024108|+|Gm49256-201
chr14|52025620|52025621	chr14	52025620	52025621	Enhancer	2336	chr14:52023284-52024108|+|Gm49256-201
chr14|52027047|52027048	chr14	52027047	52027048	Enhancer	3763	chr14:52023284-52024108|+|Gm49256-201
chr14|52028783|52028784	chr14	52028783	52028784	Enhancer	5499	chr14:52023284-52024108|+|Gm49256-201
chr14|52030109|52030110	chr14	52030109	52030110	Enhancer	6033	chr14:52035082-52036143|-|Olfr221-203
chr14|52030110|52030111	chr14	52030110	52030111	Enhancer	6032	chr14:52035082-52036143|-|Olfr221-203
chr14|52030742|52030743	chr14	52030742	52030743	Enhancer	5400	chr14:52035082-52036143|-|Olfr221-203
chr14|52030937|52030938	chr14	52030937	52030938	Enhancer	5205	chr14:52035082-52036143|-|Olfr221-203
