peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr11|3844555|3844556	chr11	3844555	3844556	Enhancer	19347	chr11:3703731-3863903|-|Osbp2-201
chr11|3844591|3844592	chr11	3844591	3844592	Enhancer	19311	chr11:3703731-3863903|-|Osbp2-201
chr11|3861639|3861640	chr11	3861639	3861640	Enhancer	2263	chr11:3703731-3863903|-|Osbp2-201
chr11|3887448|3887449	chr11	3887448	3887449	Enhancer	7649	chr11:3886088-3895098|-|4921536K21Rik-201
chr11|3887539|3887540	chr11	3887539	3887540	Enhancer	7558	chr11:3886088-3895098|-|4921536K21Rik-201
chr11|3904716|3904717	chr11	3904716	3904717	Enhancer	9476	chr11:3895240-3899353|+|Dusp18-202
chr11|3921523|3921524	chr11	3921523	3921524	Enhancer	6859	chr11:3907021-3914664|-|Slc35e4-202
chr11|3930073|3930074	chr11	3930073	3930074	Enhancer	1715	chr11:3917192-3931789|-|Tcn2-206
chr11|3943142|3943143	chr11	3943142	3943143	Enhancer	8571	chr11:3951714-3952716|+|Gm11953-201
chr11|3943946|3943947	chr11	3943946	3943947	Enhancer	7767	chr11:3951714-3952716|+|Gm11953-201
chr11|3959219|3959220	chr11	3959219	3959220	Enhancer	4755	chr11:3963975-3980004|+|Pes1-202
chr11|3966494|3966495	chr11	3966494	3966495	Enhancer	2519	chr11:3963975-3980004|+|Pes1-202
chr11|4006957|4006958	chr11	4006957	4006958	Enhancer	4500	chr11:4002457-4002805|+|Gm11954-201
chr11|4008478|4008479	chr11	4008478	4008479	Enhancer	6021	chr11:4002457-4002805|+|Gm11954-201
chr11|4008785|4008786	chr11	4008785	4008786	Enhancer	6328	chr11:4002457-4002805|+|Gm11954-201
chr11|4051971|4051972	chr11	4051971	4051972	Enhancer	12869	chr11:4064841-4077736|+|Sec14l3-201
chr11|4098426|4098427	chr11	4098426	4098427	Enhancer	2981	chr11:4091480-4095445|-|Mtfp1-201
chr11|4107344|4107345	chr11	4107344	4107345	Promoter	410	chr11:4107755-4108224|+|Gm11955-201
chr11|4114059|4114060	chr11	4114059	4114060	Enhancer	4771	chr11:4097039-4118831|-|Sec14l2-201
chr11|4114165|4114166	chr11	4114165	4114166	Enhancer	4665	chr11:4097039-4118831|-|Sec14l2-201
chr11|4122912|4122913	chr11	4122912	4122913	Enhancer	4081	chr11:4097039-4118831|-|Sec14l2-201
chr11|4128533|4128534	chr11	4128533	4128534	Enhancer	1616	chr11:4129372-4130150|-|Gm11957-201
chr11|4128534|4128535	chr11	4128534	4128535	Enhancer	1615	chr11:4129372-4130150|-|Gm11957-201
chr11|4203158|4203159	chr11	4203158	4203159	Enhancer	15066	chr11:4218225-4222409|+|Castor1-201
chr11|4222112|4222113	chr11	4222112	4222113	Enhancer	3887	chr11:4218225-4222409|+|Castor1-201
chr11|4223366|4223367	chr11	4223366	4223367	Enhancer	5141	chr11:4218225-4222409|+|Castor1-201
chr11|4239471|4239472	chr11	4239471	4239472	Enhancer	3051	chr11:4236420-4241026|+|Osm-201
chr11|4244834|4244835	chr11	4244834	4244835	Enhancer	8414	chr11:4236420-4241026|+|Osm-201
chr11|4244835|4244836	chr11	4244835	4244836	Enhancer	8415	chr11:4236420-4241026|+|Osm-201
chr11|4249578|4249579	chr11	4249578	4249579	Enhancer	7978	chr11:4257557-4272514|+|Lif-202
chr11|4249736|4249737	chr11	4249736	4249737	Enhancer	7820	chr11:4257557-4272514|+|Lif-202
chr11|4251005|4251006	chr11	4251005	4251006	Enhancer	6551	chr11:4257557-4272514|+|Lif-202
chr11|4251841|4251842	chr11	4251841	4251842	Enhancer	5715	chr11:4257557-4272514|+|Lif-202
chr11|4251847|4251848	chr11	4251847	4251848	Enhancer	5709	chr11:4257557-4272514|+|Lif-202
chr11|4251849|4251850	chr11	4251849	4251850	Enhancer	5707	chr11:4257557-4272514|+|Lif-202
chr11|4268736|4268737	chr11	4268736	4268737	Enhancer	1641	chr11:4267095-4272514|+|Lif-201
chr11|4278346|4278347	chr11	4278346	4278347	Enhancer	4257	chr11:4274089-4281931|+|Gm11959-201
chr11|4292792|4292793	chr11	4292792	4292793	Enhancer	7332	chr11:4285460-4286939|+|Gm11958-201
chr11|4293070|4293071	chr11	4293070	4293071	Enhancer	7610	chr11:4285460-4286939|+|Gm11958-201
chr11|4304847|4304848	chr11	4304847	4304848	Enhancer	19387	chr11:4285460-4286939|+|Gm11958-201
chr11|4304848|4304849	chr11	4304848	4304849	Enhancer	19388	chr11:4285460-4286939|+|Gm11958-201
chr11|4304940|4304941	chr11	4304940	4304941	Enhancer	19314	chr11:4324149-4324255|-|Gm24803-201
chr11|4308766|4308767	chr11	4308766	4308767	Enhancer	15488	chr11:4324149-4324255|-|Gm24803-201
chr11|4309396|4309397	chr11	4309396	4309397	Enhancer	14858	chr11:4324149-4324255|-|Gm24803-201
chr11|4309928|4309929	chr11	4309928	4309929	Enhancer	14326	chr11:4324149-4324255|-|Gm24803-201
chr11|4334596|4334597	chr11	4334596	4334597	Enhancer	10341	chr11:4324149-4324255|-|Gm24803-201
chr11|4337118|4337119	chr11	4337118	4337119	Enhancer	12863	chr11:4324149-4324255|-|Gm24803-201
chr11|4339611|4339612	chr11	4339611	4339612	Enhancer	15356	chr11:4324149-4324255|-|Gm24803-201
chr11|4344083|4344084	chr11	4344083	4344084	Enhancer	19828	chr11:4324149-4324255|-|Gm24803-201
chr11|4349405|4349406	chr11	4349405	4349406	Enhancer	25150	chr11:4324149-4324255|-|Gm24803-201
chr11|4382302|4382303	chr11	4382302	4382303	Enhancer	58047	chr11:4324149-4324255|-|Gm24803-201
chr11|4386495|4386496	chr11	4386495	4386496	Enhancer	54249	chr11:4345814-4440745|-|Hormad2-202
chr11|4412397|4412398	chr11	4412397	4412398	Enhancer	28347	chr11:4345814-4440745|-|Hormad2-202
chr11|4414607|4414608	chr11	4414607	4414608	Enhancer	26137	chr11:4345814-4440745|-|Hormad2-202
chr11|4418507|4418508	chr11	4418507	4418508	Enhancer	22237	chr11:4345814-4440745|-|Hormad2-202
chr11|4418594|4418595	chr11	4418594	4418595	Enhancer	22150	chr11:4345814-4440745|-|Hormad2-202
chr11|4427011|4427012	chr11	4427011	4427012	Enhancer	13733	chr11:4345814-4440745|-|Hormad2-202
chr11|4427109|4427110	chr11	4427109	4427110	Enhancer	13635	chr11:4345814-4440745|-|Hormad2-202
chr11|4427371|4427372	chr11	4427371	4427372	Enhancer	13373	chr11:4345814-4440745|-|Hormad2-202
chr11|4434767|4434768	chr11	4434767	4434768	Enhancer	5977	chr11:4345814-4440745|-|Hormad2-202
chr11|4435872|4435873	chr11	4435872	4435873	Enhancer	4872	chr11:4345814-4440745|-|Hormad2-202
chr11|4441124|4441125	chr11	4441124	4441125	Promoter	42	chr11:4346383-4441082|-|Hormad2-203
chr11|4451740|4451741	chr11	4451740	4451741	Enhancer	10658	chr11:4346383-4441082|-|Hormad2-203
chr11|4458869|4458870	chr11	4458869	4458870	Enhancer	17787	chr11:4346383-4441082|-|Hormad2-203
chr11|4459677|4459678	chr11	4459677	4459678	Enhancer	18595	chr11:4346383-4441082|-|Hormad2-203
chr11|4513345|4513346	chr11	4513345	4513346	Enhancer	32922	chr11:4480875-4546268|-|Mtmr3-201
chr11|4527436|4527437	chr11	4527436	4527437	Enhancer	18831	chr11:4480875-4546268|-|Mtmr3-201
chr11|4541027|4541028	chr11	4541027	4541028	Enhancer	5240	chr11:4480875-4546268|-|Mtmr3-201
chr11|4542941|4542942	chr11	4542941	4542942	Enhancer	3326	chr11:4480875-4546268|-|Mtmr3-201
chr11|4543596|4543597	chr11	4543596	4543597	Enhancer	2671	chr11:4480875-4546268|-|Mtmr3-201
chr11|4543621|4543622	chr11	4543621	4543622	Enhancer	2646	chr11:4480875-4546268|-|Mtmr3-201
chr11|4544620|4544621	chr11	4544620	4544621	Enhancer	1647	chr11:4480875-4546268|-|Mtmr3-201
chr11|4547069|4547070	chr11	4547069	4547070	Promoter	801	chr11:4480875-4546268|-|Mtmr3-201
chr11|4548105|4548106	chr11	4548105	4548106	Enhancer	1837	chr11:4480875-4546268|-|Mtmr3-201
chr11|4554014|4554015	chr11	4554014	4554015	Enhancer	7746	chr11:4480875-4546268|-|Mtmr3-201
chr11|4560945|4560946	chr11	4560945	4560946	Promoter	834	chr11:4561780-4564637|+|Gm11960-202
chr11|4561001|4561002	chr11	4561001	4561002	Promoter	778	chr11:4561780-4564637|+|Gm11960-202
chr11|4566495|4566496	chr11	4566495	4566496	Enhancer	2863	chr11:4563632-4564556|+|Gm11960-201
chr11|4566637|4566638	chr11	4566637	4566638	Enhancer	3005	chr11:4563632-4564556|+|Gm11960-201
chr11|4577306|4577307	chr11	4577306	4577307	Enhancer	13674	chr11:4563632-4564556|+|Gm11960-201
chr11|4584256|4584257	chr11	4584256	4584257	Enhancer	10558	chr11:4480868-4594815|-|Mtmr3-202
chr11|4584537|4584538	chr11	4584537	4584538	Enhancer	10277	chr11:4480868-4594815|-|Mtmr3-202
chr11|4620958|4620959	chr11	4620958	4620959	Promoter	891	chr11:4620067-4621698|+|Gm11032-201
chr11|4642966|4642967	chr11	4642966	4642967	Enhancer	5219	chr11:4637747-4683385|+|Ascc2-201
chr11|4661021|4661022	chr11	4661021	4661022	Enhancer	23274	chr11:4637747-4683385|+|Ascc2-201
chr11|4694285|4694286	chr11	4694285	4694286	Enhancer	10056	chr11:4701973-4704342|-|Uqcr10-201
chr11|4749287|4749288	chr11	4749287	4749288	Enhancer	2509	chr11:4736892-4746778|-|Cabp7-201
chr11|4816792|4816793	chr11	4816792	4816793	Enhancer	32192	chr11:4767665-4848985|-|Nf2-202
chr11|4824090|4824091	chr11	4824090	4824091	Enhancer	24894	chr11:4767665-4848985|-|Nf2-202
chr11|4824096|4824097	chr11	4824096	4824097	Enhancer	24888	chr11:4767665-4848985|-|Nf2-202
chr11|4843371|4843372	chr11	4843371	4843372	Enhancer	5613	chr11:4767665-4848985|-|Nf2-202
chr11|4847212|4847213	chr11	4847212	4847213	Enhancer	1772	chr11:4767665-4848985|-|Nf2-202
chr11|4861691|4861692	chr11	4861691	4861692	Enhancer	12155	chr11:4765845-4849536|-|Nf2-205
chr11|4933643|4933644	chr11	4933643	4933644	Enhancer	14420	chr11:4938754-4948064|-|Nefh-201
chr11|4936555|4936556	chr11	4936555	4936556	Enhancer	11508	chr11:4938754-4948064|-|Nefh-201
chr11|4948899|4948900	chr11	4948899	4948900	Promoter	835	chr11:4938754-4948064|-|Nefh-201
chr11|4988882|4988883	chr11	4988882	4988883	Enhancer	2058	chr11:4986824-5042729|+|Ap1b1-203
chr11|4991585|4991586	chr11	4991585	4991586	Enhancer	4761	chr11:4986824-5042729|+|Ap1b1-203
chr11|5002864|5002865	chr11	5002864	5002865	Enhancer	6665	chr11:5009530-5042729|+|Ap1b1-202
chr11|5002985|5002986	chr11	5002985	5002986	Enhancer	6544	chr11:5009530-5042729|+|Ap1b1-202
chr11|5003138|5003139	chr11	5003138	5003139	Enhancer	6391	chr11:5009530-5042729|+|Ap1b1-202
chr11|5017674|5017675	chr11	5017674	5017675	Enhancer	8144	chr11:5009530-5042729|+|Ap1b1-202
chr11|5023351|5023352	chr11	5023351	5023352	Enhancer	13821	chr11:5009530-5042729|+|Ap1b1-202
chr11|5045610|5045611	chr11	5045610	5045611	Enhancer	7399	chr11:5038211-5038307|+|Gm24958-201
chr11|5049033|5049034	chr11	5049033	5049034	Enhancer	9094	chr11:5058128-5060385|+|Rasl10a-201
chr11|5051693|5051694	chr11	5051693	5051694	Enhancer	6434	chr11:5058128-5060385|+|Rasl10a-201
chr11|5059516|5059517	chr11	5059516	5059517	Enhancer	1388	chr11:5058128-5060385|+|Rasl10a-201
chr11|5094235|5094236	chr11	5094235	5094236	Enhancer	4690	chr11:5098926-5106091|+|Rhbdd3-202
chr11|5096116|5096117	chr11	5096116	5096117	Enhancer	2809	chr11:5098926-5106091|+|Rhbdd3-202
chr11|5097432|5097433	chr11	5097432	5097433	Enhancer	1493	chr11:5098926-5106091|+|Rhbdd3-202
chr11|5111451|5111452	chr11	5111451	5111452	Enhancer	11294	chr11:5100157-5106091|+|Rhbdd3-203
chr11|5112401|5112402	chr11	5112401	5112402	Enhancer	12244	chr11:5100157-5106091|+|Rhbdd3-203
chr11|5140477|5140478	chr11	5140477	5140478	Enhancer	11762	chr11:5106266-5152240|-|Emid1-208
chr11|5152463|5152464	chr11	5152463	5152464	Promoter	206	chr11:5106265-5152257|-|Emid1-201
chr11|5164237|5164238	chr11	5164237	5164238	Enhancer	11980	chr11:5106265-5152257|-|Emid1-201
chr11|5164508|5164509	chr11	5164508	5164509	Enhancer	12251	chr11:5106265-5152257|-|Emid1-201
chr11|5164551|5164552	chr11	5164551	5164552	Enhancer	12294	chr11:5106265-5152257|-|Emid1-201
chr11|5178971|5178972	chr11	5178971	5178972	Enhancer	26714	chr11:5106265-5152257|-|Emid1-201
chr11|5184058|5184059	chr11	5184058	5184059	Enhancer	31801	chr11:5106265-5152257|-|Emid1-201
chr11|5192732|5192733	chr11	5192732	5192733	Enhancer	40475	chr11:5106265-5152257|-|Emid1-201
chr11|5196800|5196801	chr11	5196800	5196801	Enhancer	44543	chr11:5106265-5152257|-|Emid1-201
chr11|5207597|5207598	chr11	5207597	5207598	Enhancer	44252	chr11:5251850-5251956|+|Gm25142-201
chr11|5215750|5215751	chr11	5215750	5215751	Enhancer	36099	chr11:5251850-5251956|+|Gm25142-201
chr11|5215897|5215898	chr11	5215897	5215898	Enhancer	35952	chr11:5251850-5251956|+|Gm25142-201
chr11|5215917|5215918	chr11	5215917	5215918	Enhancer	35932	chr11:5251850-5251956|+|Gm25142-201
chr11|5215989|5215990	chr11	5215989	5215990	Enhancer	35860	chr11:5251850-5251956|+|Gm25142-201
chr11|5216053|5216054	chr11	5216053	5216054	Enhancer	35796	chr11:5251850-5251956|+|Gm25142-201
chr11|5216058|5216059	chr11	5216058	5216059	Enhancer	35791	chr11:5251850-5251956|+|Gm25142-201
chr11|5216098|5216099	chr11	5216098	5216099	Enhancer	35751	chr11:5251850-5251956|+|Gm25142-201
chr11|5216171|5216172	chr11	5216171	5216172	Enhancer	35678	chr11:5251850-5251956|+|Gm25142-201
chr11|5218951|5218952	chr11	5218951	5218952	Enhancer	32898	chr11:5251850-5251956|+|Gm25142-201
chr11|5220008|5220009	chr11	5220008	5220009	Enhancer	31841	chr11:5251850-5251956|+|Gm25142-201
chr11|5227364|5227365	chr11	5227364	5227365	Enhancer	24485	chr11:5251850-5251956|+|Gm25142-201
chr11|5234336|5234337	chr11	5234336	5234337	Enhancer	17513	chr11:5251850-5251956|+|Gm25142-201
chr11|5239253|5239254	chr11	5239253	5239254	Enhancer	12596	chr11:5251850-5251956|+|Gm25142-201
chr11|5239335|5239336	chr11	5239335	5239336	Enhancer	12514	chr11:5251850-5251956|+|Gm25142-201
chr11|5240225|5240226	chr11	5240225	5240226	Enhancer	11624	chr11:5251850-5251956|+|Gm25142-201
chr11|5240425|5240426	chr11	5240425	5240426	Enhancer	11424	chr11:5251850-5251956|+|Gm25142-201
chr11|5244262|5244263	chr11	5244262	5244263	Enhancer	7587	chr11:5251850-5251956|+|Gm25142-201
chr11|5244318|5244319	chr11	5244318	5244319	Enhancer	7531	chr11:5251850-5251956|+|Gm25142-201
chr11|5245269|5245270	chr11	5245269	5245270	Enhancer	6580	chr11:5251850-5251956|+|Gm25142-201
chr11|5246045|5246046	chr11	5246045	5246046	Enhancer	5804	chr11:5251850-5251956|+|Gm25142-201
chr11|5246078|5246079	chr11	5246078	5246079	Enhancer	5771	chr11:5251850-5251956|+|Gm25142-201
chr11|5246501|5246502	chr11	5246501	5246502	Enhancer	5348	chr11:5251850-5251956|+|Gm25142-201
chr11|5248135|5248136	chr11	5248135	5248136	Enhancer	3714	chr11:5251850-5251956|+|Gm25142-201
chr11|5253620|5253621	chr11	5253620	5253621	Enhancer	1770	chr11:5251850-5251956|+|Gm25142-201
chr11|5254257|5254258	chr11	5254257	5254258	Enhancer	2407	chr11:5251850-5251956|+|Gm25142-201
chr11|5255346|5255347	chr11	5255346	5255347	Enhancer	3496	chr11:5251850-5251956|+|Gm25142-201
chr11|5257656|5257657	chr11	5257656	5257657	Enhancer	3901	chr11:5191552-5261558|-|Kremen1-201
chr11|5259681|5259682	chr11	5259681	5259682	Enhancer	1876	chr11:5191552-5261558|-|Kremen1-201
chr11|5259712|5259713	chr11	5259712	5259713	Enhancer	1845	chr11:5191552-5261558|-|Kremen1-201
chr11|5260259|5260260	chr11	5260259	5260260	Enhancer	1298	chr11:5191552-5261558|-|Kremen1-201
chr11|5267469|5267470	chr11	5267469	5267470	Enhancer	5911	chr11:5191552-5261558|-|Kremen1-201
chr11|5280119|5280120	chr11	5280119	5280120	Enhancer	18561	chr11:5191552-5261558|-|Kremen1-201
chr11|5370342|5370343	chr11	5370342	5370343	Enhancer	11397	chr11:5278602-5381740|-|Znrf3-203
chr11|5416019|5416020	chr11	5416019	5416020	Enhancer	28827	chr11:5276324-5444847|-|Znrf3-201
chr11|5420382|5420383	chr11	5420382	5420383	Enhancer	24464	chr11:5276324-5444847|-|Znrf3-201
chr11|5421964|5421965	chr11	5421964	5421965	Enhancer	22882	chr11:5276324-5444847|-|Znrf3-201
chr11|5424447|5424448	chr11	5424447	5424448	Enhancer	20399	chr11:5276324-5444847|-|Znrf3-201
chr11|5429565|5429566	chr11	5429565	5429566	Enhancer	15281	chr11:5276324-5444847|-|Znrf3-201
chr11|5430518|5430519	chr11	5430518	5430519	Enhancer	14328	chr11:5276324-5444847|-|Znrf3-201
chr11|5430674|5430675	chr11	5430674	5430675	Enhancer	14172	chr11:5276324-5444847|-|Znrf3-201
chr11|5441363|5441364	chr11	5441363	5441364	Enhancer	3483	chr11:5276324-5444847|-|Znrf3-201
chr11|5441364|5441365	chr11	5441364	5441365	Enhancer	3482	chr11:5276324-5444847|-|Znrf3-201
chr11|5442066|5442067	chr11	5442066	5442067	Enhancer	2780	chr11:5276324-5444847|-|Znrf3-201
chr11|5442602|5442603	chr11	5442602	5442603	Enhancer	2244	chr11:5276324-5444847|-|Znrf3-201
chr11|5442991|5442992	chr11	5442991	5442992	Enhancer	1855	chr11:5276324-5444847|-|Znrf3-201
chr11|5443140|5443141	chr11	5443140	5443141	Enhancer	1706	chr11:5276324-5444847|-|Znrf3-201
chr11|5455809|5455810	chr11	5455809	5455810	Enhancer	10962	chr11:5276324-5444847|-|Znrf3-201
chr11|5484208|5484209	chr11	5484208	5484209	Enhancer	11237	chr11:5495192-5495446|-|Gm11962-201
chr11|5499716|5499717	chr11	5499716	5499717	Promoter	876	chr11:5498840-5505699|+|Gm11963-201
chr11|5508642|5508643	chr11	5508642	5508643	Enhancer	9802	chr11:5498840-5505699|+|Gm11963-201
chr11|5508672|5508673	chr11	5508672	5508673	Enhancer	9832	chr11:5498840-5505699|+|Gm11963-201
chr11|5509662|5509663	chr11	5509662	5509663	Enhancer	10822	chr11:5498840-5505699|+|Gm11963-201
chr11|5528570|5528571	chr11	5528570	5528571	Enhancer	6907	chr11:5521663-5524943|+|Xbp1-204
chr11|5528982|5528983	chr11	5528982	5528983	Enhancer	7319	chr11:5521663-5524943|+|Xbp1-204
chr11|5531049|5531050	chr11	5531049	5531050	Enhancer	9386	chr11:5521663-5524943|+|Xbp1-204
chr11|5531198|5531199	chr11	5531198	5531199	Enhancer	9535	chr11:5521663-5524943|+|Xbp1-204
chr11|5546961|5546962	chr11	5546961	5546962	Enhancer	4774	chr11:5528887-5542187|-|Ccdc117-201
chr11|5560326|5560327	chr11	5560326	5560327	Promoter	408	chr11:5560606-5560735|-|Gm22471-201
chr11|5560340|5560341	chr11	5560340	5560341	Promoter	394	chr11:5560606-5560735|-|Gm22471-201
chr11|5562961|5562962	chr11	5562961	5562962	Enhancer	2226	chr11:5560606-5560735|-|Gm22471-201
chr11|5563021|5563022	chr11	5563021	5563022	Enhancer	2286	chr11:5560606-5560735|-|Gm22471-201
chr11|5575196|5575197	chr11	5575196	5575197	Enhancer	5499	chr11:5569697-5584283|+|Ankrd36-201
chr11|5584760|5584761	chr11	5584760	5584761	Enhancer	15063	chr11:5569697-5584283|+|Ankrd36-201
chr11|5589749|5589750	chr11	5589749	5589750	Enhancer	20052	chr11:5569697-5584283|+|Ankrd36-201
chr11|5590614|5590615	chr11	5590614	5590615	Enhancer	20917	chr11:5569697-5584283|+|Ankrd36-201
chr11|5595538|5595539	chr11	5595538	5595539	Enhancer	25841	chr11:5569697-5584283|+|Ankrd36-201
chr11|5595630|5595631	chr11	5595630	5595631	Enhancer	25933	chr11:5569697-5584283|+|Ankrd36-201
chr11|5595776|5595777	chr11	5595776	5595777	Enhancer	26079	chr11:5569697-5584283|+|Ankrd36-201
chr11|5595790|5595791	chr11	5595790	5595791	Enhancer	26093	chr11:5569697-5584283|+|Ankrd36-201
chr11|5595916|5595917	chr11	5595916	5595917	Enhancer	26219	chr11:5569697-5584283|+|Ankrd36-201
chr11|5637983|5637984	chr11	5637983	5637984	Enhancer	3844	chr11:5634139-5634582|+|Gm11964-201
chr11|5674103|5674104	chr11	5674103	5674104	Enhancer	4528	chr11:5678356-5678632|-|Gm11965-201
chr11|5682501|5682502	chr11	5682501	5682502	Enhancer	3869	chr11:5678356-5678632|-|Gm11965-201
chr11|5700833|5700834	chr11	5700833	5700834	Enhancer	6853	chr11:5703983-5707687|-|Mrps24-205
chr11|5700955|5700956	chr11	5700955	5700956	Enhancer	6731	chr11:5703983-5707687|-|Mrps24-205
chr11|5740432|5740433	chr11	5740432	5740433	Promoter	717	chr11:5713417-5741150|-|Urgcp-202
chr11|5741940|5741941	chr11	5741940	5741941	Promoter	790	chr11:5713417-5741150|-|Urgcp-202
chr11|5749627|5749628	chr11	5749627	5749628	Enhancer	8477	chr11:5713417-5741150|-|Urgcp-202
chr11|5749628|5749629	chr11	5749628	5749629	Enhancer	8478	chr11:5713417-5741150|-|Urgcp-202
chr11|5786572|5786573	chr11	5786572	5786573	Enhancer	1915	chr11:5788488-5800629|+|Dbnl-203
chr11|5828731|5828732	chr11	5828731	5828732	Enhancer	9057	chr11:5827860-5837789|-|Polm-202
chr11|5831245|5831246	chr11	5831245	5831246	Enhancer	6543	chr11:5827860-5837789|-|Polm-202
chr11|5838243|5838244	chr11	5838243	5838244	Promoter	227	chr11:5827861-5838016|-|Polm-201
chr11|5895364|5895365	chr11	5895364	5895365	Enhancer	3417	chr11:5896637-5898782|-|Myl7-201
chr11|5902163|5902164	chr11	5902163	5902164	Enhancer	3381	chr11:5896637-5898782|-|Myl7-201
chr11|5951052|5951053	chr11	5951052	5951053	Promoter	971	chr11:5900823-5950081|-|Gck-201
chr11|5981078|5981079	chr11	5981078	5981079	Enhancer	25385	chr11:5955693-5967780|+|Ykt6-201
chr11|5988318|5988319	chr11	5988318	5988319	Enhancer	32625	chr11:5955693-5967780|+|Ykt6-201
chr11|5988341|5988342	chr11	5988341	5988342	Enhancer	32648	chr11:5955693-5967780|+|Ykt6-201
