TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr14:52368918-52369688|-|Gm4742-201	6	6	chr14|52368993,chr14|52369080,chr14|52369124,chr14|52369493,chr14|52369494,chr14|52370615	chr14|52364247,chr14|52365109,chr14|52365122,chr14|52370973,chr14|52370974,chr14|52371070
chr14:52372110-52373051|-|Olfr1512-201	0	1		chr14|52371853
chr14:52373153-52375526|-|Gm37504-201	1	0	chr14|52375100	
chr14:52371332-52379168|-|Olfr1512-202	3	2	chr14|52378679,chr14|52379560,chr14|52379561	chr14|52377507,chr14|52377634
chr14:52389815-52390771|-|Olfr1511-201	0	8		chr14|52385710,chr14|52389023,chr14|52389024,chr14|52391840,chr14|52392437,chr14|52392438,chr14|52393862,chr14|52393863
chr14:52389794-52397379|-|Olfr1511-202	1	8	chr14|52397038	chr14|52394295,chr14|52394296,chr14|52394352,chr14|52394353,chr14|52399122,chr14|52401062,chr14|52401251,chr14|52401616
chr14:52409914-52410927|-|Olfr1510-201	4	16	chr14|52410002,chr14|52411629,chr14|52411630,chr14|52411719	chr14|52406811,chr14|52406812,chr14|52407059,chr14|52407077,chr14|52407352,chr14|52407353,chr14|52408203,chr14|52408204,chr14|52408258,chr14|52408259,chr14|52408626,chr14|52408809,chr14|52409817,chr14|52409818,chr14|52409845,chr14|52412214
chr14:52409131-52414373|-|Olfr1510-202	3	3	chr14|52414406,chr14|52414421,chr14|52414989	chr14|52416101,chr14|52416235,chr14|52416753
chr14:52420556-52420828|+|Gm43250-201	4	1	chr14|52420252,chr14|52420814,chr14|52420815,chr14|52421210	chr14|52418703
chr14:52427967-52428876|+|Trav1-202	7	12	chr14|52427294,chr14|52427298,chr14|52427566,chr14|52427612,chr14|52428008,chr14|52428327,chr14|52428692	chr14|52424330,chr14|52425146,chr14|52425464,chr14|52426392,chr14|52429149,chr14|52430714,chr14|52430715,chr14|52433527,chr14|52433528,chr14|52433772,chr14|52434257,chr14|52434496
chr14:52443050-52451402|+|Olfr1509-203	0	8		chr14|52445359,chr14|52445360,chr14|52445451,chr14|52445452,chr14|52445864,chr14|52445917,chr14|52446643,chr14|52446644
chr14:52450393-52451402|+|Olfr1509-201	0	10		chr14|52447037,chr14|52447038,chr14|52447637,chr14|52447638,chr14|52449282,chr14|52449283,chr14|52452427,chr14|52452428,chr14|52453891,chr14|52454563
chr14:52458829-52467495|-|Olfr1508-202	3	3	chr14|52466915,chr14|52468471,chr14|52468472	chr14|52472023,chr14|52472203,chr14|52475032
chr14:52482885-52483060|-|Gm43512-201	1	10	chr14|52482615	chr14|52477618,chr14|52480794,chr14|52484557,chr14|52484864,chr14|52484865,chr14|52485870,chr14|52485871,chr14|52485881,chr14|52486845,chr14|52486846
chr14:52489935-52491046|-|Olfr1507-201	2	4	chr14|52491808,chr14|52491809	chr14|52489288,chr14|52489289,chr14|52492323,chr14|52492981
chr14:52488791-52495749|-|Olfr1507-203	2	2	chr14|52495637,chr14|52495638	chr14|52497131,chr14|52497257
chr14:52508542-52509082|-|Gm36382-201	3	13	chr14|52508363,chr14|52508364,chr14|52509334	chr14|52505165,chr14|52505333,chr14|52505815,chr14|52506171,chr14|52506208,chr14|52506232,chr14|52514237,chr14|52514258,chr14|52514669,chr14|52516134,chr14|52517222,chr14|52517311,chr14|52522858
chr14:52538652-52540876|-|Gm36448-201	0	4		chr14|52531313,chr14|52536073,chr14|52536074,chr14|52543652
chr14:52567293-52568051|+|Trav2-201	0	5		chr14|52556849,chr14|52556850,chr14|52564225,chr14|52572765,chr14|52573673
chr14:52580665-52581213|+|Trav3-1-201	0	7		chr14|52579653,chr14|52579654,chr14|52584267,chr14|52584601,chr14|52585870,chr14|52586212,chr14|52586229
chr14:52607307-52607804|+|Trav4-1-201	5	11	chr14|52606885,chr14|52607152,chr14|52607735,chr14|52607984,chr14|52607985	chr14|52609595,chr14|52611026,chr14|52611698,chr14|52611832,chr14|52611853,chr14|52613099,chr14|52613118,chr14|52613543,chr14|52613544,chr14|52613737,chr14|52613738
chr14:52622566-52623082|+|Trav5-1-201	2	10	chr14|52622035,chr14|52622036	chr14|52616940,chr14|52620453,chr14|52621239,chr14|52621240,chr14|52624529,chr14|52624933,chr14|52624934,chr14|52625650,chr14|52625651,chr14|52625740
chr14:52638515-52638962|+|Trav6-1-201	2	3	chr14|52637699,chr14|52637700	chr14|52634999,chr14|52635904,chr14|52635905
chr14:52639531-52639755|+|Gm42988-201	0	3		chr14|52646084,chr14|52646085,chr14|52646257
chr14:52654817-52655328|+|Trav7-1-201	0	9		chr14|52648101,chr14|52650183,chr14|52650692,chr14|52650910,chr14|52650988,chr14|52651684,chr14|52651685,chr14|52652071,chr14|52653084
chr14:52667411-52667864|+|Trav6-2-201	1	5	chr14|52666952	chr14|52665895,chr14|52666247,chr14|52668452,chr14|52668758,chr14|52673524
chr14:52683964-52684472|+|Trav7d-2-201	0	11		chr14|52676012,chr14|52679162,chr14|52679501,chr14|52680569,chr14|52682201,chr14|52682494,chr14|52685245,chr14|52687097,chr14|52689863,chr14|52689895,chr14|52695181
chr14:52710913-52711402|+|Trav4d-2-201	0	8		chr14|52704539,chr14|52706405,chr14|52707913,chr14|52715331,chr14|52718069,chr14|52718070,chr14|52718278,chr14|52718314
chr14:52726612-52726919|+|Trav6d-3-202	2	17	chr14|52727160,chr14|52727384	chr14|52719506,chr14|52719507,chr14|52721860,chr14|52722342,chr14|52722764,chr14|52722801,chr14|52723483,chr14|52723664,chr14|52723759,chr14|52723760,chr14|52728291,chr14|52730187,chr14|52730218,chr14|52731953,chr14|52733155,chr14|52734273,chr14|52734922
chr14:52744249-52744840|+|Trav7d-3-201	1	5	chr14|52743875	chr14|52737083,chr14|52746060,chr14|52746572,chr14|52747156,chr14|52748787
chr14:52753398-52753846|+|Trav6d-4-202	0	1		chr14|52750642
chr14:52769753-52770392|+|Trav7d-4-201	0	2		chr14|52765334,chr14|52767504
chr14:52774869-52775615|+|Gm5408-201	3	0	chr14|52774227,chr14|52774228,chr14|52774967	
chr14:52778447-52778995|+|Trav8d-1-201	0	1		chr14|52780699
chr14:52792316-52792777|+|Trav9d-1-201	1	2	chr14|52791992	chr14|52788372,chr14|52793415
chr14:52795165-52795633|+|Trav6d-5-201	3	4	chr14|52795606,chr14|52795636,chr14|52795930	chr14|52794153,chr14|52798406,chr14|52798514,chr14|52798569
chr14:52810934-52811496|+|Trav10d-201	1	4	chr14|52810419	chr14|52805085,chr14|52805086,chr14|52812071,chr14|52814629
chr14:52821922-52822359|+|Trav6d-6-201	2	2	chr14|52821091,chr14|52821092	chr14|52818560,chr14|52818567
chr14:52835858-52836387|+|Trav7d-5-201	1	0	chr14|52835478	
chr14:52844554-52845041|+|Trav12d-1-202	0	1		chr14|52846547
chr14:52851290-52851866|+|Trav13d-1-201	1	0	chr14|52851707	
chr14:52956782-52957400|+|Trav15d-2-dv6d-2-201	0	1		chr14|52960893
chr14:52969940-52970374|-|Gm8704-201	0	1		chr14|52966323
chr14:52990866-52991389|+|Trav4d-4-201	1	0	chr14|52990276	
chr14:53001713-53002232|+|Trav5d-4-201	0	1		chr14|52998007
chr14:53032417-53039466|-|Gm30214-201	2	4	chr14|53040135,chr14|53040136	chr14|53036201,chr14|53036493,chr14|53037458,chr14|53037459
chr14:53042428-53042891|+|Trav8d-2-201	2	2	chr14|53042533,chr14|53043197	chr14|53044217,chr14|53044272
chr14:53047287-53047821|+|Trav16d-dv11-201	0	7		chr14|53049723,chr14|53049724,chr14|53050139,chr14|53052139,chr14|53055362,chr14|53055747,chr14|53059791
chr14:53073004-53073267|+|Trav13d-4-201	0	2		chr14|53063246,chr14|53066267
chr14:53078452-53079045|+|Trav14d-3-dv8-201	3	1	chr14|53078266,chr14|53078267,chr14|53078927	chr14|53076255
chr14:53082354-53082520|+|Trav15d-3-201	0	1		chr14|53086041
chr14:53091346-53091875|+|Trav7n-4-201	0	1		chr14|53093647
chr14:53101801-53102265|+|Trav9n-1-201	0	4		chr14|53097737,chr14|53099319,chr14|53099391,chr14|53102892
chr14:53104871-53105344|+|Trav6n-5-201	1	3	chr14|53105438	chr14|53107412,chr14|53107940,chr14|53110393
chr14:53122114-53122610|+|Trav10n-201	0	7		chr14|53116572,chr14|53119026,chr14|53123934,chr14|53125444,chr14|53126334,chr14|53126384,chr14|53127269
chr14:53132851-53133137|+|Trav6n-6-201	1	1	chr14|53133246	chr14|53127862
chr14:53135122-53135678|+|Trav11n-201	3	4	chr14|53135576,chr14|53135878,chr14|53135879	chr14|53136460,chr14|53137737,chr14|53138084,chr14|53138728
chr14:53146919-53147448|+|Trav7n-5-201	0	3		chr14|53141264,chr14|53145395,chr14|53145396
chr14:53225402-53225676|+|Trav5n-2-201	0	3		chr14|53222440,chr14|53222479,chr14|53222601
chr14:53294341-53295030|+|Trav9n-4-201	0	1		chr14|53289288
chr14:53302036-53302559|+|Trav4n-4-201	0	2		chr14|53303782,chr14|53303783
chr14:53312904-53313422|+|Trav5n-4-201	1	0	chr14|53312646	
chr14:53336637-53343922|-|Gm43650-201	0	7		chr14|53341676,chr14|53341677,chr14|53341744,chr14|53341745,chr14|53341754,chr14|53341758,chr14|53341793
chr14:53345890-53346424|+|Trav8n-2-201	0	1		chr14|53348026
chr14:53351090-53351621|+|Trav16n-201	1	3	chr14|53351384	chr14|53356095,chr14|53356096,chr14|53357311
chr14:53363836-53364102|+|Trav13n-4-201	1	2	chr14|53363883	chr14|53361693,chr14|53364954
chr14:53370296-53370575|+|Trav14n-3-201	0	1		chr14|53368433
chr14:53375112-53375279|+|Trav15n-3-201	4	7	chr14|53374604,chr14|53375283,chr14|53375328,chr14|53375430	chr14|53377499,chr14|53377530,chr14|53377943,chr14|53378757,chr14|53378758,chr14|53378797,chr14|53379549
chr14:53390635-53391142|+|Trav7-2-201	1	17	chr14|53389912	chr14|53385627,chr14|53385692,chr14|53386527,chr14|53386528,chr14|53387631,chr14|53388874,chr14|53389167,chr14|53394136,chr14|53394240,chr14|53394557,chr14|53396168,chr14|53397997,chr14|53400333,chr14|53400334,chr14|53400982,chr14|53403340,chr14|53403869
chr14:53418349-53418873|+|Trav4-2-201	0	8		chr14|53405952,chr14|53406463,chr14|53408631,chr14|53412556,chr14|53419782,chr14|53420387,chr14|53420388,chr14|53424179
chr14:53430073-53430377|+|Trav6-3-202	2	8	chr14|53431043,chr14|53431050	chr14|53425607,chr14|53426193,chr14|53427256,chr14|53431996,chr14|53432780,chr14|53432781,chr14|53433565,chr14|53433897
chr14:53454327-53454784|+|Trav6-4-202	2	4	chr14|53453432,chr14|53454061	chr14|53450798,chr14|53452867,chr14|53456518,chr14|53457422
chr14:53461099-53461738|+|Trav7-4-201	0	1		chr14|53462139
chr14:53466079-53466828|+|Gm18711-201	2	2	chr14|53466066,chr14|53466067	chr14|53467276,chr14|53467277
chr14:53469756-53470232|+|Trav8-1-201	2	3	chr14|53468955,chr14|53469978	chr14|53467925,chr14|53471011,chr14|53474273
chr14:53488045-53488567|+|Trav9-1-201	0	3		chr14|53480372,chr14|53484205,chr14|53484701
chr14:53491152-53491622|+|Trav6-5-202	2	5	chr14|53491297,chr14|53491716	chr14|53490033,chr14|53493696,chr14|53494224,chr14|53495442,chr14|53496402
chr14:53505727-53506286|+|Trav10-201	0	7		chr14|53499717,chr14|53507067,chr14|53507354,chr14|53507355,chr14|53507523,chr14|53510913,chr14|53510956
chr14:53516929-53517366|+|Trav6-6-201	0	2		chr14|53512113,chr14|53513894
chr14:53530786-53531313|+|Trav7-5-201	2	6	chr14|53531159,chr14|53531422	chr14|53531869,chr14|53532032,chr14|53532204,chr14|53532320,chr14|53533380,chr14|53533759
chr14:53538260-53538738|+|Trav12-1-201	0	3		chr14|53534868,chr14|53534905,chr14|53536013
chr14:53545014-53545525|+|Trav13-1-201	0	2		chr14|53546550,chr14|53546551
chr14:53554022-53554558|+|Trav14-1-201	0	5		chr14|53550693,chr14|53550787,chr14|53551480,chr14|53552162,chr14|53552163
chr14:53559676-53560247|+|Trav15-1-dv6-1-201	0	5		chr14|53561021,chr14|53561180,chr14|53562771,chr14|53563169,chr14|53572698
chr14:53586500-53586964|+|Trav3-2-201	2	22	chr14|53586387,chr14|53587123	chr14|53573481,chr14|53573482,chr14|53574536,chr14|53574537,chr14|53574720,chr14|53575938,chr14|53575939,chr14|53576081,chr14|53576082,chr14|53576951,chr14|53577897,chr14|53579390,chr14|53579755,chr14|53579885,chr14|53581083,chr14|53581084,chr14|53581158,chr14|53582864,chr14|53582943,chr14|53583181,chr14|53583219,chr14|53588629
chr14:53590857-53591514|+|Trav9-2-201	0	2		chr14|53594368,chr14|53594837
chr14:53598828-53599410|+|Trav4-3-201	7	9	chr14|53597951,chr14|53597952,chr14|53598031,chr14|53598032,chr14|53599003,chr14|53599226,chr14|53599328	chr14|53594964,chr14|53595852,chr14|53597050,chr14|53597051,chr14|53600501,chr14|53601597,chr14|53602440,chr14|53602665,chr14|53606111
chr14:53614945-53615224|+|Trav5-2-201	1	1	chr14|53615033	chr14|53613265
chr14:53616315-53616914|+|Trav12-2-201	1	0	chr14|53615869	
chr14:53621657-53622245|+|Trav12-3-201	0	17		chr14|53619686,chr14|53619723,chr14|53619742,chr14|53619755,chr14|53623941,chr14|53624820,chr14|53624821,chr14|53624852,chr14|53624853,chr14|53624864,chr14|53625927,chr14|53626643,chr14|53627211,chr14|53627705,chr14|53628014,chr14|53628097,chr14|53628177
chr14:53634829-53635399|+|Trav13-2-201	0	7		chr14|53628468,chr14|53629265,chr14|53629615,chr14|53630723,chr14|53631116,chr14|53631195,chr14|53631847
chr14:53640946-53641221|+|Trav14-2-202	0	8		chr14|53638371,chr14|53638764,chr14|53638765,chr14|53641972,chr14|53641973,chr14|53642018,chr14|53642019,chr14|53642658
chr14:53649404-53649994|+|Trav15-2-dv6-2-201	2	9	chr14|53649885,chr14|53649886	chr14|53645415,chr14|53645416,chr14|53651246,chr14|53651399,chr14|53652558,chr14|53652694,chr14|53654568,chr14|53656010,chr14|53656011
chr14:53663341-53663780|-|Gm43551-201	0	3		chr14|53656601,chr14|53661588,chr14|53661851
chr14:53666227-53666502|+|Trav3-3-202	1	8	chr14|53667082	chr14|53667839,chr14|53668119,chr14|53669056,chr14|53669190,chr14|53669385,chr14|53669413,chr14|53669646,chr14|53669868
