peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr4|3650041|3650042	chr4	3650041	3650042	Enhancer	6466	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3650084|3650085	chr4	3650084	3650085	Enhancer	6423	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3651509|3651510	chr4	3651509	3651510	Enhancer	4998	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3651516|3651517	chr4	3651516	3651517	Enhancer	4991	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3651623|3651624	chr4	3651623	3651624	Enhancer	4884	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3653517|3653518	chr4	3653517	3653518	Enhancer	2990	chr4:3656508-3663108|+|2210414B05Rik-201
chr4|3695469|3695470	chr4	3695469	3695470	Enhancer	5921	chr4:3678117-3689548|-|Gm26857-201
chr4|3705426|3705427	chr4	3705426	3705427	Enhancer	15599	chr4:3720427-3721026|-|Gm11805-201
chr4|3722824|3722825	chr4	3722824	3722825	Enhancer	1798	chr4:3720427-3721026|-|Gm11805-201
chr4|3722947|3722948	chr4	3722947	3722948	Enhancer	1921	chr4:3720427-3721026|-|Gm11805-201
chr4|3723168|3723169	chr4	3723168	3723169	Enhancer	2142	chr4:3720427-3721026|-|Gm11805-201
chr4|3723193|3723194	chr4	3723193	3723194	Enhancer	2167	chr4:3720427-3721026|-|Gm11805-201
chr4|3725125|3725126	chr4	3725125	3725126	Enhancer	4099	chr4:3720427-3721026|-|Gm11805-201
chr4|3743483|3743484	chr4	3743483	3743484	Enhancer	22457	chr4:3720427-3721026|-|Gm11805-201
chr4|3797547|3797548	chr4	3797547	3797548	Promoter	964	chr4:3796447-3796583|-|Gm22781-201
chr4|3827148|3827149	chr4	3827148	3827149	Enhancer	7997	chr4:3835079-3835146|-|Gm24016-201
chr4|3827149|3827150	chr4	3827149	3827150	Enhancer	7996	chr4:3835079-3835146|-|Gm24016-201
chr4|3827216|3827217	chr4	3827216	3827217	Enhancer	7929	chr4:3835079-3835146|-|Gm24016-201
chr4|3834484|3834485	chr4	3834484	3834485	Promoter	661	chr4:3835079-3835146|-|Gm24016-201
chr4|3870606|3870607	chr4	3870606	3870607	Enhancer	1498	chr4:3870657-3872105|-|Mos-201
chr4|3871333|3871334	chr4	3871333	3871334	Promoter	771	chr4:3870657-3872105|-|Mos-201
chr4|3871425|3871426	chr4	3871425	3871426	Promoter	679	chr4:3870657-3872105|-|Mos-201
chr4|3871429|3871430	chr4	3871429	3871430	Promoter	675	chr4:3870657-3872105|-|Mos-201
chr4|3871463|3871464	chr4	3871463	3871464	Promoter	641	chr4:3870657-3872105|-|Mos-201
chr4|3871464|3871465	chr4	3871464	3871465	Promoter	640	chr4:3870657-3872105|-|Mos-201
chr4|3871468|3871469	chr4	3871468	3871469	Promoter	636	chr4:3870657-3872105|-|Mos-201
chr4|3872052|3872053	chr4	3872052	3872053	Promoter	52	chr4:3870657-3872105|-|Mos-201
chr4|4126578|4126579	chr4	4126578	4126579	Enhancer	11742	chr4:4138321-4188703|+|A830012C17Rik-201
chr4|4126579|4126580	chr4	4126579	4126580	Enhancer	11741	chr4:4138321-4188703|+|A830012C17Rik-201
chr4|4139399|4139400	chr4	4139399	4139400	Promoter	922	chr4:4133531-4138477|-|Penk-201
chr4|4330552|4330553	chr4	4330552	4330553	Enhancer	192075	chr4:4133531-4138477|-|Penk-201
chr4|4424660|4424661	chr4	4424660	4424661	Enhancer	104058	chr4:4528204-4528719|-|Gm11780-201
chr4|4424845|4424846	chr4	4424845	4424846	Enhancer	103873	chr4:4528204-4528719|-|Gm11780-201
chr4|4424846|4424847	chr4	4424846	4424847	Enhancer	103872	chr4:4528204-4528719|-|Gm11780-201
chr4|4428774|4428775	chr4	4428774	4428775	Enhancer	99944	chr4:4528204-4528719|-|Gm11780-201
chr4|4556480|4556481	chr4	4556480	4556481	Enhancer	27761	chr4:4528204-4528719|-|Gm11780-201
chr4|4686990|4686991	chr4	4686990	4686991	Enhancer	42582	chr4:4729573-4729704|+|Gm26436-201
chr4|4687086|4687087	chr4	4687086	4687087	Enhancer	42486	chr4:4729573-4729704|+|Gm26436-201
chr4|4698069|4698070	chr4	4698069	4698070	Enhancer	31503	chr4:4729573-4729704|+|Gm26436-201
chr4|4698070|4698071	chr4	4698070	4698071	Enhancer	31502	chr4:4729573-4729704|+|Gm26436-201
chr4|4723871|4723872	chr4	4723871	4723872	Enhancer	5701	chr4:4729573-4729704|+|Gm26436-201
chr4|4724162|4724163	chr4	4724162	4724163	Enhancer	5410	chr4:4729573-4729704|+|Gm26436-201
chr4|4791430|4791431	chr4	4791430	4791431	Enhancer	1924	chr4:4762484-4793355|-|Impad1-201
chr4|4791912|4791913	chr4	4791912	4791913	Enhancer	1442	chr4:4762484-4793355|-|Impad1-201
chr4|4792192|4792193	chr4	4792192	4792193	Enhancer	1162	chr4:4762484-4793355|-|Impad1-201
chr4|4792203|4792204	chr4	4792203	4792204	Enhancer	1151	chr4:4762484-4793355|-|Impad1-201
chr4|4792228|4792229	chr4	4792228	4792229	Enhancer	1126	chr4:4762484-4793355|-|Impad1-201
chr4|4792236|4792237	chr4	4792236	4792237	Enhancer	1118	chr4:4762484-4793355|-|Impad1-201
chr4|5645140|5645141	chr4	5645140	5645141	Enhancer	1019	chr4:5644121-5801101|+|Fam110b-201
chr4|5646187|5646188	chr4	5646187	5646188	Enhancer	2066	chr4:5644121-5801101|+|Fam110b-201
chr4|5665885|5665886	chr4	5665885	5665886	Enhancer	21764	chr4:5644121-5801101|+|Fam110b-201
chr4|5666019|5666020	chr4	5666019	5666020	Enhancer	21782	chr4:5687677-5687802|-|Gm24337-201
chr4|5688402|5688403	chr4	5688402	5688403	Promoter	600	chr4:5687677-5687802|-|Gm24337-201
chr4|5700512|5700513	chr4	5700512	5700513	Enhancer	12710	chr4:5687677-5687802|-|Gm24337-201
chr4|5718385|5718386	chr4	5718385	5718386	Enhancer	5926	chr4:5724312-5801101|+|Fam110b-202
chr4|5728313|5728314	chr4	5728313	5728314	Enhancer	4001	chr4:5724312-5801101|+|Fam110b-202
chr4|5728314|5728315	chr4	5728314	5728315	Enhancer	4002	chr4:5724312-5801101|+|Fam110b-202
chr4|5795341|5795342	chr4	5795341	5795342	Enhancer	22462	chr4:5772879-5799946|+|Fam110b-209
chr4|5797808|5797809	chr4	5797808	5797809	Enhancer	24929	chr4:5772879-5799946|+|Fam110b-209
chr4|6161946|6161947	chr4	6161946	6161947	Enhancer	29151	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6193321|6193322	chr4	6193321	6193322	Enhancer	2223	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6197460|6197461	chr4	6197460	6197461	Enhancer	6362	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6197461|6197462	chr4	6197461	6197462	Enhancer	6363	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6197500|6197501	chr4	6197500	6197501	Enhancer	6402	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6197510|6197511	chr4	6197510	6197511	Enhancer	6412	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6209560|6209561	chr4	6209560	6209561	Enhancer	18462	chr4:6191098-6221688|+|Ubxn2b-201
chr4|6335638|6335639	chr4	6335638	6335639	Enhancer	21891	chr4:6352105-6357530|-|4930430E12Rik-201
chr4|6359848|6359849	chr4	6359848	6359849	Enhancer	2318	chr4:6352105-6357530|-|4930430E12Rik-201
chr4|6359849|6359850	chr4	6359849	6359850	Enhancer	2319	chr4:6352105-6357530|-|4930430E12Rik-201
chr4|6363593|6363594	chr4	6363593	6363594	Enhancer	2056	chr4:6365650-6396284|+|Sdcbp-201
chr4|6370201|6370202	chr4	6370201	6370202	Enhancer	4488	chr4:6365713-6408423|+|Sdcbp-204
chr4|6370257|6370258	chr4	6370257	6370258	Enhancer	4544	chr4:6365713-6408423|+|Sdcbp-204
chr4|6374097|6374098	chr4	6374097	6374098	Enhancer	3920	chr4:6378018-6378292|+|Gm37689-201
chr4|6383542|6383543	chr4	6383542	6383543	Enhancer	5524	chr4:6378018-6378292|+|Gm37689-201
chr4|6383543|6383544	chr4	6383543	6383544	Enhancer	5525	chr4:6378018-6378292|+|Gm37689-201
chr4|6383557|6383558	chr4	6383557	6383558	Enhancer	5539	chr4:6378018-6378292|+|Gm37689-201
chr4|6383558|6383559	chr4	6383558	6383559	Enhancer	5540	chr4:6378018-6378292|+|Gm37689-201
chr4|6383707|6383708	chr4	6383707	6383708	Enhancer	5689	chr4:6378018-6378292|+|Gm37689-201
chr4|6383748|6383749	chr4	6383748	6383749	Enhancer	5730	chr4:6378018-6378292|+|Gm37689-201
chr4|6383876|6383877	chr4	6383876	6383877	Enhancer	5858	chr4:6378018-6378292|+|Gm37689-201
chr4|6384181|6384182	chr4	6384181	6384182	Enhancer	6163	chr4:6378018-6378292|+|Gm37689-201
chr4|6387995|6387996	chr4	6387995	6387996	Enhancer	9977	chr4:6378018-6378292|+|Gm37689-201
chr4|6387996|6387997	chr4	6387996	6387997	Enhancer	9978	chr4:6378018-6378292|+|Gm37689-201
chr4|6388675|6388676	chr4	6388675	6388676	Enhancer	10657	chr4:6378018-6378292|+|Gm37689-201
chr4|6389988|6389989	chr4	6389988	6389989	Enhancer	11970	chr4:6378018-6378292|+|Gm37689-201
chr4|6406861|6406862	chr4	6406861	6406862	Enhancer	28843	chr4:6378018-6378292|+|Gm37689-201
chr4|6415429|6415430	chr4	6415429	6415430	Enhancer	37411	chr4:6378018-6378292|+|Gm37689-201
chr4|6427705|6427706	chr4	6427705	6427706	Enhancer	26565	chr4:6396207-6454271|-|Nsmaf-201
chr4|6428797|6428798	chr4	6428797	6428798	Enhancer	25473	chr4:6396207-6454271|-|Nsmaf-201
chr4|6428798|6428799	chr4	6428798	6428799	Enhancer	25472	chr4:6396207-6454271|-|Nsmaf-201
chr4|6428825|6428826	chr4	6428825	6428826	Enhancer	25445	chr4:6396207-6454271|-|Nsmaf-201
chr4|6428834|6428835	chr4	6428834	6428835	Enhancer	25436	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444045|6444046	chr4	6444045	6444046	Enhancer	10225	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444046|6444047	chr4	6444046	6444047	Enhancer	10224	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444214|6444215	chr4	6444214	6444215	Enhancer	10056	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444460|6444461	chr4	6444460	6444461	Enhancer	9810	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444497|6444498	chr4	6444497	6444498	Enhancer	9773	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444510|6444511	chr4	6444510	6444511	Enhancer	9760	chr4:6396207-6454271|-|Nsmaf-201
chr4|6444789|6444790	chr4	6444789	6444790	Enhancer	9481	chr4:6396207-6454271|-|Nsmaf-201
chr4|6445511|6445512	chr4	6445511	6445512	Enhancer	8759	chr4:6396207-6454271|-|Nsmaf-201
chr4|6449180|6449181	chr4	6449180	6449181	Enhancer	5090	chr4:6396207-6454271|-|Nsmaf-201
chr4|6451480|6451481	chr4	6451480	6451481	Enhancer	2790	chr4:6396207-6454271|-|Nsmaf-201
chr4|6451666|6451667	chr4	6451666	6451667	Enhancer	2604	chr4:6396207-6454271|-|Nsmaf-201
chr4|6452112|6452113	chr4	6452112	6452113	Enhancer	2158	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454472|6454473	chr4	6454472	6454473	Promoter	201	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454729|6454730	chr4	6454729	6454730	Promoter	458	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454730|6454731	chr4	6454730	6454731	Promoter	459	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454774|6454775	chr4	6454774	6454775	Promoter	503	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454872|6454873	chr4	6454872	6454873	Promoter	601	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454873|6454874	chr4	6454873	6454874	Promoter	602	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454878|6454879	chr4	6454878	6454879	Promoter	607	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454919|6454920	chr4	6454919	6454920	Promoter	648	chr4:6396207-6454271|-|Nsmaf-201
chr4|6454920|6454921	chr4	6454920	6454921	Promoter	649	chr4:6396207-6454271|-|Nsmaf-201
chr4|6455087|6455088	chr4	6455087	6455088	Promoter	816	chr4:6396207-6454271|-|Nsmaf-201
chr4|6455088|6455089	chr4	6455088	6455089	Promoter	817	chr4:6396207-6454271|-|Nsmaf-201
chr4|6455129|6455130	chr4	6455129	6455130	Promoter	858	chr4:6396207-6454271|-|Nsmaf-201
chr4|6455130|6455131	chr4	6455130	6455131	Promoter	859	chr4:6396207-6454271|-|Nsmaf-201
chr4|6458820|6458821	chr4	6458820	6458821	Enhancer	4549	chr4:6396207-6454271|-|Nsmaf-201
chr4|6469158|6469159	chr4	6469158	6469159	Enhancer	14887	chr4:6396207-6454271|-|Nsmaf-201
chr4|6491944|6491945	chr4	6491944	6491945	Enhancer	16439	chr4:6507941-6508384|-|Gm11803-201
chr4|6512983|6512984	chr4	6512983	6512984	Enhancer	4599	chr4:6507941-6508384|-|Gm11803-201
chr4|6513000|6513001	chr4	6513000	6513001	Enhancer	4616	chr4:6507941-6508384|-|Gm11803-201
chr4|6513367|6513368	chr4	6513367	6513368	Enhancer	4983	chr4:6507941-6508384|-|Gm11803-201
chr4|6533515|6533516	chr4	6533515	6533516	Enhancer	6045	chr4:6539561-6540306|+|Gm11801-201
chr4|6561413|6561414	chr4	6561413	6561414	Enhancer	21852	chr4:6539561-6540306|+|Gm11801-201
chr4|6577508|6577509	chr4	6577508	6577509	Enhancer	37947	chr4:6539561-6540306|+|Gm11801-201
chr4|6736556|6736557	chr4	6736556	6736557	Enhancer	48387	chr4:6688169-6704160|+|Gm11802-201
chr4|6736557|6736558	chr4	6736557	6736558	Enhancer	48388	chr4:6688169-6704160|+|Gm11802-201
chr4|6790855|6790856	chr4	6790855	6790856	Enhancer	102686	chr4:6688169-6704160|+|Gm11802-201
chr4|6811729|6811730	chr4	6811729	6811730	Enhancer	123560	chr4:6688169-6704160|+|Gm11802-201
chr4|6902467|6902468	chr4	6902467	6902468	Enhancer	88331	chr4:6686353-6990799|-|Tox-201
chr4|6913117|6913118	chr4	6913117	6913118	Enhancer	77681	chr4:6686353-6990799|-|Tox-201
chr4|6913118|6913119	chr4	6913118	6913119	Enhancer	77680	chr4:6686353-6990799|-|Tox-201
chr4|6925169|6925170	chr4	6925169	6925170	Enhancer	65629	chr4:6686353-6990799|-|Tox-201
chr4|6925170|6925171	chr4	6925170	6925171	Enhancer	65628	chr4:6686353-6990799|-|Tox-201
chr4|6925233|6925234	chr4	6925233	6925234	Enhancer	65565	chr4:6686353-6990799|-|Tox-201
chr4|6925234|6925235	chr4	6925234	6925235	Enhancer	65564	chr4:6686353-6990799|-|Tox-201
chr4|7069687|7069688	chr4	7069687	7069688	Enhancer	30173	chr4:7039047-7039514|-|Gm11804-201
chr4|7092731|7092732	chr4	7092731	7092732	Enhancer	53217	chr4:7039047-7039514|-|Gm11804-201
chr4|7154387|7154388	chr4	7154387	7154388	Enhancer	114873	chr4:7039047-7039514|-|Gm11804-201
chr4|7237716|7237717	chr4	7237716	7237717	Enhancer	198202	chr4:7039047-7039514|-|Gm11804-201
chr4|7245718|7245719	chr4	7245718	7245719	Enhancer	206204	chr4:7039047-7039514|-|Gm11804-201
chr4|7307327|7307328	chr4	7307327	7307328	Enhancer	253360	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7313345|7313346	chr4	7313345	7313346	Enhancer	247342	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7313500|7313501	chr4	7313500	7313501	Enhancer	247187	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7314458|7314459	chr4	7314458	7314459	Enhancer	246229	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7364061|7364062	chr4	7364061	7364062	Enhancer	196626	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7404850|7404851	chr4	7404850	7404851	Enhancer	155837	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7433086|7433087	chr4	7433086	7433087	Enhancer	127601	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7550942|7550943	chr4	7550942	7550943	Enhancer	9745	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567869|7567870	chr4	7567869	7567870	Enhancer	7181	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567870|7567871	chr4	7567870	7567871	Enhancer	7182	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567907|7567908	chr4	7567907	7567908	Enhancer	7219	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567908|7567909	chr4	7567908	7567909	Enhancer	7220	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567961|7567962	chr4	7567961	7567962	Enhancer	7273	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7567962|7567963	chr4	7567962	7567963	Enhancer	7274	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7580976|7580977	chr4	7580976	7580977	Enhancer	20288	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7580977|7580978	chr4	7580977	7580978	Enhancer	20289	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7581019|7581020	chr4	7581019	7581020	Enhancer	20331	chr4:7560688-7573801|+|8430436N08Rik-201
chr4|7726275|7726276	chr4	7726275	7726276	Enhancer	33394	chr4:7759670-7763930|+|Gm11795-201
chr4|7742473|7742474	chr4	7742473	7742474	Enhancer	17196	chr4:7759670-7763930|+|Gm11795-201
chr4|7750796|7750797	chr4	7750796	7750797	Enhancer	8873	chr4:7759670-7763930|+|Gm11795-201
chr4|7791224|7791225	chr4	7791224	7791225	Enhancer	27724	chr4:7763264-7763500|-|Gm11794-201
chr4|7851666|7851667	chr4	7851666	7851667	Enhancer	30750	chr4:7820916-7821047|+|Gm23860-201
chr4|7864064|7864065	chr4	7864064	7864065	Enhancer	43148	chr4:7820916-7821047|+|Gm23860-201
chr4|7913663|7913664	chr4	7913663	7913664	Enhancer	92747	chr4:7820916-7821047|+|Gm23860-201
chr4|7981132|7981133	chr4	7981132	7981133	Enhancer	137487	chr4:8118620-8119736|+|Gm11800-201
chr4|7993039|7993040	chr4	7993039	7993040	Enhancer	125580	chr4:8118620-8119736|+|Gm11800-201
chr4|7993206|7993207	chr4	7993206	7993207	Enhancer	125413	chr4:8118620-8119736|+|Gm11800-201
chr4|8005215|8005216	chr4	8005215	8005216	Enhancer	113404	chr4:8118620-8119736|+|Gm11800-201
chr4|8005698|8005699	chr4	8005698	8005699	Enhancer	112921	chr4:8118620-8119736|+|Gm11800-201
chr4|8084954|8084955	chr4	8084954	8084955	Enhancer	33665	chr4:8118620-8119736|+|Gm11800-201
chr4|8085388|8085389	chr4	8085388	8085389	Enhancer	33231	chr4:8118620-8119736|+|Gm11800-201
chr4|8085399|8085400	chr4	8085399	8085400	Enhancer	33220	chr4:8118620-8119736|+|Gm11800-201
chr4|8085440|8085441	chr4	8085440	8085441	Enhancer	33179	chr4:8118620-8119736|+|Gm11800-201
chr4|8085441|8085442	chr4	8085441	8085442	Enhancer	33178	chr4:8118620-8119736|+|Gm11800-201
chr4|8085507|8085508	chr4	8085507	8085508	Enhancer	33112	chr4:8118620-8119736|+|Gm11800-201
chr4|8085508|8085509	chr4	8085508	8085509	Enhancer	33111	chr4:8118620-8119736|+|Gm11800-201
chr4|8085563|8085564	chr4	8085563	8085564	Enhancer	33056	chr4:8118620-8119736|+|Gm11800-201
chr4|8085564|8085565	chr4	8085564	8085565	Enhancer	33055	chr4:8118620-8119736|+|Gm11800-201
chr4|8145223|8145224	chr4	8145223	8145224	Enhancer	22129	chr4:8166894-8167353|-|Gm11799-201
chr4|8204837|8204838	chr4	8204837	8204838	Enhancer	30744	chr4:8235582-8235682|+|Gm25355-201
chr4|8239359|8239360	chr4	8239359	8239360	Promoter	318	chr4:8143362-8239041|-|Car8-201
chr4|8239378|8239379	chr4	8239378	8239379	Promoter	337	chr4:8143362-8239041|-|Car8-201
chr4|8239385|8239386	chr4	8239385	8239386	Promoter	344	chr4:8143362-8239041|-|Car8-201
chr4|8250648|8250649	chr4	8250648	8250649	Enhancer	11607	chr4:8143362-8239041|-|Car8-201
chr4|8309430|8309431	chr4	8309430	8309431	Enhancer	70389	chr4:8143362-8239041|-|Car8-201
chr4|8395552|8395553	chr4	8395552	8395553	Enhancer	58694	chr4:8438522-8454247|-|Gm37386-201
chr4|8452266|8452267	chr4	8452266	8452267	Enhancer	1980	chr4:8438522-8454247|-|Gm37386-201
chr4|8515538|8515539	chr4	8515538	8515539	Enhancer	20105	chr4:8535644-8607778|+|Rab2a-201
chr4|8515664|8515665	chr4	8515664	8515665	Enhancer	19979	chr4:8535644-8607778|+|Rab2a-201
chr4|8523555|8523556	chr4	8523555	8523556	Enhancer	12088	chr4:8535644-8607778|+|Rab2a-201
chr4|8523674|8523675	chr4	8523674	8523675	Enhancer	11969	chr4:8535644-8607778|+|Rab2a-201
chr4|8523682|8523683	chr4	8523682	8523683	Enhancer	11961	chr4:8535644-8607778|+|Rab2a-201
chr4|8523706|8523707	chr4	8523706	8523707	Enhancer	11937	chr4:8535644-8607778|+|Rab2a-201
chr4|8572301|8572302	chr4	8572301	8572302	Enhancer	36657	chr4:8535644-8607778|+|Rab2a-201
chr4|8594724|8594725	chr4	8594724	8594725	Enhancer	59080	chr4:8535644-8607778|+|Rab2a-201
chr4|8614681|8614682	chr4	8614681	8614682	Enhancer	58900	chr4:8672633-8673582|-|Gm11809-201
chr4|8646460|8646461	chr4	8646460	8646461	Enhancer	27121	chr4:8672633-8673582|-|Gm11809-201
chr4|8663117|8663118	chr4	8663117	8663118	Enhancer	10464	chr4:8672633-8673582|-|Gm11809-201
chr4|8667269|8667270	chr4	8667269	8667270	Enhancer	6312	chr4:8672633-8673582|-|Gm11809-201
chr4|8689611|8689612	chr4	8689611	8689612	Enhancer	1309	chr4:8690921-8866810|+|Chd7-201
chr4|8721061|8721062	chr4	8721061	8721062	Enhancer	29696	chr4:8691365-8867659|+|Chd7-202
chr4|8721062|8721063	chr4	8721062	8721063	Enhancer	29697	chr4:8691365-8867659|+|Chd7-202
chr4|8738220|8738221	chr4	8738220	8738221	Enhancer	13217	chr4:8751438-8867224|+|Chd7-206
