peakId	1_chrom	2_start	3_end	4_type	5_nearestDistanceToTSS	6_nearestTargetTSS
chr1|3723879|3723880	chr1	3723879	3723880	Enhancer	28130	chr1:3752010-3754360|+|Gm38385-201
chr1|3730118|3730119	chr1	3730118	3730119	Enhancer	21891	chr1:3752010-3754360|+|Gm38385-201
chr1|3751604|3751605	chr1	3751604	3751605	Promoter	405	chr1:3752010-3754360|+|Gm38385-201
chr1|3778175|3778176	chr1	3778175	3778176	Enhancer	5757	chr1:3783876-3783933|-|Gm27396-201
chr1|3786929|3786930	chr1	3786929	3786930	Enhancer	2996	chr1:3783876-3783933|-|Gm27396-201
chr1|3788748|3788749	chr1	3788748	3788749	Enhancer	4815	chr1:3783876-3783933|-|Gm27396-201
chr1|3810946|3810947	chr1	3810946	3810947	Enhancer	27013	chr1:3783876-3783933|-|Gm27396-201
chr1|3842147|3842148	chr1	3842147	3842148	Enhancer	58214	chr1:3783876-3783933|-|Gm27396-201
chr1|3862804|3862805	chr1	3862804	3862805	Enhancer	78871	chr1:3783876-3783933|-|Gm27396-201
chr1|3886031|3886032	chr1	3886031	3886032	Enhancer	99952	chr1:3984225-3985984|-|Gm37381-201
chr1|3906124|3906125	chr1	3906124	3906125	Enhancer	79859	chr1:3984225-3985984|-|Gm37381-201
chr1|3928951|3928952	chr1	3928951	3928952	Enhancer	57032	chr1:3984225-3985984|-|Gm37381-201
chr1|3934604|3934605	chr1	3934604	3934605	Enhancer	51379	chr1:3984225-3985984|-|Gm37381-201
chr1|3935301|3935302	chr1	3935301	3935302	Enhancer	50682	chr1:3984225-3985984|-|Gm37381-201
chr1|3945260|3945261	chr1	3945260	3945261	Enhancer	40723	chr1:3984225-3985984|-|Gm37381-201
chr1|3949454|3949455	chr1	3949454	3949455	Enhancer	36529	chr1:3984225-3985984|-|Gm37381-201
chr1|3980507|3980508	chr1	3980507	3980508	Enhancer	5476	chr1:3984225-3985984|-|Gm37381-201
chr1|4014295|4014296	chr1	4014295	4014296	Enhancer	28080	chr1:3905739-3986215|-|Gm37381-202
chr1|4016812|4016813	chr1	4016812	4016813	Enhancer	30597	chr1:3905739-3986215|-|Gm37381-202
chr1|4018956|4018957	chr1	4018956	4018957	Enhancer	32741	chr1:3905739-3986215|-|Gm37381-202
chr1|4097212|4097213	chr1	4097212	4097213	Enhancer	110997	chr1:3905739-3986215|-|Gm37381-202
chr1|4116714|4116715	chr1	4116714	4116715	Enhancer	130499	chr1:3905739-3986215|-|Gm37381-202
chr1|4145437|4145438	chr1	4145437	4145438	Enhancer	115081	chr1:4256234-4260519|-|Gm6101-201
chr1|4147807|4147808	chr1	4147807	4147808	Enhancer	112711	chr1:4256234-4260519|-|Gm6101-201
chr1|4159180|4159181	chr1	4159180	4159181	Enhancer	101338	chr1:4256234-4260519|-|Gm6101-201
chr1|4200912|4200913	chr1	4200912	4200913	Enhancer	59606	chr1:4256234-4260519|-|Gm6101-201
chr1|4221682|4221683	chr1	4221682	4221683	Enhancer	38836	chr1:4256234-4260519|-|Gm6101-201
chr1|4241935|4241936	chr1	4241935	4241936	Enhancer	18583	chr1:4256234-4260519|-|Gm6101-201
chr1|4331146|4331147	chr1	4331146	4331147	Enhancer	29167	chr1:4344146-4360314|-|Rp1-201
chr1|4357987|4357988	chr1	4357987	4357988	Enhancer	2326	chr1:4344146-4360314|-|Rp1-201
chr1|4364834|4364835	chr1	4364834	4364835	Promoter	5	chr1:4363346-4364829|-|Gm37483-201
chr1|4405189|4405190	chr1	4405189	4405190	Enhancer	3997	chr1:4292981-4409187|-|Rp1-202
chr1|4424493|4424494	chr1	4424493	4424494	Enhancer	15252	chr1:3999557-4409241|-|Rp1-203
chr1|4424720|4424721	chr1	4424720	4424721	Enhancer	15479	chr1:3999557-4409241|-|Rp1-203
chr1|4613589|4613590	chr1	4613589	4613590	Enhancer	3118	chr1:4610471-4611406|+|Gm7369-201
chr1|4804376|4804377	chr1	4804376	4804377	Enhancer	3446	chr1:4807823-4846739|+|Lypla1-201
chr1|4900901|4900902	chr1	4900901	4900902	Enhancer	5959	chr1:4905751-4906861|-|Gm37277-201
chr1|4927984|4927985	chr1	4927984	4927985	Promoter	685	chr1:4927028-4927299|-|Gm17100-201
chr1|4938291|4938292	chr1	4938291	4938292	Enhancer	2418	chr1:4938576-4940710|-|Gm37079-201
chr1|5217569|5217570	chr1	5217569	5217570	Enhancer	59767	chr1:5276106-5277337|-|Gm7182-201
chr1|5217570|5217571	chr1	5217570	5217571	Enhancer	59766	chr1:5276106-5277337|-|Gm7182-201
chr1|5232241|5232242	chr1	5232241	5232242	Enhancer	45095	chr1:5276106-5277337|-|Gm7182-201
chr1|5282981|5282982	chr1	5282981	5282982	Enhancer	5644	chr1:5276106-5277337|-|Gm7182-201
chr1|5283178|5283179	chr1	5283178	5283179	Enhancer	5841	chr1:5276106-5277337|-|Gm7182-201
chr1|5310181|5310182	chr1	5310181	5310182	Enhancer	2442	chr1:5307739-5310017|+|Gm37567-201
chr1|5312119|5312120	chr1	5312119	5312120	Enhancer	4380	chr1:5307739-5310017|+|Gm37567-201
chr1|5315487|5315488	chr1	5315487	5315488	Enhancer	7748	chr1:5307739-5310017|+|Gm37567-201
chr1|5332374|5332375	chr1	5332374	5332375	Enhancer	24635	chr1:5307739-5310017|+|Gm37567-201
chr1|5336994|5336995	chr1	5336994	5336995	Enhancer	29255	chr1:5307739-5310017|+|Gm37567-201
chr1|5339417|5339418	chr1	5339417	5339418	Enhancer	31678	chr1:5307739-5310017|+|Gm37567-201
chr1|5379524|5379525	chr1	5379524	5379525	Enhancer	24022	chr1:5403547-5405578|+|Gm38264-201
chr1|5405881|5405882	chr1	5405881	5405882	Enhancer	2334	chr1:5403547-5405578|+|Gm38264-201
chr1|5418050|5418051	chr1	5418050	5418051	Enhancer	14503	chr1:5403547-5405578|+|Gm38264-201
chr1|5432052|5432053	chr1	5432052	5432053	Enhancer	28505	chr1:5403547-5405578|+|Gm38264-201
chr1|5439656|5439657	chr1	5439656	5439657	Enhancer	36109	chr1:5403547-5405578|+|Gm38264-201
chr1|5457782|5457783	chr1	5457782	5457783	Enhancer	54235	chr1:5403547-5405578|+|Gm38264-201
chr1|5463410|5463411	chr1	5463410	5463411	Enhancer	59863	chr1:5403547-5405578|+|Gm38264-201
chr1|5482401|5482402	chr1	5482401	5482402	Enhancer	78854	chr1:5403547-5405578|+|Gm38264-201
chr1|5511103|5511104	chr1	5511103	5511104	Enhancer	77389	chr1:5588493-5606131|+|Oprk1-204
chr1|5544716|5544717	chr1	5544716	5544717	Enhancer	43776	chr1:5588493-5606131|+|Oprk1-204
chr1|5546310|5546311	chr1	5546310	5546311	Enhancer	42182	chr1:5588493-5606131|+|Oprk1-204
chr1|5548859|5548860	chr1	5548859	5548860	Enhancer	39633	chr1:5588493-5606131|+|Oprk1-204
chr1|5579224|5579225	chr1	5579224	5579225	Enhancer	9268	chr1:5588493-5606131|+|Oprk1-204
chr1|5598910|5598911	chr1	5598910	5598911	Enhancer	9969	chr1:5588941-5604014|+|Oprk1-203
chr1|5600852|5600853	chr1	5600852	5600853	Enhancer	11911	chr1:5588941-5604014|+|Oprk1-203
chr1|5601692|5601693	chr1	5601692	5601693	Enhancer	12751	chr1:5588941-5604014|+|Oprk1-203
chr1|5625233|5625234	chr1	5625233	5625234	Enhancer	7003	chr1:5617837-5618230|-|Gm36965-201
chr1|5681190|5681191	chr1	5681190	5681191	Enhancer	36445	chr1:5644645-5644745|-|Gm22463-201
chr1|5717472|5717473	chr1	5717472	5717473	Enhancer	72727	chr1:5644645-5644745|-|Gm22463-201
chr1|5752944|5752945	chr1	5752944	5752945	Enhancer	91727	chr1:5842874-5844672|-|Gm37429-201
chr1|5774983|5774984	chr1	5774983	5774984	Enhancer	69688	chr1:5842874-5844672|-|Gm37429-201
chr1|5784309|5784310	chr1	5784309	5784310	Enhancer	60362	chr1:5842874-5844672|-|Gm37429-201
chr1|5833305|5833306	chr1	5833305	5833306	Enhancer	11366	chr1:5842874-5844672|-|Gm37429-201
chr1|5834382|5834383	chr1	5834382	5834383	Enhancer	10289	chr1:5842874-5844672|-|Gm37429-201
chr1|5834998|5834999	chr1	5834998	5834999	Enhancer	9673	chr1:5842874-5844672|-|Gm37429-201
chr1|5856580|5856581	chr1	5856580	5856581	Enhancer	11908	chr1:5842874-5844672|-|Gm37429-201
chr1|5880143|5880144	chr1	5880143	5880144	Enhancer	35471	chr1:5842874-5844672|-|Gm37429-201
chr1|5939621|5939622	chr1	5939621	5939622	Enhancer	22223	chr1:5913707-5917398|-|Npbwr1-201
chr1|5969188|5969189	chr1	5969188	5969189	Enhancer	51790	chr1:5913707-5917398|-|Npbwr1-201
chr1|5975175|5975176	chr1	5975175	5975176	Enhancer	57777	chr1:5913707-5917398|-|Npbwr1-201
chr1|6019350|6019351	chr1	6019350	6019351	Enhancer	30694	chr1:6048963-6050045|-|Gm19214-201
chr1|6065979|6065980	chr1	6065979	6065980	Enhancer	15934	chr1:6048963-6050045|-|Gm19214-201
chr1|6066487|6066488	chr1	6066487	6066488	Enhancer	16442	chr1:6048963-6050045|-|Gm19214-201
chr1|6081277|6081278	chr1	6081277	6081278	Enhancer	31232	chr1:6048963-6050045|-|Gm19214-201
chr1|6102696|6102697	chr1	6102696	6102697	Enhancer	52651	chr1:6048963-6050045|-|Gm19214-201
chr1|6103465|6103466	chr1	6103465	6103466	Enhancer	53420	chr1:6048963-6050045|-|Gm19214-201
chr1|6119983|6119984	chr1	6119983	6119984	Enhancer	69938	chr1:6048963-6050045|-|Gm19214-201
chr1|6155910|6155911	chr1	6155910	6155911	Enhancer	58679	chr1:6213293-6214590|-|4732440D04Rik-202
chr1|6158117|6158118	chr1	6158117	6158118	Enhancer	56472	chr1:6213293-6214590|-|4732440D04Rik-202
chr1|6190464|6190465	chr1	6190464	6190465	Enhancer	24125	chr1:6213293-6214590|-|4732440D04Rik-202
chr1|6306670|6306671	chr1	6306670	6306671	Enhancer	52547	chr1:6359218-6394731|+|Alkal1-201
chr1|6349831|6349832	chr1	6349831	6349832	Enhancer	9386	chr1:6359218-6394731|+|Alkal1-201
chr1|6363022|6363023	chr1	6363022	6363023	Enhancer	3804	chr1:6359218-6394731|+|Alkal1-201
chr1|6397498|6397499	chr1	6397498	6397499	Enhancer	14392	chr1:6382634-6383106|-|Gm7417-201
chr1|6416026|6416027	chr1	6416026	6416027	Enhancer	25269	chr1:6429655-6441296|-|Gm19026-201
chr1|6440221|6440222	chr1	6440221	6440222	Enhancer	1074	chr1:6429655-6441296|-|Gm19026-201
chr1|6454103|6454104	chr1	6454103	6454104	Enhancer	12807	chr1:6429655-6441296|-|Gm19026-201
chr1|6454401|6454402	chr1	6454401	6454402	Enhancer	13105	chr1:6429655-6441296|-|Gm19026-201
chr1|6454605|6454606	chr1	6454605	6454606	Enhancer	13309	chr1:6429655-6441296|-|Gm19026-201
chr1|6458288|6458289	chr1	6458288	6458289	Enhancer	16992	chr1:6429655-6441296|-|Gm19026-201
chr1|6461445|6461446	chr1	6461445	6461446	Enhancer	20149	chr1:6429655-6441296|-|Gm19026-201
chr1|6461460|6461461	chr1	6461460	6461461	Enhancer	20164	chr1:6429655-6441296|-|Gm19026-201
chr1|6478261|6478262	chr1	6478261	6478262	Enhancer	8969	chr1:6487231-6860934|+|St18-208
chr1|6484795|6484796	chr1	6484795	6484796	Enhancer	2435	chr1:6487231-6860934|+|St18-208
chr1|6537226|6537227	chr1	6537226	6537227	Enhancer	49895	chr1:6487331-6860940|+|St18-204
chr1|6542424|6542425	chr1	6542424	6542425	Enhancer	55093	chr1:6487331-6860940|+|St18-204
chr1|6574340|6574341	chr1	6574340	6574341	Enhancer	87009	chr1:6487331-6860940|+|St18-204
chr1|6589994|6589995	chr1	6589994	6589995	Enhancer	102663	chr1:6487331-6860940|+|St18-204
chr1|6655550|6655551	chr1	6655550	6655551	Enhancer	74500	chr1:6730051-6860940|+|St18-201
chr1|6660473|6660474	chr1	6660473	6660474	Enhancer	69577	chr1:6730051-6860940|+|St18-201
chr1|6681202|6681203	chr1	6681202	6681203	Enhancer	48848	chr1:6730051-6860940|+|St18-201
chr1|6705588|6705589	chr1	6705588	6705589	Enhancer	24462	chr1:6730051-6860940|+|St18-201
chr1|6726863|6726864	chr1	6726863	6726864	Enhancer	3187	chr1:6730051-6860940|+|St18-201
chr1|6728975|6728976	chr1	6728975	6728976	Enhancer	1075	chr1:6730051-6860940|+|St18-201
chr1|6747630|6747631	chr1	6747630	6747631	Enhancer	10055	chr1:6737575-6860940|+|St18-213
chr1|6775087|6775088	chr1	6775087	6775088	Enhancer	37512	chr1:6737575-6860940|+|St18-213
chr1|6836844|6836845	chr1	6836844	6836845	Enhancer	27306	chr1:6861237-6864151|-|Gm42492-201
chr1|6863680|6863681	chr1	6863680	6863681	Promoter	470	chr1:6861237-6864151|-|Gm42492-201
chr1|6888481|6888482	chr1	6888481	6888482	Enhancer	22078	chr1:6910560-6911222|+|Gm7449-201
chr1|6889438|6889439	chr1	6889438	6889439	Enhancer	21121	chr1:6910560-6911222|+|Gm7449-201
chr1|6905906|6905907	chr1	6905906	6905907	Enhancer	4653	chr1:6910560-6911222|+|Gm7449-201
chr1|6908020|6908021	chr1	6908020	6908021	Enhancer	2539	chr1:6910560-6911222|+|Gm7449-201
chr1|6930603|6930604	chr1	6930603	6930604	Promoter	844	chr1:6929759-6929788|+|Gm37275-201
chr1|6966606|6966607	chr1	6966606	6966607	Enhancer	31610	chr1:6998217-6998541|+|Gm37225-201
chr1|7036999|7037000	chr1	7036999	7037000	Enhancer	1084	chr1:7035915-7037217|+|Gm5694-201
chr1|7056784|7056785	chr1	7056784	7056785	Enhancer	20869	chr1:7035915-7037217|+|Gm5694-201
chr1|7146643|7146644	chr1	7146643	7146644	Enhancer	1466	chr1:7148110-7152137|+|Gm38372-201
chr1|7207403|7207404	chr1	7207403	7207404	Enhancer	17484	chr1:7189742-7189919|-|Nras-ps2-201
chr1|7251598|7251599	chr1	7251598	7251599	Enhancer	14204	chr1:7265803-7265932|+|Gm23274-201
chr1|7264454|7264455	chr1	7264454	7264455	Enhancer	1348	chr1:7265803-7265932|+|Gm23274-201
chr1|7271599|7271600	chr1	7271599	7271600	Enhancer	5796	chr1:7265803-7265932|+|Gm23274-201
chr1|7271652|7271653	chr1	7271652	7271653	Enhancer	5849	chr1:7265803-7265932|+|Gm23274-201
chr1|7298328|7298329	chr1	7298328	7298329	Enhancer	17122	chr1:7315451-7316462|+|Gm19002-201
chr1|7301611|7301612	chr1	7301611	7301612	Enhancer	13839	chr1:7315451-7316462|+|Gm19002-201
chr1|7339840|7339841	chr1	7339840	7339841	Enhancer	24389	chr1:7315451-7316462|+|Gm19002-201
chr1|7407256|7407257	chr1	7407256	7407257	Enhancer	3422	chr1:7410679-7411993|+|Gm18984-201
chr1|7414368|7414369	chr1	7414368	7414369	Enhancer	3689	chr1:7410679-7411993|+|Gm18984-201
chr1|7429535|7429536	chr1	7429535	7429536	Enhancer	18856	chr1:7410679-7411993|+|Gm18984-201
chr1|7430297|7430298	chr1	7430297	7430298	Enhancer	19618	chr1:7410679-7411993|+|Gm18984-201
chr1|7433497|7433498	chr1	7433497	7433498	Enhancer	22818	chr1:7410679-7411993|+|Gm18984-201
chr1|7457765|7457766	chr1	7457765	7457766	Enhancer	40202	chr1:7497968-7518149|+|Gm30414-201
chr1|7491445|7491446	chr1	7491445	7491446	Enhancer	6522	chr1:7497968-7518149|+|Gm30414-201
chr1|7534432|7534433	chr1	7534432	7534433	Enhancer	36464	chr1:7497968-7518149|+|Gm30414-201
chr1|7571011|7571012	chr1	7571011	7571012	Enhancer	20634	chr1:7591646-7591931|+|Gm37791-201
chr1|7593926|7593927	chr1	7593926	7593927	Enhancer	2280	chr1:7591646-7591931|+|Gm37791-201
chr1|7620808|7620809	chr1	7620808	7620809	Enhancer	23429	chr1:7597379-7599473|+|Gm7470-201
chr1|7638786|7638787	chr1	7638786	7638787	Enhancer	25294	chr1:7664081-7664961|+|Rps2-ps2-201
chr1|7643543|7643544	chr1	7643543	7643544	Enhancer	20537	chr1:7664081-7664961|+|Rps2-ps2-201
chr1|7663128|7663129	chr1	7663128	7663129	Promoter	952	chr1:7664081-7664961|+|Rps2-ps2-201
chr1|7682256|7682257	chr1	7682256	7682257	Enhancer	18175	chr1:7664081-7664961|+|Rps2-ps2-201
chr1|7713055|7713056	chr1	7713055	7713056	Enhancer	17509	chr1:7728861-7730565|-|Gm38216-201
chr1|7727652|7727653	chr1	7727652	7727653	Enhancer	2912	chr1:7728861-7730565|-|Gm38216-201
chr1|7732442|7732443	chr1	7732442	7732443	Enhancer	1877	chr1:7728861-7730565|-|Gm38216-201
chr1|7744576|7744577	chr1	7744576	7744577	Enhancer	14011	chr1:7728861-7730565|-|Gm38216-201
chr1|7774042|7774043	chr1	7774042	7774043	Enhancer	43477	chr1:7728861-7730565|-|Gm38216-201
chr1|7800651|7800652	chr1	7800651	7800652	Enhancer	70086	chr1:7728861-7730565|-|Gm38216-201
chr1|7861541|7861542	chr1	7861541	7861542	Enhancer	130976	chr1:7728861-7730565|-|Gm38216-201
chr1|7881512|7881513	chr1	7881512	7881513	Enhancer	150947	chr1:7728861-7730565|-|Gm38216-201
chr1|7928753|7928754	chr1	7928753	7928754	Enhancer	198188	chr1:7728861-7730565|-|Gm38216-201
chr1|7928927|7928928	chr1	7928927	7928928	Enhancer	198362	chr1:7728861-7730565|-|Gm38216-201
chr1|7975455|7975456	chr1	7975455	7975456	Enhancer	244890	chr1:7728861-7730565|-|Gm38216-201
chr1|8021542|8021543	chr1	8021542	8021543	Enhancer	290977	chr1:7728861-7730565|-|Gm38216-201
chr1|8065915|8065916	chr1	8065915	8065916	Enhancer	335350	chr1:7728861-7730565|-|Gm38216-201
chr1|8072126|8072127	chr1	8072126	8072127	Enhancer	341561	chr1:7728861-7730565|-|Gm38216-201
chr1|8103107|8103108	chr1	8103107	8103108	Enhancer	350383	chr1:8450960-8453491|-|Gm38024-201
chr1|8126753|8126754	chr1	8126753	8126754	Enhancer	326737	chr1:8450960-8453491|-|Gm38024-201
chr1|8132960|8132961	chr1	8132960	8132961	Enhancer	320530	chr1:8450960-8453491|-|Gm38024-201
chr1|8134999|8135000	chr1	8134999	8135000	Enhancer	318491	chr1:8450960-8453491|-|Gm38024-201
chr1|8165866|8165867	chr1	8165866	8165867	Enhancer	287624	chr1:8450960-8453491|-|Gm38024-201
chr1|8170572|8170573	chr1	8170572	8170573	Enhancer	282918	chr1:8450960-8453491|-|Gm38024-201
chr1|8230326|8230327	chr1	8230326	8230327	Enhancer	223164	chr1:8450960-8453491|-|Gm38024-201
chr1|8235261|8235262	chr1	8235261	8235262	Enhancer	218229	chr1:8450960-8453491|-|Gm38024-201
chr1|8246222|8246223	chr1	8246222	8246223	Enhancer	207268	chr1:8450960-8453491|-|Gm38024-201
chr1|8288656|8288657	chr1	8288656	8288657	Enhancer	164834	chr1:8450960-8453491|-|Gm38024-201
chr1|8292911|8292912	chr1	8292911	8292912	Enhancer	160579	chr1:8450960-8453491|-|Gm38024-201
chr1|8318709|8318710	chr1	8318709	8318710	Enhancer	134781	chr1:8450960-8453491|-|Gm38024-201
chr1|8350451|8350452	chr1	8350451	8350452	Enhancer	103039	chr1:8450960-8453491|-|Gm38024-201
chr1|8354395|8354396	chr1	8354395	8354396	Enhancer	99095	chr1:8450960-8453491|-|Gm38024-201
chr1|8356426|8356427	chr1	8356426	8356427	Enhancer	97064	chr1:8450960-8453491|-|Gm38024-201
chr1|8380124|8380125	chr1	8380124	8380125	Enhancer	73366	chr1:8450960-8453491|-|Gm38024-201
chr1|8440636|8440637	chr1	8440636	8440637	Enhancer	12854	chr1:8450960-8453491|-|Gm38024-201
chr1|8486690|8486691	chr1	8486690	8486691	Enhancer	17865	chr1:8468426-8468825|-|Gm16284-201
chr1|8543372|8543373	chr1	8543372	8543373	Enhancer	12059	chr1:8527780-8531313|-|Gm38259-201
chr1|8552007|8552008	chr1	8552007	8552008	Enhancer	20694	chr1:8527780-8531313|-|Gm38259-201
chr1|8583016|8583017	chr1	8583016	8583017	Enhancer	5707	chr1:8588615-8588724|-|Gm23358-201
chr1|8584488|8584489	chr1	8584488	8584489	Enhancer	4235	chr1:8588615-8588724|-|Gm23358-201
chr1|8585119|8585120	chr1	8585119	8585120	Enhancer	3604	chr1:8588615-8588724|-|Gm23358-201
chr1|8618180|8618181	chr1	8618180	8618181	Enhancer	26678	chr1:8643696-8644859|-|Gm37005-201
chr1|8627128|8627129	chr1	8627128	8627129	Enhancer	17730	chr1:8643696-8644859|-|Gm37005-201
chr1|8630765|8630766	chr1	8630765	8630766	Enhancer	14093	chr1:8643696-8644859|-|Gm37005-201
chr1|8648833|8648834	chr1	8648833	8648834	Enhancer	3974	chr1:8643696-8644859|-|Gm37005-201
chr1|8653861|8653862	chr1	8653861	8653862	Enhancer	9002	chr1:8643696-8644859|-|Gm37005-201
chr1|8682879|8682880	chr1	8682879	8682880	Enhancer	38020	chr1:8643696-8644859|-|Gm37005-201
chr1|8683532|8683533	chr1	8683532	8683533	Enhancer	38673	chr1:8643696-8644859|-|Gm37005-201
chr1|8738378|8738379	chr1	8738378	8738379	Enhancer	53783	chr1:8791923-8792162|-|Gm15452-201
chr1|8770919|8770920	chr1	8770919	8770920	Enhancer	21242	chr1:8791923-8792162|-|Gm15452-201
chr1|8810810|8810811	chr1	8810810	8810811	Enhancer	5031	chr1:8815842-8816039|+|Gm36964-201
chr1|8818175|8818176	chr1	8818175	8818176	Enhancer	2037	chr1:8816138-8816247|+|Gm24276-201
chr1|8848629|8848630	chr1	8848629	8848630	Enhancer	7637	chr1:8855928-8856267|-|Gm6152-201
chr1|8852082|8852083	chr1	8852082	8852083	Enhancer	4184	chr1:8855928-8856267|-|Gm6152-201
chr1|8864931|8864932	chr1	8864931	8864932	Enhancer	8168	chr1:8856763-8857102|+|Gm7445-201
chr1|8891759|8891760	chr1	8891759	8891760	Enhancer	34996	chr1:8856763-8857102|+|Gm7445-201
chr1|8914571|8914572	chr1	8914571	8914572	Enhancer	49049	chr1:8962996-8963621|-|Gm7493-201
chr1|8932127|8932128	chr1	8932127	8932128	Enhancer	31493	chr1:8962996-8963621|-|Gm7493-201
chr1|8942829|8942830	chr1	8942829	8942830	Enhancer	20791	chr1:8962996-8963621|-|Gm7493-201
chr1|8946132|8946133	chr1	8946132	8946133	Enhancer	17488	chr1:8962996-8963621|-|Gm7493-201
chr1|8955299|8955300	chr1	8955299	8955300	Enhancer	8321	chr1:8962996-8963621|-|Gm7493-201
chr1|8970220|8970221	chr1	8970220	8970221	Enhancer	6599	chr1:8962996-8963621|-|Gm7493-201
chr1|8985360|8985361	chr1	8985360	8985361	Enhancer	21739	chr1:8962996-8963621|-|Gm7493-201
chr1|8989424|8989425	chr1	8989424	8989425	Enhancer	25803	chr1:8962996-8963621|-|Gm7493-201
chr1|9008694|9008695	chr1	9008694	9008695	Enhancer	45073	chr1:8962996-8963621|-|Gm7493-201
chr1|9011827|9011828	chr1	9011827	9011828	Enhancer	48206	chr1:8962996-8963621|-|Gm7493-201
chr1|9024576|9024577	chr1	9024576	9024577	Enhancer	60955	chr1:8962996-8963621|-|Gm7493-201
